code,ticker,name,signal_month,status,months_active,rsi14,rsi5,rsi14_up,rsi5_up,diff,gc_month,gc_price,signal_month_close,period_price,return_since_gc_pct,sma25,sma75,sma200,price_above_sma25,price_above_sma75,price_above_sma200,perfect_order,sma25_up,sma75_up,sma200_up,avg_volume30,high52_price,high52_distance_pct,high52_breakout,volume_ratio_5_30,atr14_pct,atr_ratio_10_20,vcp_tight,stage,supertrend_up,rsr_score,rsr_momentum,mvp_signal,cosmos_focus,cosmos_focus_type,signal_version,monthly_rsi14,monthly_rsi_ma5,monthly_rsi14_up,monthly_rsi_ma5_up,monthly_rsi_spread
5955,5955.T,ワイズホールディングス,2023-05,CONTINUE,4,50.41,87.01,True,True,36.6,2023-02,67.0,142.0,142.0,111.94,66.64,65.68,67.25,True,True,False,False,True,True,False,379723.0,75.0,-10.67,False,1.03,1.92,0.9,True,4,True,-2.55,0.26,False,False,,tv_wilder_rsi14_sma5_v1,87.01,50.41,True,True,36.6
3041,3041.T,ビューティカダンホールディングス,2023-05,CONTINUE,5,68.21,96.88,True,True,28.68,2023-01,286.0,1315.0,1315.0,359.79,279.68,277.15,279.21,True,True,True,False,True,True,True,5940.0,318.0,-10.06,False,0.98,1.37,0.92,True,2,True,4.87,1.71,False,False,,tv_wilder_rsi14_sma5_v1,96.88,68.21,True,True,28.68
2533,2533.T,オエノンホールディングス,2023-05,CONTINUE,4,40.14,59.56,True,True,19.42,2023-02,266.0,362.0,362.0,36.09,260.16,264.71,281.72,True,True,False,False,True,False,False,55217.0,357.0,-25.49,False,0.99,2.26,1.08,False,4,True,-11.91,1.05,False,False,,tv_wilder_rsi14_sma5_v1,59.56,40.14,True,True,19.42
1898,1898.T,世紀東急工業,2023-05,CONTINUE,8,59.78,78.84,True,True,19.06,2022-10,819.0,1276.0,1276.0,55.8,782.76,782.8,785.63,True,True,True,False,True,False,False,104257.0,854.0,-4.1,False,1.7,1.58,0.87,True,1,True,2.1,2.76,False,False,,tv_wilder_rsi14_sma5_v1,78.84,59.78,True,True,19.06
3597,3597.T,自重堂,2023-05,CONTINUE,7,57.91,76.81,True,True,18.91,2022-11,6210.0,9110.0,9110.0,46.7,6186.0,6198.8,6588.1,True,True,False,False,True,False,False,1427.0,7450.0,-16.64,False,1.32,1.3,0.97,True,4,True,-5.86,1.49,False,False,,tv_wilder_rsi14_sma5_v1,76.81,57.91,True,True,18.91
4011,4011.T,ヘッドウォータース,2023-05,CONTINUE,11,53.87,72.67,True,True,18.8,2022-07,850.0,4887.5,4887.5,475.0,856.1,848.73,1070.63,False,True,False,False,True,False,False,31867.0,,,,0.15,6.02,0.65,True,4,True,,,,False,,tv_wilder_rsi14_sma5_v1,72.67,53.87,True,True,18.8
6147,6147.T,ヤマザキ,2023-05,NEW,1,39.9,58.1,True,True,18.2,2023-05,405.0,405.0,405.0,0.0,383.12,349.69,354.15,True,True,True,False,True,True,True,172627.0,647.0,-37.4,False,1.25,11.96,1.68,False,1,False,13.36,8.08,False,False,,tv_wilder_rsi14_sma5_v1,58.1,39.9,True,True,18.2
2304,2304.T,ＣＳＳホールディングス,2023-05,CONTINUE,13,69.39,87.52,True,True,18.13,2022-05,254.0,886.0,886.0,248.82,238.24,243.37,,True,True,,,False,False,,4773.0,,,,1.57,3.46,1.04,False,1,True,,,,False,,tv_wilder_rsi14_sma5_v1,87.52,69.39,True,True,18.13
9439,9439.T,エム・エイチ・グループ,2023-05,CONTINUE,5,49.84,67.92,True,True,18.09,2023-01,168.0,243.0,243.0,44.64,161.8,161.28,174.43,True,True,False,False,True,False,True,11030.0,303.0,-44.55,False,1.13,1.45,0.94,True,4,True,-0.95,0.42,False,False,,tv_wilder_rsi14_sma5_v1,67.92,49.84,True,True,18.09
4498,4498.T,サイバートラスト,2023-05,CONTINUE,2,40.55,58.39,True,True,17.84,2023-04,1203.5,1715.0,1715.0,42.5,826.19,833.1,885.04,True,True,True,False,False,True,False,191913.0,1280.0,-5.98,False,4.68,4.08,1.5,False,1,True,30.96,10.03,True,False,,tv_wilder_rsi14_sma5_v1,58.39,40.55,True,True,17.84
7997,7997.T,くろがね工作所,2023-05,CONTINUE,3,41.5,59.04,True,True,17.54,2023-03,503.0,717.0,717.0,42.54,429.08,440.79,499.64,True,True,True,False,True,False,False,2637.0,595.0,-15.46,False,1.95,1.8,1.6,False,3,True,-1.59,4.02,True,False,,tv_wilder_rsi14_sma5_v1,59.04,41.5,True,True,17.54
7214,7214.T,ＧＭＢ,2023-05,CONTINUE,5,61.06,78.49,True,True,17.44,2023-01,728.0,1716.0,1716.0,135.71,698.88,729.07,715.5,True,False,True,False,False,True,False,13543.0,863.0,-15.64,False,1.01,1.97,1.04,False,3,False,-0.02,0.59,False,False,,tv_wilder_rsi14_sma5_v1,78.49,61.06,True,True,17.44
7523,7523.T,アールビバン,2023-05,CONTINUE,7,57.2,74.48,True,True,17.29,2022-11,603.0,849.0,849.0,40.8,574.52,574.59,577.41,True,True,True,False,True,True,False,19290.0,740.0,-18.51,False,1.5,1.88,1.23,False,3,True,-2.03,1.9,False,False,,tv_wilder_rsi14_sma5_v1,74.48,57.2,True,True,17.29
9505,9505.T,北陸電力,2023-05,CONTINUE,7,52.11,68.94,True,True,16.83,2022-11,537.0,778.0,778.0,44.88,503.08,496.57,524.33,True,True,True,False,True,False,False,749130.0,605.0,-11.24,False,1.09,2.3,1.19,False,3,True,0.26,5.33,False,False,,tv_wilder_rsi14_sma5_v1,68.94,52.11,True,True,16.83
7357,7357.T,ジオコード,2023-05,CONTINUE,5,20.16,36.99,True,True,16.82,2023-01,554.0,980.0,980.0,76.9,534.4,565.83,608.18,True,False,False,False,False,False,False,3353.0,782.0,-29.16,False,0.58,2.14,0.78,True,4,True,-13.22,3.05,False,False,,tv_wilder_rsi14_sma5_v1,36.99,20.16,True,True,16.82
7931,7931.T,未来工業,2023-05,CONTINUE,5,56.54,73.26,True,True,16.71,2023-01,1503.0,2338.0,2338.0,55.56,1457.88,1465.08,1494.24,True,True,True,False,True,False,False,7357.0,1608.0,-6.53,False,1.2,1.13,1.23,False,3,True,0.28,2.24,False,False,,tv_wilder_rsi14_sma5_v1,73.26,56.54,True,True,16.71
2435,2435.T,シダー,2023-05,CONTINUE,6,50.57,67.14,True,True,16.58,2022-12,169.0,278.0,278.0,64.5,166.04,168.13,165.99,True,True,True,False,True,False,True,9047.0,197.0,-14.21,False,1.51,1.82,1.41,False,2,True,-0.79,1.61,False,False,,tv_wilder_rsi14_sma5_v1,67.14,50.57,True,True,16.58
2329,2329.T,東北新社,2023-05,CONTINUE,6,63.66,80.19,True,True,16.53,2022-12,223.67,312.0,312.0,39.49,217.21,216.63,214.36,True,True,True,True,True,False,True,30220.0,229.67,-2.61,False,0.22,1.64,1.01,False,2,True,4.31,2.15,False,False,,tv_wilder_rsi14_sma5_v1,80.19,63.66,True,True,16.53
4335,4335.T,ＩＰＳホールディングス,2023-05,CONTINUE,5,54.15,70.29,True,True,16.14,2023-01,738.0,1266.0,1266.0,71.54,702.24,746.96,687.36,True,False,True,False,False,True,True,14637.0,872.0,-15.37,False,0.17,2.56,0.59,True,2,True,2.63,1.69,False,False,,tv_wilder_rsi14_sma5_v1,70.29,54.15,True,True,16.14
6357,6357.T,三精テクノロジーズ,2023-05,CONTINUE,7,58.21,74.34,True,True,16.13,2022-11,797.0,1182.0,1182.0,48.31,773.36,775.15,789.3,True,True,True,False,True,False,True,18237.0,926.0,-13.93,False,0.77,1.45,0.76,True,2,True,0.27,0.84,False,False,,tv_wilder_rsi14_sma5_v1,74.34,58.21,True,True,16.13
9252,9252.T,ラストワンマイル,2023-05,NEW,1,55.98,71.78,,True,15.8,2023-05,3894.0,3894.0,3894.0,0.0,3774.53,2622.59,1628.64,True,True,True,True,True,True,True,287330.0,4548.0,-14.38,False,0.25,8.46,0.79,True,2,True,228.25,-26.99,False,False,,tv_wilder_rsi14_sma5_v1,71.78,55.98,True,,15.8
6342,6342.T,太平製作所,2023-05,NEW,1,53.47,69.26,True,True,15.79,2023-05,2291.0,2291.0,2291.0,0.0,2031.76,1832.04,1755.21,True,True,True,True,True,True,True,3403.0,2500.0,-8.36,False,0.78,4.65,0.76,True,2,True,35.36,11.36,False,False,,tv_wilder_rsi14_sma5_v1,69.26,53.47,True,True,15.79
3667,3667.T,ｅｎｉｓｈ,2023-05,CONTINUE,3,50.83,66.55,True,True,15.72,2023-03,412.0,760.0,760.0,84.47,395.6,372.77,403.68,True,True,True,False,True,False,True,769153.0,579.0,-28.84,False,1.0,4.98,1.16,False,2,True,16.83,5.88,False,False,,tv_wilder_rsi14_sma5_v1,66.55,50.83,True,True,15.72
9504,9504.T,中国電力,2023-05,CONTINUE,5,32.08,47.37,True,True,15.29,2023-01,713.0,854.0,854.0,19.78,670.16,678.71,783.06,True,True,False,False,True,False,False,1809830.0,965.0,-26.11,False,0.99,1.55,0.9,True,4,True,-10.0,1.99,True,False,,tv_wilder_rsi14_sma5_v1,47.37,32.08,True,True,15.29
2340,2340.T,極楽湯ホールディングス,2023-05,CONTINUE,6,43.15,58.38,True,True,15.23,2022-12,223.0,327.0,327.0,46.64,220.88,221.87,261.03,True,True,False,False,True,False,False,54790.0,294.0,-24.15,False,0.97,1.38,1.14,False,4,True,-14.0,0.33,False,False,,tv_wilder_rsi14_sma5_v1,58.38,43.15,True,True,15.23
6016,6016.T,ジャパンエンジンコーポレーション,2023-05,CONTINUE,2,65.16,80.34,True,True,15.18,2023-04,663.33,928.0,928.0,39.9,572.13,479.91,428.29,True,True,True,True,True,True,True,1726950.0,718.0,-7.61,False,0.1,5.66,0.65,True,2,True,59.05,4.2,False,False,,tv_wilder_rsi14_sma5_v1,80.34,65.16,True,True,15.18
3864,3864.T,三菱製紙,2023-05,CONTINUE,6,56.56,71.71,True,True,15.14,2022-12,283.0,453.0,453.0,60.07,279.4,281.45,294.03,True,True,False,False,True,False,False,88413.0,329.0,-13.98,False,0.85,1.74,1.11,False,4,True,-6.28,1.63,False,False,,tv_wilder_rsi14_sma5_v1,71.71,56.56,True,True,15.14
3840,3840.T,パス,2023-05,CONTINUE,3,40.4,55.48,True,True,15.08,2023-03,59.0,91.0,91.0,54.24,57.12,56.44,60.0,True,True,False,False,True,False,False,219863.0,93.0,-36.56,False,0.42,4.48,1.07,False,4,True,2.48,5.08,False,False,,tv_wilder_rsi14_sma5_v1,55.48,40.4,True,True,15.08
1870,1870.T,矢作建設工業,2023-05,CONTINUE,6,59.48,73.95,True,True,14.47,2022-12,754.0,1078.0,1078.0,42.97,752.4,746.05,771.26,True,True,False,False,True,False,False,27763.0,836.0,-9.81,False,0.53,1.88,1.08,False,4,True,-1.54,-0.39,False,False,,tv_wilder_rsi14_sma5_v1,73.95,59.48,True,True,14.47
3443,3443.T,川田テクノロジーズ,2023-05,CONTINUE,4,49.24,63.7,True,True,14.46,2023-02,405.0,546.67,546.67,34.98,381.8,374.51,392.16,True,True,True,False,True,False,False,69690.0,445.56,-9.1,False,1.29,1.41,1.23,False,1,True,2.42,4.64,False,False,,tv_wilder_rsi14_sma5_v1,63.7,49.24,True,True,14.46
2114,2114.T,フジ日本,2023-05,NEW,1,55.02,69.39,True,True,14.37,2023-05,325.0,325.0,325.0,0.0,262.38,258.85,249.32,True,True,True,True,True,True,True,155340.0,326.0,-0.31,False,2.66,2.8,1.44,False,2,True,32.41,10.93,False,False,,tv_wilder_rsi14_sma5_v1,69.39,55.02,True,True,14.37
3418,3418.T,バルニバービ,2023-05,CONTINUE,8,54.91,69.17,True,True,14.26,2022-10,995.0,1342.0,1342.0,34.87,956.76,968.65,996.46,True,True,False,False,True,False,False,21747.0,1205.0,-17.43,False,0.46,1.47,1.11,False,4,True,-3.28,1.98,False,False,,tv_wilder_rsi14_sma5_v1,69.17,54.91,True,True,14.26
4231,4231.T,タイガースポリマー,2023-05,CONTINUE,7,52.33,66.51,True,True,14.19,2022-11,404.0,529.0,529.0,30.94,397.4,410.8,427.82,True,False,False,False,False,False,False,27633.0,484.0,-16.53,False,0.6,1.4,0.88,True,4,True,-6.66,1.29,False,False,,tv_wilder_rsi14_sma5_v1,66.51,52.33,True,True,14.19
2117,2117.T,ウェルネオシュガー,2023-05,CONTINUE,2,48.78,62.92,True,True,14.14,2023-04,1721.0,2007.0,2007.0,16.62,1685.92,1684.51,1730.43,True,True,False,False,False,False,False,36570.0,1975.0,-12.86,False,0.81,0.8,1.13,False,4,True,1.18,3.25,True,False,,tv_wilder_rsi14_sma5_v1,62.92,48.78,True,True,14.14
7538,7538.T,大水,2023-05,NEW,1,63.74,77.84,True,True,14.1,2023-05,317.0,317.0,317.0,0.0,300.4,273.37,258.02,True,True,True,True,True,True,True,439237.0,457.0,-30.63,False,0.42,15.95,1.15,False,2,True,26.53,4.48,False,False,,tv_wilder_rsi14_sma5_v1,77.84,63.74,True,True,14.1
6656,6656.T,インスペック,2023-05,CONTINUE,3,46.19,60.16,True,True,13.97,2023-03,1059.0,2071.0,2071.0,95.56,1029.8,1024.91,1172.48,True,True,False,False,True,False,False,10497.0,1730.0,-38.79,False,1.89,2.83,0.97,True,4,True,-3.91,8.42,False,False,,tv_wilder_rsi14_sma5_v1,60.16,46.19,True,True,13.97
3679,3679.T,じげん,2023-05,CONTINUE,15,62.52,76.45,True,True,13.92,2022-03,301.0,679.0,679.0,125.58,288.6,295.44,,True,True,,,False,False,,554833.0,,,,0.9,2.8,0.87,True,1,True,,,,False,,tv_wilder_rsi14_sma5_v1,76.45,62.52,True,True,13.92
9193,9193.T,東京汽船,2023-05,CONTINUE,5,42.48,56.36,True,False,13.88,2023-01,476.0,566.0,566.0,18.91,463.92,460.36,486.88,True,True,False,False,True,False,False,7963.0,623.0,-23.6,False,0.6,1.25,1.21,False,4,True,-5.15,2.19,False,False,,tv_wilder_rsi14_sma5_v1,56.36,42.48,False,True,13.88
9506,9506.T,東北電力,2023-05,CONTINUE,7,41.76,55.31,True,True,13.55,2022-11,653.0,835.0,835.0,27.87,626.12,652.45,698.8,True,True,False,False,False,False,False,1976193.0,837.0,-21.98,False,1.32,2.43,1.18,False,4,True,-9.69,3.26,False,False,,tv_wilder_rsi14_sma5_v1,55.31,41.76,True,True,13.55
