code,ticker,name,signal_month,status,months_active,rsi14,rsi5,rsi14_up,rsi5_up,diff,gc_month,gc_price,signal_month_close,period_price,return_since_gc_pct,sma25,sma75,sma200,price_above_sma25,price_above_sma75,price_above_sma200,perfect_order,sma25_up,sma75_up,sma200_up,avg_volume30,high52_price,high52_distance_pct,high52_breakout,volume_ratio_5_30,atr14_pct,atr_ratio_10_20,vcp_tight,stage,supertrend_up,rsr_score,rsr_momentum,mvp_signal,cosmos_focus,cosmos_focus_type,sector,industry,quote_type,exit_month,exit_price,return_at_exit_pct,per,forward_per,pbr,book_value,forward_annual_dividend,trailing_annual_dividend,dividend_change_pct,dividend_yield_pct,payout_ratio_pct,roe_pct,roa_pct,profit_margin_pct,operating_margin_pct,revenue_growth_pct,earnings_growth_pct,current_ratio,quick_ratio,debt_to_equity_pct,equity_ratio_pct,market_cap_oku,enterprise_value_oku,operating_cashflow_oku,free_cashflow_oku,total_cash_oku,total_debt_oku,ebitda_oku,beta,shares_outstanding_million,data_completeness_pct,next_earnings_date,earnings_date_start,earnings_date_end,ex_dividend_date,last_dividend_date,signal_version,monthly_rsi14,monthly_rsi_ma5,monthly_rsi14_up,monthly_rsi_ma5_up,monthly_rsi_spread
1375,1375.T,ユキグニファクトリー,2025-02,OUT,5,52.78,59.7,True,True,6.92,2024-10,1047.0,1185.0,1185.0,13.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03,1126.0,7.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,59.7,52.78,True,True,6.92
1420,1420.T,サンヨーホームズ,2025-02,OUT,3,47.82,51.26,True,True,3.44,2024-12,734.0,730.0,730.0,-0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03,695.0,-5.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,51.26,47.82,True,True,3.44
1446,1446.T,キャンディル,2025-02,OUT,3,47.84,52.03,True,True,4.2,2024-12,577.0,586.0,586.0,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03,550.0,-4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,52.03,47.84,True,True,4.2
1711,1711.T,ＳＤＳホールディングス,2025-02,OUT,3,44.92,45.34,True,False,0.42,2024-12,345.0,304.0,304.0,-11.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03,268.0,-22.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,45.34,44.92,False,True,0.42
1717,1717.T,明豊ファシリティワークス,2025-02,OUT,3,60.76,64.38,True,True,3.62,2024-12,922.0,932.0,932.0,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03,910.0,-1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,64.38,60.76,True,True,3.62
1770,1770.T,藤田エンジニアリング,2025-02,OUT,4,64.11,64.59,True,False,0.48,2024-11,1444.0,1495.0,1495.0,3.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03,1495.0,3.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,64.59,64.11,False,True,0.48
1780,1780.T,ヤマウラ,2025-02,OUT,3,50.37,54.3,True,True,3.93,2024-12,1249.0,1287.0,1287.0,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03,1204.0,-3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,54.3,50.37,True,True,3.93
1795,1795.T,マサル,2025-02,OUT,2,57.99,59.4,True,False,1.41,2025-01,3850.0,3850.0,3850.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03,3785.0,-1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,59.4,57.99,False,True,1.41
1801,1801.T,大成建設,2025-02,OUT,1,66.08,67.16,True,True,1.08,2025-02,6756.0,6756.0,6756.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03,6609.0,-2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,67.16,66.08,True,True,1.08
1803,1803.T,清水建設,2025-02,OUT,8,68.81,74.5,True,True,5.69,2024-07,950.7,1378.5,1378.5,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03,1323.5,39.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,74.5,68.81,True,True,5.69
