code,ticker,name,signal_month,status,months_active,rsi14,rsi5,rsi14_up,rsi5_up,diff,gc_month,gc_price,signal_month_close,period_price,return_since_gc_pct,sma25,sma75,sma200,price_above_sma25,price_above_sma75,price_above_sma200,perfect_order,sma25_up,sma75_up,sma200_up,avg_volume30,high52_price,high52_distance_pct,high52_breakout,volume_ratio_5_30,atr14_pct,atr_ratio_10_20,vcp_tight,stage,supertrend_up,rsr_score,rsr_momentum,mvp_signal,cosmos_focus,cosmos_focus_type,sector,industry,quote_type,exit_month,exit_price,return_at_exit_pct,per,forward_per,pbr,book_value,forward_annual_dividend,trailing_annual_dividend,dividend_change_pct,dividend_yield_pct,payout_ratio_pct,roe_pct,roa_pct,profit_margin_pct,operating_margin_pct,revenue_growth_pct,earnings_growth_pct,current_ratio,quick_ratio,debt_to_equity_pct,equity_ratio_pct,market_cap_oku,enterprise_value_oku,operating_cashflow_oku,free_cashflow_oku,total_cash_oku,total_debt_oku,ebitda_oku,beta,shares_outstanding_million,data_completeness_pct,next_earnings_date,earnings_date_start,earnings_date_end,ex_dividend_date,last_dividend_date,signal_version,monthly_rsi14,monthly_rsi_ma5,monthly_rsi14_up,monthly_rsi_ma5_up,monthly_rsi_spread
1332,1332.T,ニッスイ,2024-11,OUT,3,68.76,69.41,True,True,0.65,2024-09,917.5,935.6,935.6,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-12,899.4,-1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,69.41,68.76,True,True,0.65
1401,1401.T,エムビーエス,2024-11,OUT,3,62.05,63.61,False,False,1.56,2024-09,746.0,748.0,748.0,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-12,730.0,-2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,63.61,62.05,False,False,1.56
1435,1435.T,ｒｏｂｏｔ　ｈｏｍｅ,2024-11,OUT,1,41.55,42.01,False,True,0.46,2024-11,148.0,148.0,148.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-12,132.0,-10.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,42.01,41.55,True,False,0.46
2055,2055.T,日和産業,2024-11,OUT,3,61.82,63.41,True,True,1.6,2024-09,322.0,330.0,330.0,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-12,322.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,63.41,61.82,True,True,1.6
2156,2156.T,セーラー広告,2024-11,OUT,3,65.0,70.37,True,False,5.36,2024-09,332.0,508.0,508.0,53.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-12,400.0,20.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,70.37,65.0,False,True,5.36
2179,2179.T,成学社,2024-11,OUT,1,55.99,59.75,False,True,3.76,2024-11,815.0,815.0,815.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-12,788.0,-3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,59.75,55.99,True,False,3.76
2331,2331.T,ＡＬＳＯＫ,2024-11,OUT,9,70.07,75.41,True,True,5.34,2024-03,833.7,1121.5,1121.5,34.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-12,1081.5,29.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,75.41,70.07,True,True,5.34
2353,2353.T,日本駐車場開発,2024-11,OUT,6,55.48,56.68,True,False,1.2,2024-06,208.0,225.0,225.0,8.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-12,214.0,2.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,56.68,55.48,False,True,1.2
2371,2371.T,カカクコム,2024-11,OUT,13,57.08,59.04,True,True,1.96,2023-11,1677.5,2505.5,2505.5,49.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-12,2420.0,44.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,59.04,57.08,True,True,1.96
2408,2408.T,ＫＧ情報,2024-11,OUT,1,61.44,64.57,False,True,3.13,2024-11,645.0,645.0,645.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-12,579.0,-10.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,64.57,61.44,True,False,3.13
2428,2428.T,ウェルネット,2024-11,OUT,1,64.72,66.25,True,True,1.53,2024-11,887.0,887.0,887.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-12,858.0,-3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,66.25,64.72,True,True,1.53
2461,2461.T,ファンコミュニケーションズ,2024-11,OUT,2,49.2,50.98,False,False,1.78,2024-10,414.0,414.0,414.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-12,401.0,-3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,50.98,49.2,False,False,1.78
2477,2477.T,手間いらず,2024-11,OUT,1,47.49,47.85,True,True,0.37,2024-11,3510.0,3510.0,3510.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-12,3225.0,-8.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,47.85,47.49,True,True,0.37
2484,2484.T,出前館,2024-11,OUT,1,37.01,37.4,True,True,0.4,2024-11,255.0,255.0,255.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-12,249.0,-2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,37.4,37.01,True,True,0.4
2497,2497.T,ユナイテッド,2024-11,OUT,1,48.04,48.49,False,True,0.45,2024-11,798.0,798.0,798.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-12,784.0,-1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,48.49,48.04,True,False,0.45
2501,2501.T,サッポロホールディングス,2024-11,OUT,1,73.73,76.52,True,True,2.79,2024-11,1768.4,1768.4,1768.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-12,1663.6,-5.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,76.52,73.73,True,True,2.79
