code,ticker,name,signal_month,status,months_active,rsi14,rsi5,rsi14_up,rsi5_up,diff,gc_month,gc_price,signal_month_close,period_price,return_since_gc_pct,sma25,sma75,sma200,price_above_sma25,price_above_sma75,price_above_sma200,perfect_order,sma25_up,sma75_up,sma200_up,avg_volume30,high52_price,high52_distance_pct,high52_breakout,volume_ratio_5_30,atr14_pct,atr_ratio_10_20,vcp_tight,stage,supertrend_up,rsr_score,rsr_momentum,mvp_signal,cosmos_focus,cosmos_focus_type,sector,industry,quote_type,exit_month,exit_price,return_at_exit_pct,per,forward_per,pbr,book_value,forward_annual_dividend,trailing_annual_dividend,dividend_change_pct,dividend_yield_pct,payout_ratio_pct,roe_pct,roa_pct,profit_margin_pct,operating_margin_pct,revenue_growth_pct,earnings_growth_pct,current_ratio,quick_ratio,debt_to_equity_pct,equity_ratio_pct,market_cap_oku,enterprise_value_oku,operating_cashflow_oku,free_cashflow_oku,total_cash_oku,total_debt_oku,ebitda_oku,beta,shares_outstanding_million,data_completeness_pct,next_earnings_date,earnings_date_start,earnings_date_end,ex_dividend_date,last_dividend_date,signal_version,monthly_rsi14,monthly_rsi_ma5,monthly_rsi14_up,monthly_rsi_ma5_up,monthly_rsi_spread
1407,1407.T,ウエストホールディングス,2023-11,OUT,4,44.74,45.53,True,False,0.79,2023-08,2831.0,3100.0,3100.0,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12,3085.0,8.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,45.53,44.74,False,True,0.79
1443,1443.T,技研ホールディングス,2023-11,OUT,1,45.79,46.17,False,True,0.38,2023-11,219.0,219.0,219.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12,210.0,-4.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,46.17,45.79,True,False,0.38
1515,1515.T,日鉄鉱業,2023-11,OUT,1,72.75,74.23,True,True,1.49,2023-11,1130.0,1130.0,1130.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12,1042.0,-7.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,74.23,72.75,True,True,1.49
1518,1518.T,三井松島ホールディングス,2023-11,OUT,4,53.7,54.15,True,True,0.45,2023-08,577.2,563.6,563.6,-2.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12,527.0,-8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,54.15,53.7,True,True,0.45
1662,1662.T,石油資源開発,2023-11,OUT,1,66.98,68.03,True,True,1.05,2023-11,1138.0,1138.0,1138.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12,1048.0,-7.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,68.03,66.98,True,True,1.05
167A,167A.T,リョーサン菱洋ホールディングス,2023-11,OUT,1,71.64,72.9,False,True,1.26,2023-11,3710.0,3710.0,3710.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12,3590.0,-3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,72.9,71.64,True,False,1.26
1721,1721.T,コムシスホールディングス,2023-11,OUT,11,61.89,65.03,True,True,3.15,2023-01,2473.0,3207.0,3207.0,29.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12,3110.0,25.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,65.03,61.89,True,True,3.15
1798,1798.T,守谷商会,2023-11,OUT,5,72.23,76.8,True,True,4.56,2023-07,467.6,594.8,594.8,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12,574.6,22.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,76.8,72.23,True,True,4.56
1871,1871.T,ピーエス・コンストラクション,2023-11,OUT,1,72.64,77.97,True,True,5.33,2023-11,941.0,941.0,941.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12,884.0,-6.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,77.97,72.64,True,True,5.33
1972,1972.T,三晃金属工業,2023-11,OUT,1,72.82,73.49,False,True,0.67,2023-11,940.0,940.0,940.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12,905.0,-3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,73.49,72.82,True,False,0.67
