code,ticker,name,signal_month,status,months_active,rsi14,rsi5,rsi14_up,rsi5_up,diff,gc_month,gc_price,signal_month_close,period_price,return_since_gc_pct,sma25,sma75,sma200,price_above_sma25,price_above_sma75,price_above_sma200,perfect_order,sma25_up,sma75_up,sma200_up,avg_volume30,high52_price,high52_distance_pct,high52_breakout,volume_ratio_5_30,atr14_pct,atr_ratio_10_20,vcp_tight,stage,supertrend_up,rsr_score,rsr_momentum,mvp_signal,cosmos_focus,cosmos_focus_type,sector,industry,quote_type,exit_month,exit_price,return_at_exit_pct,per,forward_per,pbr,book_value,forward_annual_dividend,trailing_annual_dividend,dividend_change_pct,dividend_yield_pct,payout_ratio_pct,roe_pct,roa_pct,profit_margin_pct,operating_margin_pct,revenue_growth_pct,earnings_growth_pct,current_ratio,quick_ratio,debt_to_equity_pct,equity_ratio_pct,market_cap_oku,enterprise_value_oku,operating_cashflow_oku,free_cashflow_oku,total_cash_oku,total_debt_oku,ebitda_oku,beta,shares_outstanding_million,data_completeness_pct,next_earnings_date,earnings_date_start,earnings_date_end,ex_dividend_date,last_dividend_date,signal_version,monthly_rsi14,monthly_rsi_ma5,monthly_rsi14_up,monthly_rsi_ma5_up,monthly_rsi_spread
130A,130A.T,Ｖｅｒｉｔａｓ　Ｉｎ　Ｓｉｌｉｃｏ,2025-10,OUT,3,16.27,16.57,True,False,0.3,2025-08,754.0,554.0,554.0,-26.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11,515.0,-31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,16.57,16.27,False,True,0.3
1429,1429.T,日本アクア,2025-10,OUT,6,53.74,58.11,True,True,4.37,2025-05,782.0,935.0,935.0,19.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11,876.0,12.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,58.11,53.74,True,True,4.37
142A,142A.T,ジンジブ,2025-10,OUT,2,36.77,38.7,True,False,1.93,2025-09,862.0,796.0,796.0,-7.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11,727.0,-15.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,38.7,36.77,False,True,1.93
153A,153A.T,カウリス,2025-10,OUT,2,40.83,41.68,True,False,0.84,2025-09,2250.0,2010.0,2010.0,-10.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11,1440.0,-36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,41.68,40.83,False,True,0.84
1717,1717.T,明豊ファシリティワークス,2025-10,OUT,6,72.16,72.8,True,False,0.64,2025-05,948.0,1107.0,1107.0,16.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11,1072.0,13.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,72.8,72.16,False,True,0.64
173A,173A.T,ハンモック,2025-10,OUT,1,47.52,47.67,,False,0.15,2025-10,1600.0,1600.0,1600.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11,1519.0,-5.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,47.67,47.52,False,,0.15
1786,1786.T,オリエンタル白石,2025-10,OUT,4,62.78,67.52,True,False,4.74,2025-07,386.0,425.0,425.0,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11,419.0,8.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,67.52,62.78,False,True,4.74
1905,1905.T,テノックス,2025-10,OUT,6,63.41,65.48,True,False,2.07,2025-05,1148.0,1355.0,1355.0,18.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11,1287.0,12.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,65.48,63.41,False,True,2.07
1967,1967.T,ヤマト,2025-10,OUT,12,81.11,83.41,True,True,2.3,2024-11,1231.0,2169.0,2169.0,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11,1969.0,59.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,83.41,81.11,True,True,2.3
1969,1969.T,高砂熱学工業,2025-10,OUT,1,73.11,74.01,True,True,0.9,2025-10,4576.0,4576.0,4576.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11,4542.0,-0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,74.01,73.11,True,True,0.9
