code,ticker,name,signal_month,status,months_active,rsi14,rsi5,rsi14_up,rsi5_up,diff,gc_month,gc_price,signal_month_close,period_price,return_since_gc_pct,sma25,sma75,sma200,price_above_sma25,price_above_sma75,price_above_sma200,perfect_order,sma25_up,sma75_up,sma200_up,avg_volume30,high52_price,high52_distance_pct,high52_breakout,volume_ratio_5_30,atr14_pct,atr_ratio_10_20,vcp_tight,stage,supertrend_up,rsr_score,rsr_momentum,mvp_signal,cosmos_focus,cosmos_focus_type,signal_version,monthly_rsi14,monthly_rsi_ma5,monthly_rsi14_up,monthly_rsi_ma5_up,monthly_rsi_spread
7603,7603.T,ジーイエット,2025-07,CONTINUE,2,31.8,64.59,True,True,32.79,2025-06,383.0,450.0,450.0,17.49,267.08,202.08,230.94,True,True,True,False,True,True,False,2986300.0,635.0,-39.69,False,1.56,22.21,1.77,False,1,False,62.98,46.22,True,False,,tv_wilder_rsi14_sma5_v1,64.59,31.8,True,True,32.79
3803,3803.T,イメージ情報開発,2025-07,CONTINUE,3,58.48,88.63,True,True,30.14,2025-05,503.0,1760.0,1760.0,249.9,476.4,468.95,483.79,True,True,True,False,True,True,True,40157.0,765.0,-34.25,False,0.19,7.03,0.75,True,2,True,7.05,4.35,False,False,,tv_wilder_rsi14_sma5_v1,88.63,58.48,True,True,30.14
4316,4316.T,ビーマップ,2025-07,CONTINUE,3,47.09,74.4,True,True,27.31,2025-05,365.0,711.0,711.0,94.79,358.76,358.79,396.85,True,True,False,False,True,False,False,100277.0,750.0,-51.33,False,0.83,2.9,1.26,False,4,True,-3.26,3.88,False,False,,tv_wilder_rsi14_sma5_v1,74.4,47.09,True,True,27.31
4839,4839.T,ＷＯＷＯＷ,2025-07,CONTINUE,7,40.85,67.35,True,True,26.49,2025-01,1003.0,1451.0,1451.0,44.67,997.72,1001.33,1050.38,True,True,False,False,True,False,False,33750.0,1181.0,-15.07,False,1.52,1.26,1.3,False,4,True,-5.49,1.66,False,False,,tv_wilder_rsi14_sma5_v1,67.35,40.85,True,True,26.49
9241,9241.T,フューチャーリンクネットワーク,2025-07,CONTINUE,3,50.64,75.11,True,True,24.47,2025-05,1490.0,3275.0,3275.0,119.8,1374.4,1307.95,1406.3,True,True,True,False,True,True,False,41763.0,2150.0,-30.7,False,0.28,11.52,1.6,False,3,False,3.12,4.77,False,False,,tv_wilder_rsi14_sma5_v1,75.11,50.64,True,True,24.47
6330,6330.T,東洋エンジニアリング,2025-07,CONTINUE,2,53.27,77.36,True,True,24.08,2025-06,779.0,1368.0,1368.0,75.61,699.36,679.19,703.67,True,True,True,False,True,False,True,197433.0,899.0,-13.35,False,1.56,2.54,1.02,False,1,True,5.61,6.11,True,False,,tv_wilder_rsi14_sma5_v1,77.36,53.27,True,True,24.08
6543,6543.T,日宣,2025-07,CONTINUE,4,62.21,85.63,True,True,23.42,2025-04,685.0,1268.0,1268.0,85.11,664.24,675.69,671.72,True,True,True,False,True,True,True,15923.0,740.0,-7.43,False,0.1,3.59,0.79,True,1,True,2.71,1.74,False,False,,tv_wilder_rsi14_sma5_v1,85.63,62.21,True,True,23.42
9973,9973.T,ＫＯＺＯホールディングス,2025-07,CONTINUE,2,47.53,70.18,True,True,22.65,2025-06,23.0,31.0,31.0,34.78,18.0,17.68,18.27,True,True,True,False,True,True,False,3314423.0,23.0,0.0,False,3.91,7.14,1.31,False,1,True,22.78,10.99,True,False,,tv_wilder_rsi14_sma5_v1,70.18,47.53,True,True,22.65
7357,7357.T,ジオコード,2025-07,CONTINUE,3,49.21,71.25,True,True,22.04,2025-05,646.0,1315.0,1315.0,103.56,613.56,635.71,625.48,True,True,True,False,True,False,False,28847.0,1288.0,-49.84,False,0.33,1.85,1.3,False,3,True,-1.34,2.32,False,False,,tv_wilder_rsi14_sma5_v1,71.25,49.21,True,True,22.04
9854,9854.T,愛眼,2025-07,CONTINUE,6,44.03,66.02,True,True,21.99,2025-02,145.0,200.0,200.0,37.93,143.8,144.01,160.19,True,True,False,False,True,False,False,47267.0,230.0,-36.96,False,0.61,2.02,0.67,True,4,True,-11.08,2.07,False,False,,tv_wilder_rsi14_sma5_v1,66.02,44.03,True,True,21.99
