code,ticker,name,signal_month,status,months_active,rsi14,rsi5,rsi14_up,rsi5_up,diff,gc_month,gc_price,signal_month_close,period_price,return_since_gc_pct,sma25,sma75,sma200,price_above_sma25,price_above_sma75,price_above_sma200,perfect_order,sma25_up,sma75_up,sma200_up,avg_volume30,high52_price,high52_distance_pct,high52_breakout,volume_ratio_5_30,atr14_pct,atr_ratio_10_20,vcp_tight,stage,supertrend_up,rsr_score,rsr_momentum,mvp_signal,cosmos_focus,cosmos_focus_type,sector,industry,quote_type,exit_month,exit_price,return_at_exit_pct,per,forward_per,pbr,book_value,forward_annual_dividend,trailing_annual_dividend,dividend_change_pct,dividend_yield_pct,payout_ratio_pct,roe_pct,roa_pct,profit_margin_pct,operating_margin_pct,revenue_growth_pct,earnings_growth_pct,current_ratio,quick_ratio,debt_to_equity_pct,equity_ratio_pct,market_cap_oku,enterprise_value_oku,operating_cashflow_oku,free_cashflow_oku,total_cash_oku,total_debt_oku,ebitda_oku,beta,shares_outstanding_million,data_completeness_pct,next_earnings_date,earnings_date_start,earnings_date_end,ex_dividend_date,last_dividend_date,signal_version,monthly_rsi14,monthly_rsi_ma5,monthly_rsi14_up,monthly_rsi_ma5_up,monthly_rsi_spread
1444,1444.T,ニッソウ,2026-06,OUT,3,53.81,56.97,True,True,3.17,2026-04,2761.0,2851.0,2851.0,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07,2589.0,-6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,tv_wilder_rsi14_sma5_v1,56.97,53.81,True,True,3.17
155A,155A.T,情報戦略テクノロジー,2026-06,OUT,1,44.0,44.93,False,True,0.93,2026-06,876.0,876.0,876.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07,831.0,-5.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,tv_wilder_rsi14_sma5_v1,44.93,44.0,True,False,0.93
1736,1736.T,オーテック,2026-06,OUT,1,77.01,77.15,False,True,0.14,2026-06,2525.0,2525.0,2525.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07,2382.0,-5.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,tv_wilder_rsi14_sma5_v1,77.15,77.01,True,False,0.14
1860,1860.T,戸田建設,2026-06,OUT,1,73.55,73.77,False,True,0.23,2026-06,1628.5,1628.5,1628.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07,1490.5,-8.47,12.15,16.44,1.14,1320.15,60.0,58.0,3.45,4.0,47.02,9.92,2.48,5.73,5.3,-9.9,-21.9,1.36,1.0,56.95,39.14,4439.12,5992.93,624.6,207.7,865.53,2295.91,493.67,0.24,296.04,100.0,,,,2026-09-29,2027-03-30,tv_wilder_rsi14_sma5_v1,73.77,73.55,True,False,0.23
1941,1941.T,中電工,2026-06,OUT,1,72.48,74.97,False,True,2.49,2026-06,5410.0,5410.0,5410.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07,4960.0,-8.32,14.71,,1.09,4613.89,140.0,135.0,3.7,2.78,39.49,7.86,5.35,8.11,11.01,14.3,27.9,2.45,2.17,0.28,76.86,2663.01,2172.82,291.46,221.39,532.48,6.88,307.13,0.28,52.94,96.4,,,,2026-09-29,2027-03-30,tv_wilder_rsi14_sma5_v1,74.97,72.48,True,False,2.49
1961,1961.T,三機工業,2026-06,OUT,1,81.07,81.16,False,True,0.09,2026-06,2962.0,2962.0,2962.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07,2309.0,-22.05,48.31,10.77,3.11,794.99,65.0,65.0,0.0,2.63,127.35,20.8,8.32,9.3,15.47,9.7,54.4,1.76,1.35,5.34,55.33,3772.98,3417.37,131.67,71.06,420.83,64.85,299.98,0.34,152.75,100.0,,,,2026-09-29,2027-03-30,tv_wilder_rsi14_sma5_v1,81.16,81.07,True,False,0.09
1969,1969.T,高砂熱学工業,2026-06,OUT,1,66.47,67.46,False,True,0.99,2026-06,5082.0,5082.0,5082.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07,4264.0,-16.1,15.72,13.4,2.81,1597.42,123.0,115.0,6.96,2.74,40.25,19.04,8.33,8.84,7.58,1.2,-42.7,1.81,1.72,19.72,54.97,5877.05,5894.25,297.25,159.6,482.28,424.06,515.04,0.44,130.86,100.0,,,,2026-09-29,2027-03-30,tv_wilder_rsi14_sma5_v1,67.46,66.47,True,False,0.99
1979,1979.T,大氣社,2026-06,OUT,2,72.91,78.83,True,True,5.92,2026-05,4475.0,4965.0,4965.0,10.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07,4235.0,-5.36,18.28,11.74,1.75,2555.18,138.0,110.0,25.45,3.08,44.87,10.62,5.25,5.45,9.53,-8.3,63.2,2.13,1.98,0.75,56.12,2822.38,2021.12,647.0,643.01,906.64,12.82,255.84,0.45,63.0,100.0,,,,2026-09-29,2027-03-30,tv_wilder_rsi14_sma5_v1,78.83,72.91,True,True,5.92
2163,2163.T,アルトナー,2026-06,OUT,1,52.91,54.02,False,True,1.11,2026-06,991.0,991.0,991.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07,951.0,-4.04,16.89,23.39,4.14,484.12,64.5,84.0,-23.21,3.22,70.9,27.13,15.43,10.42,18.06,23.0,18.0,3.54,3.46,19.68,57.66,212.21,177.72,,,44.59,10.1,19.77,0.25,10.6,92.9,,,,2026-07-30,2027-01-28,tv_wilder_rsi14_sma5_v1,54.02,52.91,True,False,1.11
2217,2217.T,モロゾフ,2026-06,OUT,1,50.37,53.26,False,True,2.89,2026-06,1540.0,1540.0,1540.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07,1500.0,-2.6,50.0,7.0,1.6,991.01,16.0,16.0,0.0,1.01,50.24,2.86,2.53,1.54,2.98,1.7,-30.2,1.65,1.23,10.14,70.56,318.76,270.34,,,68.75,20.18,17.55,-0.12,20.06,92.9,,,,2026-07-30,2027-01-28,tv_wilder_rsi14_sma5_v1,53.26,50.37,True,False,2.89
