code,ticker,name,signal_month,status,months_active,rsi14,rsi5,rsi14_up,rsi5_up,diff,gc_month,gc_price,signal_month_close,period_price,return_since_gc_pct,sma25,sma75,sma200,price_above_sma25,price_above_sma75,price_above_sma200,perfect_order,sma25_up,sma75_up,sma200_up,avg_volume30,high52_price,high52_distance_pct,high52_breakout,volume_ratio_5_30,atr14_pct,atr_ratio_10_20,vcp_tight,stage,supertrend_up,rsr_score,rsr_momentum,mvp_signal,cosmos_focus,cosmos_focus_type,sector,industry,quote_type,exit_month,exit_price,return_at_exit_pct,per,forward_per,pbr,book_value,forward_annual_dividend,trailing_annual_dividend,dividend_change_pct,dividend_yield_pct,payout_ratio_pct,roe_pct,roa_pct,profit_margin_pct,operating_margin_pct,revenue_growth_pct,earnings_growth_pct,current_ratio,quick_ratio,debt_to_equity_pct,equity_ratio_pct,market_cap_oku,enterprise_value_oku,operating_cashflow_oku,free_cashflow_oku,total_cash_oku,total_debt_oku,ebitda_oku,beta,shares_outstanding_million,data_completeness_pct,next_earnings_date,earnings_date_start,earnings_date_end,ex_dividend_date,last_dividend_date,signal_version,monthly_rsi14,monthly_rsi_ma5,monthly_rsi14_up,monthly_rsi_ma5_up,monthly_rsi_spread
1377,1377.T,サカタのタネ,2024-10,OUT,2,41.0,43.01,True,True,2.0,2024-09,3530.0,3550.0,3550.0,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11,3420.0,-3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,43.01,41.0,True,True,2.0
1383,1383.T,ベルグアース,2024-10,OUT,4,50.55,50.75,True,True,0.21,2024-07,3070.0,3060.0,3060.0,-0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11,3075.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,50.75,50.55,True,True,0.21
1417,1417.T,ミライト・ワン,2024-10,OUT,5,65.15,67.11,True,True,1.97,2024-06,2093.5,2188.0,2188.0,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11,2160.5,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,67.11,65.15,True,True,1.97
1447,1447.T,ＳＡＡＦホールディングス,2024-10,OUT,7,44.85,48.6,True,True,3.75,2024-04,269.0,332.0,332.0,23.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11,296.0,10.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,48.6,44.85,True,True,3.75
1820,1820.T,西松建設,2024-10,OUT,4,70.21,70.61,True,True,0.4,2024-07,4898.0,5141.0,5141.0,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11,5060.0,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,70.61,70.21,True,True,0.4
1822,1822.T,大豊建設,2024-10,OUT,6,46.07,46.61,True,True,0.55,2024-05,681.0,700.0,700.0,2.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11,676.0,-0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,46.61,46.07,True,True,0.55
1926,1926.T,ライト工業,2024-10,OUT,5,59.22,61.64,True,True,2.43,2024-06,2100.0,2235.0,2235.0,6.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11,2180.0,3.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,61.64,59.22,True,True,2.43
1942,1942.T,関電工,2024-10,OUT,3,80.73,83.63,False,True,2.9,2024-08,2158.0,2244.5,2244.5,4.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11,2204.0,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,83.63,80.73,True,False,2.9
2134,2134.T,北浜キャピタルパートナーズ,2024-10,OUT,1,48.86,48.91,False,True,0.04,2024-10,22.0,22.0,22.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11,20.0,-9.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,48.91,48.86,True,False,0.04
2152,2152.T,幼児活動研究会,2024-10,OUT,2,61.52,62.06,True,False,0.55,2024-09,1430.0,1420.0,1420.0,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11,1360.0,-4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,62.06,61.52,False,True,0.55
