code,ticker,name,signal_month,status,months_active,rsi14,rsi5,rsi14_up,rsi5_up,diff,gc_month,gc_price,signal_month_close,period_price,return_since_gc_pct,sma25,sma75,sma200,price_above_sma25,price_above_sma75,price_above_sma200,perfect_order,sma25_up,sma75_up,sma200_up,avg_volume30,high52_price,high52_distance_pct,high52_breakout,volume_ratio_5_30,atr14_pct,atr_ratio_10_20,vcp_tight,stage,supertrend_up,rsr_score,rsr_momentum,mvp_signal,cosmos_focus,cosmos_focus_type,signal_version,monthly_rsi14,monthly_rsi_ma5,monthly_rsi14_up,monthly_rsi_ma5_up,monthly_rsi_spread
3936,3936.T,グローバルウェイ,2021-10,CONTINUE,4,71.71,96.84,True,True,25.13,2021-07,103.5,1675.0,1675.0,1518.36,,,,,,,,,,,,,,,,,,,,,,,,False,,tv_wilder_rsi14_sma5_v1,96.84,71.71,True,True,25.13
3121,3121.T,マーチャント・バンカーズ,2021-10,CONTINUE,3,57.74,80.92,True,True,23.18,2021-08,340.0,631.0,631.0,85.59,,,,,,,,,,,,,,,,2.79,1.33,False,1,True,,,,False,,tv_wilder_rsi14_sma5_v1,80.92,57.74,True,True,23.18
7072,7072.T,インティメート・マージャー,2021-10,CONTINUE,3,43.38,63.41,True,True,20.02,2021-08,1575.0,3455.0,3455.0,119.37,,,,,,,,,,,,,,,,14.42,1.82,False,1,True,,,,False,,tv_wilder_rsi14_sma5_v1,63.41,43.38,True,True,20.02
2404,2404.T,鉄人化ホールディングス,2021-10,CONTINUE,2,57.02,73.61,True,True,16.58,2021-09,346.0,550.0,550.0,58.96,297.52,,,True,,,,,,,211187.0,,,,5.31,5.06,1.46,False,1,True,,,,False,,tv_wilder_rsi14_sma5_v1,73.61,57.02,True,True,16.58
1783,1783.T,ｆａｎｔａｓｉｓｔａ,2021-10,CONTINUE,9,56.76,73.32,True,False,16.56,2021-02,50.0,99.0,99.0,98.0,,,,,,,,,,,,,,,,,,,,,,,,False,,tv_wilder_rsi14_sma5_v1,73.32,56.76,False,True,16.56
3083,3083.T,スターシーズ,2021-10,NEW,1,47.49,64.03,True,True,16.55,2021-10,640.0,640.0,640.0,0.0,337.32,,,True,,,,True,,,172953.0,,,,5.72,5.52,1.75,False,1,True,,,,False,,tv_wilder_rsi14_sma5_v1,64.03,47.49,True,True,16.55
9885,9885.T,シャルレ,2021-10,CONTINUE,5,60.26,76.71,True,True,16.45,2021-06,372.0,558.0,558.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,False,,tv_wilder_rsi14_sma5_v1,76.71,60.26,True,True,16.45
1663,1663.T,Ｋ＆Ｏエナジーグループ,2021-10,CONTINUE,2,43.43,59.46,True,True,16.02,2021-09,705.5,816.0,816.0,15.66,687.02,,,True,,,,,,,47767.0,,,,1.55,1.93,1.13,False,1,True,,,,False,,tv_wilder_rsi14_sma5_v1,59.46,43.43,True,True,16.02
7808,7808.T,シー・エス・ランバー,2021-10,CONTINUE,2,61.98,77.54,True,True,15.55,2021-09,1875.0,3050.0,3050.0,62.67,1877.56,,,False,,,,,,,1990.0,,,,1.12,1.73,1.01,False,1,True,,,,False,,tv_wilder_rsi14_sma5_v1,77.54,61.98,True,True,15.55
3632,3632.T,グリーホールディングス,2021-10,NEW,1,64.48,79.78,True,True,15.3,2021-10,958.0,958.0,958.0,0.0,829.2,,,True,,,,True,,,2296297.0,,,,1.06,4.02,0.9,True,1,True,,,,False,,tv_wilder_rsi14_sma5_v1,79.78,64.48,True,True,15.3
3498,3498.T,霞ヶ関キャピタル,2021-10,CONTINUE,2,58.93,74.14,True,True,15.21,2021-09,1096.0,1960.0,1960.0,78.83,1042.91,,,True,,,,,,,59380.0,,,,1.25,3.82,1.31,False,1,True,,,,False,,tv_wilder_rsi14_sma5_v1,74.14,58.93,True,True,15.21
3192,3192.T,白鳩,2021-10,NEW,1,46.29,61.26,True,True,14.97,2021-10,384.0,384.0,384.0,0.0,317.52,,,True,,,,True,,,224847.0,,,,1.21,11.74,1.86,False,1,True,,,,False,,tv_wilder_rsi14_sma5_v1,61.26,46.29,True,True,14.97
6418,6418.T,日本金銭機械,2021-10,CONTINUE,2,45.93,60.5,True,True,14.57,2021-09,752.0,854.0,854.0,13.56,623.84,,,True,,,,,,,256707.0,,,,2.73,4.57,1.36,False,1,True,,,,False,,tv_wilder_rsi14_sma5_v1,60.5,45.93,True,True,14.57
6083,6083.T,ＥＲＩホールディングス,2021-10,CONTINUE,5,64.93,79.43,True,True,14.5,2021-06,215.0,503.33,503.33,134.11,,,,,,,,,,,,,,,,,,,,,,,,False,,tv_wilder_rsi14_sma5_v1,79.43,64.93,True,True,14.5
9755,9755.T,応用地質,2021-10,CONTINUE,4,57.24,71.61,True,True,14.36,2021-07,1289.0,1743.0,1743.0,35.22,,,,,,,,,,,,,,,,,,,,,,,,False,,tv_wilder_rsi14_sma5_v1,71.61,57.24,True,True,14.36
2698,2698.T,キャンドゥ,2021-10,NEW,1,55.28,69.13,True,True,13.86,2021-10,2554.0,2554.0,2554.0,0.0,2174.24,,,True,,,,True,,,169387.0,,,,1.16,2.88,0.93,True,1,True,,,,False,,tv_wilder_rsi14_sma5_v1,69.13,55.28,True,True,13.86
3945,3945.T,スーパーバッグ,2021-10,CONTINUE,2,43.6,57.27,True,True,13.67,2021-09,1330.0,1508.0,1508.0,13.38,1149.72,,,True,,,,,,,4283.0,,,,0.74,3.27,1.12,False,1,True,,,,False,,tv_wilder_rsi14_sma5_v1,57.27,43.6,True,True,13.67
7585,7585.T,かんなん丸,2021-10,CONTINUE,2,32.74,46.28,True,True,13.54,2021-09,534.0,700.0,700.0,31.09,459.56,,,True,,,,,,,2810.0,,,,2.22,2.18,1.24,False,1,True,,,,False,,tv_wilder_rsi14_sma5_v1,46.28,32.74,True,True,13.54
