code,ticker,name,signal_month,status,months_active,rsi14,rsi5,rsi14_up,rsi5_up,diff,gc_month,gc_price,signal_month_close,period_price,return_since_gc_pct,sma25,sma75,sma200,price_above_sma25,price_above_sma75,price_above_sma200,perfect_order,sma25_up,sma75_up,sma200_up,avg_volume30,high52_price,high52_distance_pct,high52_breakout,volume_ratio_5_30,atr14_pct,atr_ratio_10_20,vcp_tight,stage,supertrend_up,rsr_score,rsr_momentum,mvp_signal,cosmos_focus,cosmos_focus_type,sector,industry,quote_type,exit_month,exit_price,return_at_exit_pct,per,forward_per,pbr,book_value,forward_annual_dividend,trailing_annual_dividend,dividend_change_pct,dividend_yield_pct,payout_ratio_pct,roe_pct,roa_pct,profit_margin_pct,operating_margin_pct,revenue_growth_pct,earnings_growth_pct,current_ratio,quick_ratio,debt_to_equity_pct,equity_ratio_pct,market_cap_oku,enterprise_value_oku,operating_cashflow_oku,free_cashflow_oku,total_cash_oku,total_debt_oku,ebitda_oku,beta,shares_outstanding_million,data_completeness_pct,next_earnings_date,earnings_date_start,earnings_date_end,ex_dividend_date,last_dividend_date,signal_version,monthly_rsi14,monthly_rsi_ma5,monthly_rsi14_up,monthly_rsi_ma5_up,monthly_rsi_spread
1301,1301.T,極洋,2022-09,OUT,10,68.95,70.33,True,False,1.38,2021-12,3080.0,3620.0,3620.0,17.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10,3615.0,17.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,70.33,68.95,False,True,1.38
1333,1333.T,Ｕｍｉｏｓ,2022-09,OUT,4,48.14,48.74,True,False,0.6,2022-06,851.33,820.0,820.0,-3.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10,764.33,-10.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,48.74,48.14,False,True,0.6
1720,1720.T,東急建設,2022-09,OUT,4,46.17,46.63,True,False,0.46,2022-06,637.0,631.0,631.0,-0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10,624.0,-2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,46.63,46.17,False,True,0.46
1736,1736.T,オーテック,2022-09,OUT,4,49.0,49.4,True,False,0.4,2022-06,753.33,756.67,756.67,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10,723.67,-3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,49.4,49.0,False,True,0.4
1758,1758.T,太洋基礎工業,2022-09,OUT,5,50.6,50.68,True,False,0.08,2022-05,1555.0,1713.33,1713.33,10.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10,1746.67,12.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,50.68,50.6,False,True,0.08
1770,1770.T,藤田エンジニアリング,2022-09,OUT,3,50.33,51.01,True,False,0.68,2022-07,888.0,890.0,890.0,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10,838.0,-5.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,51.01,50.33,False,True,0.68
1793,1793.T,大本組,2022-09,OUT,2,61.61,64.72,True,True,3.11,2022-08,1093.33,1166.67,1166.67,6.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10,1000.0,-8.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,64.72,61.61,True,True,3.11
1798,1798.T,守谷商会,2022-09,OUT,3,57.8,60.58,True,False,2.78,2022-07,469.4,466.0,466.0,-0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10,440.0,-6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,60.58,57.8,False,True,2.78
1873,1873.T,日本ハウスホールディングス,2022-09,OUT,2,52.43,55.81,True,True,3.38,2022-08,426.0,456.0,456.0,7.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10,418.0,-1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,55.81,52.43,True,True,3.38
1887,1887.T,日本国土開発,2022-09,OUT,3,49.87,56.28,True,True,6.42,2022-07,608.0,627.0,627.0,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10,574.0,-5.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,56.28,49.87,True,True,6.42
1899,1899.T,福田組,2022-09,OUT,8,51.07,51.38,True,False,0.3,2022-02,2155.0,2412.5,2412.5,11.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10,2425.0,12.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,51.38,51.07,False,True,0.3
1929,1929.T,日特建設,2022-09,OUT,8,62.97,65.96,True,False,2.98,2022-02,738.0,894.0,894.0,21.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10,876.0,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,65.96,62.97,False,True,2.98
1944,1944.T,きんでん,2022-09,OUT,1,40.93,42.36,True,True,1.43,2022-09,1528.0,1528.0,1528.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10,1514.0,-0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,42.36,40.93,True,True,1.43
1950,1950.T,日本電設工業,2022-09,OUT,8,46.9,50.25,True,True,3.35,2022-02,1592.0,1836.0,1836.0,15.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10,1665.0,4.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,50.25,46.9,True,True,3.35
1967,1967.T,ヤマト,2022-09,OUT,5,55.6,56.5,True,True,0.9,2022-05,757.0,779.0,779.0,2.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10,669.0,-11.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,56.5,55.6,True,True,0.9
1968,1968.T,太平電業,2022-09,OUT,5,65.38,66.66,True,False,1.28,2022-05,914.0,1113.33,1113.33,21.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10,1095.0,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,66.66,65.38,False,True,1.28
1980,1980.T,ダイダン,2022-09,OUT,4,42.59,42.82,True,False,0.23,2022-06,352.17,356.83,356.83,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10,353.67,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,42.82,42.59,False,True,0.23
2003,2003.T,日東富士製粉,2022-09,OUT,2,70.46,70.92,True,False,0.46,2022-08,1207.5,1198.75,1198.75,-0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10,1092.5,-9.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,70.92,70.46,False,True,0.46
2009,2009.T,鳥越製粉,2022-09,OUT,3,34.32,35.97,True,False,1.65,2022-07,659.0,661.0,661.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10,616.0,-6.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,35.97,34.32,False,True,1.65
2164,2164.T,地域新聞社,2022-09,OUT,4,40.55,40.75,True,False,0.2,2022-06,125.56,111.39,111.39,-11.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10,112.78,-10.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,40.75,40.55,False,True,0.2
2185,2185.T,シイエム・シイ,2022-09,OUT,2,47.5,49.62,True,True,2.12,2022-08,1170.0,1182.0,1182.0,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10,1126.0,-3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,49.62,47.5,True,True,2.12
2204,2204.T,中村屋,2022-09,OUT,4,30.35,30.77,True,False,0.42,2022-06,3150.0,3110.0,3110.0,-1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10,3120.0,-0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,30.77,30.35,False,True,0.42
2212,2212.T,山崎製パン,2022-09,OUT,4,47.17,48.95,True,True,1.79,2022-06,1657.0,1663.0,1663.0,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10,1515.0,-8.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,48.95,47.17,True,True,1.79
2217,2217.T,モロゾフ,2022-09,OUT,8,68.25,68.69,True,False,0.44,2022-02,926.0,1236.67,1236.67,33.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10,1228.33,32.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,68.69,68.25,False,True,0.44
2221,2221.T,岩塚製菓,2022-09,OUT,8,51.63,51.82,True,False,0.2,2022-02,1927.5,2022.5,2022.5,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10,2010.0,4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,51.82,51.63,False,True,0.2
2222,2222.T,寿スピリッツ,2022-09,OUT,8,58.22,61.91,True,True,3.68,2022-02,1226.0,1670.0,1670.0,36.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10,1526.0,24.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,61.91,58.22,True,True,3.68
2267,2267.T,ヤクルト本社,2022-09,OUT,10,68.0,71.45,True,True,3.45,2021-12,3000.0,4205.0,4205.0,40.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10,4120.0,37.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,71.45,68.0,True,True,3.45
2268,2268.T,Ｂ－Ｒ　サーティワン　アイスクリーム,2022-09,OUT,2,55.39,57.39,True,True,2.0,2022-08,4045.0,4065.0,4065.0,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10,4050.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,57.39,55.39,True,True,2.0
2292,2292.T,Ｓ　Ｆｏｏｄｓ,2022-09,OUT,1,45.62,45.76,True,True,0.14,2022-09,3035.0,3035.0,3035.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10,2725.0,-10.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,45.76,45.62,True,True,0.14
2296,2296.T,伊藤ハム米久ホールディングス,2022-09,OUT,4,46.77,46.77,True,False,0.01,2022-06,3455.0,3330.0,3330.0,-3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10,3325.0,-3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,46.77,46.77,False,True,0.01
2321,2321.T,ソフトフロントホールディングス,2022-09,OUT,4,38.21,38.24,True,False,0.03,2022-06,91.0,90.0,90.0,-1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10,89.0,-2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,38.24,38.21,False,True,0.03
2338,2338.T,クオンタムソリューションズ,2022-09,OUT,3,58.88,59.55,True,True,0.67,2022-07,286.67,287.33,287.33,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10,285.0,-0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,59.55,58.88,True,True,0.67
