code,ticker,name,signal_month,status,months_active,rsi14,rsi5,rsi14_up,rsi5_up,diff,gc_month,gc_price,signal_month_close,period_price,return_since_gc_pct,sma25,sma75,sma200,price_above_sma25,price_above_sma75,price_above_sma200,perfect_order,sma25_up,sma75_up,sma200_up,avg_volume30,high52_price,high52_distance_pct,high52_breakout,volume_ratio_5_30,atr14_pct,atr_ratio_10_20,vcp_tight,stage,supertrend_up,rsr_score,rsr_momentum,mvp_signal,cosmos_focus,cosmos_focus_type,sector,industry,quote_type,exit_month,exit_price,return_at_exit_pct,per,forward_per,pbr,book_value,forward_annual_dividend,trailing_annual_dividend,dividend_change_pct,dividend_yield_pct,payout_ratio_pct,roe_pct,roa_pct,profit_margin_pct,operating_margin_pct,revenue_growth_pct,earnings_growth_pct,current_ratio,quick_ratio,debt_to_equity_pct,equity_ratio_pct,market_cap_oku,enterprise_value_oku,operating_cashflow_oku,free_cashflow_oku,total_cash_oku,total_debt_oku,ebitda_oku,beta,shares_outstanding_million,data_completeness_pct,next_earnings_date,earnings_date_start,earnings_date_end,ex_dividend_date,last_dividend_date,signal_version,monthly_rsi14,monthly_rsi_ma5,monthly_rsi14_up,monthly_rsi_ma5_up,monthly_rsi_spread
1379,1379.T,ホクト,2023-07,OUT,1,42.41,44.5,False,True,2.1,2023-07,1862.0,1862.0,1862.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08,1829.0,-1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,44.5,42.41,True,False,2.1
1418,1418.T,インターライフホールディングス,2023-07,OUT,7,54.82,55.95,True,True,1.13,2023-01,167.0,208.0,208.0,24.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08,202.0,20.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,55.95,54.82,True,True,1.13
1716,1716.T,第一カッター興業,2023-07,OUT,5,54.98,62.08,True,True,7.1,2023-03,1175.0,1440.0,1440.0,22.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08,1291.0,9.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,62.08,54.98,True,True,7.1
1717,1717.T,明豊ファシリティワークス,2023-07,OUT,1,54.61,55.28,False,True,0.67,2023-07,773.0,773.0,773.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08,748.0,-3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,55.28,54.61,True,False,0.67
1718,1718.T,美樹工業,2023-07,OUT,6,61.28,71.69,True,True,10.4,2023-02,3930.0,4740.0,4740.0,20.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08,4380.0,11.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,71.69,61.28,True,True,10.4
1793,1793.T,大本組,2023-07,OUT,3,57.96,58.47,True,False,0.51,2023-05,1185.0,1226.67,1226.67,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08,1200.0,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,58.47,57.96,False,True,0.51
1801,1801.T,大成建設,2023-07,OUT,2,60.5,68.53,True,True,8.03,2023-06,5021.0,5386.0,5386.0,7.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08,4903.0,-2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,68.53,60.5,True,True,8.03
1807,1807.T,佐藤渡辺,2023-07,OUT,6,47.1,49.91,True,False,2.81,2023-02,1219.5,1288.0,1288.0,5.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08,1240.5,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,49.91,47.1,False,True,2.81
1813,1813.T,不動テトラ,2023-07,OUT,7,58.83,63.58,True,True,4.75,2023-01,1540.0,1890.0,1890.0,22.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08,1828.0,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,63.58,58.83,True,True,4.75
1827,1827.T,ナカノフドー建設,2023-07,OUT,2,56.96,58.01,True,True,1.05,2023-06,389.0,399.0,399.0,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08,386.0,-0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,58.01,56.96,True,True,1.05
