code,ticker,name,signal_month,status,months_active,rsi14,rsi5,rsi14_up,rsi5_up,diff,gc_month,gc_price,signal_month_close,period_price,return_since_gc_pct,sma25,sma75,sma200,price_above_sma25,price_above_sma75,price_above_sma200,perfect_order,sma25_up,sma75_up,sma200_up,avg_volume30,high52_price,high52_distance_pct,high52_breakout,volume_ratio_5_30,atr14_pct,atr_ratio_10_20,vcp_tight,stage,supertrend_up,rsr_score,rsr_momentum,mvp_signal,cosmos_focus,cosmos_focus_type,sector,industry,quote_type,exit_month,exit_price,return_at_exit_pct,per,forward_per,pbr,book_value,forward_annual_dividend,trailing_annual_dividend,dividend_change_pct,dividend_yield_pct,payout_ratio_pct,roe_pct,roa_pct,profit_margin_pct,operating_margin_pct,revenue_growth_pct,earnings_growth_pct,current_ratio,quick_ratio,debt_to_equity_pct,equity_ratio_pct,market_cap_oku,enterprise_value_oku,operating_cashflow_oku,free_cashflow_oku,total_cash_oku,total_debt_oku,ebitda_oku,beta,shares_outstanding_million,data_completeness_pct,next_earnings_date,earnings_date_start,earnings_date_end,ex_dividend_date,last_dividend_date,signal_version,monthly_rsi14,monthly_rsi_ma5,monthly_rsi14_up,monthly_rsi_ma5_up,monthly_rsi_spread
1401,1401.T,エムビーエス,2022-11,OUT,1,42.34,42.7,True,True,0.36,2022-11,508.0,508.0,508.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12,468.0,-7.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,42.7,42.34,True,True,0.36
1418,1418.T,インターライフホールディングス,2022-11,OUT,1,40.76,41.28,True,True,0.52,2022-11,166.0,166.0,166.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12,162.0,-2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,41.28,40.76,True,True,0.52
1431,1431.T,Ｌｉｂ　Ｗｏｒｋ,2022-11,OUT,4,54.95,55.11,True,True,0.16,2022-08,840.0,807.0,807.0,-3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12,770.0,-8.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,55.11,54.95,True,True,0.16
1434,1434.T,ＪＥＳＣＯホールディングス,2022-11,OUT,1,46.51,46.84,False,True,0.33,2022-11,455.0,455.0,455.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12,442.0,-2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,46.84,46.51,True,False,0.33
1435,1435.T,ｒｏｂｏｔ　ｈｏｍｅ,2022-11,OUT,1,42.32,43.05,True,True,0.73,2022-11,184.0,184.0,184.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12,163.0,-11.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,43.05,42.32,True,True,0.73
1443,1443.T,技研ホールディングス,2022-11,OUT,10,45.52,45.58,True,False,0.06,2022-02,205.0,227.0,227.0,10.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12,207.0,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,45.58,45.52,False,True,0.06
1447,1447.T,ＳＡＡＦホールディングス,2022-11,OUT,1,46.53,46.84,False,True,0.31,2022-11,418.0,418.0,418.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12,381.0,-8.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,46.84,46.53,True,False,0.31
1662,1662.T,石油資源開発,2022-11,OUT,1,72.2,74.13,True,True,1.93,2022-11,867.0,867.0,867.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12,769.0,-11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,74.13,72.2,True,True,1.93
1663,1663.T,Ｋ＆Ｏエナジーグループ,2022-11,OUT,4,61.95,76.09,True,True,14.14,2022-08,841.5,1213.5,1213.5,44.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12,1020.5,21.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,76.09,61.95,True,True,14.14
1718,1718.T,美樹工業,2022-11,OUT,5,50.72,50.9,True,False,0.18,2022-07,3980.0,4010.0,4010.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12,3850.0,-3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,50.9,50.72,False,True,0.18
1719,1719.T,安藤・間,2022-11,OUT,1,53.98,54.49,True,True,0.51,2022-11,874.0,874.0,874.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12,841.0,-3.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,54.49,53.98,True,True,0.51
1720,1720.T,東急建設,2022-11,OUT,1,47.44,49.34,True,True,1.9,2022-11,656.0,656.0,656.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12,636.0,-3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,49.34,47.44,True,True,1.9
1788,1788.T,三東工業社,2022-11,OUT,1,57.23,59.13,True,True,1.9,2022-11,2751.0,2751.0,2751.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12,2652.0,-3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,59.13,57.23,True,True,1.9
1799,1799.T,第一建設工業,2022-11,OUT,5,37.54,37.8,True,False,0.25,2022-07,1325.0,1413.0,1413.0,6.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12,1415.0,6.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,37.8,37.54,False,True,0.25
1803,1803.T,清水建設,2022-11,OUT,2,45.03,45.17,False,False,0.14,2022-10,743.0,738.0,738.0,-0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12,704.0,-5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,45.17,45.03,False,False,0.14
1815,1815.T,鉄建建設,2022-11,OUT,1,40.19,42.67,True,True,2.48,2022-11,1819.0,1819.0,1819.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12,1767.0,-2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,42.67,40.19,True,True,2.48
1822,1822.T,大豊建設,2022-11,OUT,1,57.19,60.37,False,True,3.18,2022-11,888.0,888.0,888.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12,787.0,-11.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,60.37,57.19,True,False,3.18
