code,ticker,name,signal_month,status,months_active,rsi14,rsi5,rsi14_up,rsi5_up,diff,gc_month,gc_price,signal_month_close,period_price,return_since_gc_pct,sma25,sma75,sma200,price_above_sma25,price_above_sma75,price_above_sma200,perfect_order,sma25_up,sma75_up,sma200_up,avg_volume30,high52_price,high52_distance_pct,high52_breakout,volume_ratio_5_30,atr14_pct,atr_ratio_10_20,vcp_tight,stage,supertrend_up,rsr_score,rsr_momentum,mvp_signal,cosmos_focus,cosmos_focus_type,sector,industry,quote_type,exit_month,exit_price,return_at_exit_pct,per,forward_per,pbr,book_value,forward_annual_dividend,trailing_annual_dividend,dividend_change_pct,dividend_yield_pct,payout_ratio_pct,roe_pct,roa_pct,profit_margin_pct,operating_margin_pct,revenue_growth_pct,earnings_growth_pct,current_ratio,quick_ratio,debt_to_equity_pct,equity_ratio_pct,market_cap_oku,enterprise_value_oku,operating_cashflow_oku,free_cashflow_oku,total_cash_oku,total_debt_oku,ebitda_oku,beta,shares_outstanding_million,data_completeness_pct,next_earnings_date,earnings_date_start,earnings_date_end,ex_dividend_date,last_dividend_date,signal_version,monthly_rsi14,monthly_rsi_ma5,monthly_rsi14_up,monthly_rsi_ma5_up,monthly_rsi_spread
1783,1783.T,ｆａｎｔａｓｉｓｔａ,2023-12,OUT,1,42.82,44.41,True,True,1.59,2023-12,50.0,50.0,50.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,47.0,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,44.41,42.82,True,True,1.59
1793,1793.T,大本組,2023-12,OUT,2,58.11,60.51,True,True,2.4,2023-11,1250.0,1306.5,1306.5,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,1230.0,-1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,60.51,58.11,True,True,2.4
1835,1835.T,東鉄工業,2023-12,OUT,6,61.94,68.09,True,True,6.16,2023-07,2722.0,3170.0,3170.0,16.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,3040.0,11.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,68.09,61.94,True,True,6.16
1850,1850.T,南海辰村建設,2023-12,OUT,1,51.45,58.9,True,True,7.45,2023-12,356.0,356.0,356.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,333.0,-6.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,58.9,51.45,True,True,7.45
1921,1921.T,巴コーポレーション,2023-12,OUT,1,66.08,66.37,True,True,0.29,2023-12,580.0,580.0,580.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,572.0,-1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,66.37,66.08,True,True,0.29
2160,2160.T,ジーエヌアイグループ,2023-12,OUT,8,63.08,63.39,True,False,0.31,2023-05,1088.0,2830.0,2830.0,160.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,2661.0,144.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,63.39,63.08,False,True,0.31
2181,2181.T,パーソルホールディングス,2023-12,OUT,2,46.2,46.67,False,False,0.47,2023-11,254.8,242.1,242.1,-4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,236.7,-7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,46.67,46.2,False,False,0.47
2375,2375.T,ギグワークス,2023-12,OUT,4,56.51,57.15,True,False,0.64,2023-09,376.0,632.0,632.0,68.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,663.0,76.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,57.15,56.51,False,True,0.64
2471,2471.T,エスプール,2023-12,OUT,1,31.45,34.77,True,True,3.32,2023-12,444.0,444.0,444.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,311.0,-29.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,34.77,31.45,True,True,3.32
2492,2492.T,インフォマート,2023-12,OUT,2,45.76,50.01,True,True,4.25,2023-11,441.0,496.0,496.0,12.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,400.0,-9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,50.01,45.76,True,True,4.25
2579,2579.T,コカ・コーラ　ボトラーズジャパンホールディングス,2023-12,OUT,11,63.89,64.92,True,False,1.03,2023-02,1434.0,2024.5,2024.5,41.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,2008.5,40.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,64.92,63.89,False,True,1.03
2673,2673.T,夢みつけ隊,2023-12,OUT,1,46.2,46.81,True,True,0.61,2023-12,112.0,112.0,112.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,110.0,-1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,46.81,46.2,True,True,0.61
2678,2678.T,アスクル,2023-12,OUT,2,61.85,65.35,True,False,3.5,2023-11,2159.0,2150.0,2150.0,-0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,2005.0,-7.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,65.35,61.85,False,True,3.5
2698,2698.T,キャンドゥ,2023-12,OUT,1,62.98,63.39,False,True,0.4,2023-12,2737.0,2737.0,2737.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,2693.0,-1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,63.39,62.98,True,False,0.4
2726,2726.T,パルグループホールディングス,2023-12,OUT,2,80.27,83.82,False,True,3.55,2023-11,1168.0,1232.0,1232.0,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,1188.5,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,83.82,80.27,True,False,3.55
2792,2792.T,ハニーズホールディングス,2023-12,OUT,2,60.29,62.96,True,True,2.67,2023-11,1672.0,1746.0,1746.0,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,1667.0,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,62.96,60.29,True,True,2.67
2897,2897.T,日清食品ホールディングス,2023-12,OUT,5,69.53,74.16,True,True,4.63,2023-08,4240.0,4921.0,4921.0,16.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,4779.0,12.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,74.16,69.53,True,True,4.63
2904,2904.T,一正蒲鉾,2023-12,OUT,2,41.58,42.49,True,True,0.92,2023-11,738.0,744.0,744.0,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,732.0,-0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,42.49,41.58,True,True,0.92
2918,2918.T,わらべや日洋ホールディングス,2023-12,OUT,9,71.7,73.79,True,False,2.09,2023-04,2237.0,3425.0,3425.0,53.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,2880.0,28.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,73.79,71.7,False,True,2.09
2975,2975.T,スター・マイカ・ホールディングス,2023-12,OUT,1,43.57,45.94,True,True,2.37,2023-12,634.0,634.0,634.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,603.0,-4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,45.94,43.57,True,True,2.37
3038,3038.T,神戸物産,2023-12,OUT,3,55.07,61.39,True,True,6.32,2023-10,3743.0,4166.0,4166.0,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,3770.0,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,61.39,55.07,True,True,6.32
3121,3121.T,マーチャント・バンカーズ,2023-12,OUT,7,50.51,52.68,True,False,2.17,2023-06,289.0,329.0,329.0,13.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,285.0,-1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,52.68,50.51,False,True,2.17
3179,3179.T,シュッピン,2023-12,OUT,2,50.76,52.19,True,False,1.43,2023-11,1238.0,1187.0,1187.0,-4.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,1047.0,-15.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,52.19,50.76,False,True,1.43
3186,3186.T,ネクステージ,2023-12,OUT,1,50.0,51.02,False,True,1.02,2023-12,2588.0,2588.0,2588.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,2233.0,-13.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,51.02,50.0,True,False,1.02
3246,3246.T,コーセーアールイー,2023-12,OUT,7,72.17,73.98,True,False,1.81,2023-06,784.0,1057.0,1057.0,34.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,998.0,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,73.98,72.17,False,True,1.81
