code,ticker,name,signal_month,status,months_active,rsi14,rsi5,rsi14_up,rsi5_up,diff,gc_month,gc_price,signal_month_close,period_price,return_since_gc_pct,sma25,sma75,sma200,price_above_sma25,price_above_sma75,price_above_sma200,perfect_order,sma25_up,sma75_up,sma200_up,avg_volume30,high52_price,high52_distance_pct,high52_breakout,volume_ratio_5_30,atr14_pct,atr_ratio_10_20,vcp_tight,stage,supertrend_up,rsr_score,rsr_momentum,mvp_signal,cosmos_focus,cosmos_focus_type
3104,3104.T,富士紡ホールディングス,2023-11,CONTINUE,5,58.32,68.23,True,True,9.91,2023-07,1255.0,1230.0,1230.0,-1.99,1094.2,1061.14,1077.19,True,True,True,False,True,True,False,93320.0,1235.0,1.62,True,2.82,2.67,1.44,False,1,True,14.88,6.65,True,False,
3289,3289.T,東急不動産ホールディングス,2023-11,CONTINUE,7,64.62,74.51,True,False,9.89,2023-05,744.0,914.0,914.0,22.85,715.04,667.51,697.88,True,True,True,False,True,True,True,3436080.0,812.0,-8.37,False,0.9,1.86,0.83,True,1,True,7.91,2.65,False,False,
5333,5333.T,ＮＧＫ,2023-11,CONTINUE,4,50.2,60.09,True,False,9.89,2023-08,1934.0,1804.0,1804.0,-6.72,1834.28,1762.65,1759.66,True,True,True,True,True,True,True,1567217.0,2038.0,-5.1,False,0.72,2.48,0.62,True,2,True,8.76,3.16,False,False,
8255,8255.T,アクシアル   リテイリング,2023-11,CONTINUE,6,77.12,87.01,True,False,9.89,2023-06,902.5,973.75,973.75,7.89,875.0,861.07,853.47,True,True,True,True,True,True,True,142107.0,931.25,-3.09,False,0.6,1.94,0.97,True,2,True,10.27,3.76,False,False,
1941,1941.T,中電工,2023-11,CONTINUE,10,78.05,87.93,True,False,9.88,2023-02,2157.0,2431.0,2431.0,12.7,2112.6,2083.75,2099.91,True,True,True,False,True,True,True,60857.0,2198.0,-1.87,False,1.03,0.85,0.89,True,2,True,1.8,0.76,False,False,
3196,3196.T,ホットランドホールディングス,2023-11,CONTINUE,7,81.11,90.96,False,True,9.85,2023-05,1718.0,1972.0,1972.0,14.78,1648.2,1514.28,1441.98,True,True,True,True,True,True,True,68487.0,1772.0,-3.05,False,0.99,2.09,0.92,True,2,True,23.15,3.34,False,False,
6289,6289.T,技研製作所,2023-11,CONTINUE,3,21.11,30.94,True,False,9.82,2023-09,2010.0,1858.0,1858.0,-7.56,2036.88,2026.4,2367.77,False,False,False,False,True,True,False,85767.0,3400.0,-40.88,False,0.82,1.97,1.01,False,4,False,-20.48,-0.63,False,False,
7203,7203.T,トヨタ自動車,2023-11,CONTINUE,7,76.99,86.76,True,False,9.77,2023-05,1908.5,2794.5,2794.5,46.42,1899.98,1866.53,1936.69,True,True,False,False,True,True,False,25698143.0,2267.0,-15.81,False,1.15,2.08,1.16,False,4,False,-3.97,1.37,False,False,
8411,8411.T,みずほフィナンシャルグループ,2023-11,CONTINUE,4,81.53,91.18,False,False,9.65,2023-08,2410.0,2512.0,2512.0,4.23,2345.9,2217.31,2031.28,True,True,True,True,True,True,True,10555143.0,2451.5,-1.69,False,0.84,1.72,0.9,True,2,True,28.23,0.3,False,False,
7148,7148.T,ＦＰＧ,2023-11,CONTINUE,6,73.62,83.21,True,True,9.59,2023-06,1268.0,1628.0,1628.0,28.39,1180.88,1144.77,1145.71,True,True,True,False,True,True,False,598010.0,1360.0,-6.76,False,0.94,1.95,1.07,False,3,True,15.29,5.85,False,False,
