code,ticker,name,signal_month,status,months_active,rsi14,rsi5,rsi14_up,rsi5_up,diff,gc_month,gc_price,signal_month_close,period_price,return_since_gc_pct,sma25,sma75,sma200,price_above_sma25,price_above_sma75,price_above_sma200,perfect_order,sma25_up,sma75_up,sma200_up,avg_volume30,high52_price,high52_distance_pct,high52_breakout,volume_ratio_5_30,atr14_pct,atr_ratio_10_20,vcp_tight,stage,supertrend_up,rsr_score,rsr_momentum,mvp_signal,cosmos_focus,cosmos_focus_type,signal_version,monthly_rsi14,monthly_rsi_ma5,monthly_rsi14_up,monthly_rsi_ma5_up,monthly_rsi_spread
7692,7692.T,アースインフィニティ,2022-09,CONTINUE,4,25.11,62.4,True,True,37.29,2022-06,27.67,126.39,126.39,356.83,26.77,28.09,46.53,True,False,False,False,True,False,False,87720.0,,,,0.64,3.98,0.82,True,4,True,,,,False,,tv_wilder_rsi14_sma5_v1,62.4,25.11,True,True,37.29
4977,4977.T,新田ゼラチン,2022-09,CONTINUE,2,54.73,71.89,True,True,17.16,2022-08,804.0,899.0,899.0,11.82,684.56,637.92,635.63,True,True,True,True,True,True,True,173463.0,829.0,-3.02,False,2.3,3.94,1.09,False,2,True,26.86,,,False,,tv_wilder_rsi14_sma5_v1,71.89,54.73,True,True,17.16
3948,3948.T,光ビジネスフォーム,2022-09,CONTINUE,5,61.95,78.9,True,True,16.95,2022-05,501.0,867.0,867.0,73.05,499.48,489.97,525.47,True,True,False,False,True,False,,9093.0,,,,0.79,1.7,0.75,True,1,True,,,,False,,tv_wilder_rsi14_sma5_v1,78.9,61.95,True,True,16.95
7064,7064.T,ハウテレビジョン,2022-09,CONTINUE,3,54.64,70.55,True,True,15.91,2022-07,1089.0,2042.5,2042.5,87.56,1010.2,1039.79,1013.67,True,True,True,False,False,True,False,4113.0,,,,1.17,1.87,0.95,True,3,True,,,,False,,tv_wilder_rsi14_sma5_v1,70.55,54.64,True,True,15.91
6380,6380.T,オリエンタルチエン工業,2022-09,CONTINUE,3,53.74,68.31,True,True,14.58,2022-07,690.0,859.0,859.0,24.49,664.96,661.07,664.48,True,True,True,False,True,True,True,1707.0,,,,2.46,1.5,1.01,False,1,True,,,,False,,tv_wilder_rsi14_sma5_v1,68.31,53.74,True,True,14.58
8891,8891.T,ＡＭＧホールディングス,2022-09,CONTINUE,2,62.79,77.24,True,True,14.45,2022-08,1316.0,1454.0,1454.0,10.49,1123.0,984.29,982.65,True,True,True,True,True,True,True,19207.0,1348.0,-2.37,False,0.39,2.9,0.6,True,1,True,40.14,,,False,,tv_wilder_rsi14_sma5_v1,77.24,62.79,True,True,14.45
2788,2788.T,アップルインターナショナル,2022-09,CONTINUE,6,53.51,66.64,True,True,13.13,2022-04,225.0,382.0,382.0,69.78,202.96,205.11,,True,True,,,True,False,,79583.0,,,,1.93,3.17,1.25,False,1,True,,,,False,,tv_wilder_rsi14_sma5_v1,66.64,53.51,True,True,13.13
2813,2813.T,和弘食品,2022-09,CONTINUE,11,77.34,90.27,True,True,12.92,2021-11,923.33,2280.0,2280.0,146.93,890.49,880.16,,True,True,,,True,,,1120.0,,,,0.59,1.2,0.72,True,1,True,,,,False,,tv_wilder_rsi14_sma5_v1,90.27,77.34,True,True,12.92
3306,3306.T,日本製麻,2022-09,CONTINUE,10,76.86,89.38,True,True,12.52,2021-12,360.0,618.0,618.0,71.67,361.96,361.07,,False,False,,,True,True,,2610.0,,,,0.61,1.45,0.79,True,1,True,,,,False,,tv_wilder_rsi14_sma5_v1,89.38,76.86,True,True,12.52
9876,9876.T,コックス,2022-09,CONTINUE,7,46.76,59.02,True,True,12.26,2022-03,122.0,195.0,195.0,59.84,112.6,122.04,,True,False,,,False,False,,13650.0,,,,1.59,2.69,1.05,False,1,True,,,,False,,tv_wilder_rsi14_sma5_v1,59.02,46.76,True,True,12.26
2750,2750.T,石光商事,2022-09,CONTINUE,2,60.36,72.59,True,True,12.22,2022-08,649.0,678.0,678.0,4.47,564.68,518.97,522.83,True,True,True,False,True,True,True,14777.0,660.0,-1.67,False,1.13,4.11,1.1,False,1,True,26.06,,,False,,tv_wilder_rsi14_sma5_v1,72.59,60.36,True,True,12.22
9012,9012.T,秩父鉄道,2022-09,CONTINUE,9,52.86,64.94,True,True,12.08,2022-01,2330.0,2540.0,2540.0,9.01,2283.92,2299.41,,True,True,,,True,False,,307.0,,,,0.46,1.45,1.22,False,1,True,,,,False,,tv_wilder_rsi14_sma5_v1,64.94,52.86,True,True,12.08
2436,2436.T,共同ピーアール,2022-09,CONTINUE,6,57.06,68.64,True,True,11.57,2022-04,200.75,370.0,370.0,84.31,200.71,195.57,,True,True,,,True,False,,8907.0,,,,0.69,1.34,1.05,False,1,True,,,,False,,tv_wilder_rsi14_sma5_v1,68.64,57.06,True,True,11.57
6054,6054.T,リブセンス,2022-09,CONTINUE,3,42.58,54.15,True,False,11.57,2022-07,167.0,248.0,248.0,48.5,167.92,165.56,180.69,False,True,False,False,True,False,False,306907.0,,,,0.28,3.25,0.68,True,4,True,,,,False,,tv_wilder_rsi14_sma5_v1,54.15,42.58,False,True,11.57
