code,ticker,name,signal_month,status,months_active,rsi14,rsi5,rsi14_up,rsi5_up,diff,gc_month,gc_price,signal_month_close,period_price,return_since_gc_pct,sma25,sma75,sma200,price_above_sma25,price_above_sma75,price_above_sma200,perfect_order,sma25_up,sma75_up,sma200_up,avg_volume30,high52_price,high52_distance_pct,high52_breakout,volume_ratio_5_30,atr14_pct,atr_ratio_10_20,vcp_tight,stage,supertrend_up,rsr_score,rsr_momentum,mvp_signal,cosmos_focus,cosmos_focus_type,sector,industry,quote_type,exit_month,exit_price,return_at_exit_pct,per,forward_per,pbr,book_value,forward_annual_dividend,trailing_annual_dividend,dividend_change_pct,dividend_yield_pct,payout_ratio_pct,roe_pct,roa_pct,profit_margin_pct,operating_margin_pct,revenue_growth_pct,earnings_growth_pct,current_ratio,quick_ratio,debt_to_equity_pct,equity_ratio_pct,market_cap_oku,enterprise_value_oku,operating_cashflow_oku,free_cashflow_oku,total_cash_oku,total_debt_oku,ebitda_oku,beta,shares_outstanding_million,data_completeness_pct,next_earnings_date,earnings_date_start,earnings_date_end,ex_dividend_date,last_dividend_date,signal_version,monthly_rsi14,monthly_rsi_ma5,monthly_rsi14_up,monthly_rsi_ma5_up,monthly_rsi_spread
1433,1433.T,ベステラ,2024-06,OUT,1,45.37,46.58,True,True,1.21,2024-06,1011.0,1011.0,1011.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07,953.0,-5.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,46.58,45.37,True,True,1.21
1663,1663.T,Ｋ＆Ｏエナジーグループ,2024-06,OUT,5,72.43,75.95,True,False,3.53,2024-02,1199.0,1912.5,1912.5,59.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07,1715.0,43.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,75.95,72.43,False,True,3.53
1716,1716.T,第一カッター興業,2024-06,OUT,1,61.74,63.71,True,True,1.97,2024-06,1600.0,1600.0,1600.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07,1577.0,-1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,63.71,61.74,True,True,1.97
1813,1813.T,不動テトラ,2024-06,OUT,2,65.62,66.78,False,False,1.16,2024-05,2515.0,2423.0,2423.0,-3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07,2393.0,-4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,66.78,65.62,False,False,1.16
1844,1844.T,大盛工業,2024-06,OUT,7,70.12,79.33,True,True,9.21,2023-12,188.0,282.0,282.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07,232.0,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,79.33,70.12,True,True,9.21
1847,1847.T,イチケン,2024-06,OUT,1,73.1,74.45,True,True,1.35,2024-06,1333.0,1333.0,1333.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07,1273.5,-4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,74.45,73.1,True,True,1.35
1848,1848.T,富士ピー・エス,2024-06,OUT,1,46.34,49.45,True,True,3.11,2024-06,461.0,461.0,461.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07,444.0,-3.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,49.45,46.34,True,True,3.11
1905,1905.T,テノックス,2024-06,OUT,4,64.16,64.65,False,False,0.48,2024-03,1192.0,1260.0,1260.0,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07,1229.0,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,64.65,64.16,False,False,0.48
1945,1945.T,東京エネシス,2024-06,OUT,7,74.21,77.85,True,False,3.65,2023-12,1046.0,1397.0,1397.0,33.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07,1310.0,25.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,77.85,74.21,False,True,3.65
1946,1946.T,トーエネック,2024-06,OUT,1,77.5,77.57,True,True,0.07,2024-06,1198.0,1198.0,1198.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07,1000.0,-16.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,77.57,77.5,True,True,0.07
1982,1982.T,日比谷総合設備,2024-06,OUT,8,81.52,88.35,True,True,6.84,2023-11,1179.0,1787.5,1787.5,51.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07,1650.0,39.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,88.35,81.52,True,True,6.84
208A,208A.T,構造計画研究所ホールディングス,2024-06,OUT,1,73.79,74.13,True,True,0.34,2024-06,2065.0,2065.0,2065.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07,2002.5,-3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,74.13,73.79,True,True,0.34
2109,2109.T,ＤＭ三井製糖,2024-06,OUT,1,70.1,72.8,False,True,2.7,2024-06,3390.0,3390.0,3390.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07,3310.0,-2.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,72.8,70.1,True,False,2.7
2127,2127.T,日本Ｍ＆Ａセンターホールディングス,2024-06,OUT,1,38.44,38.6,True,True,0.16,2024-06,831.4,831.4,831.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07,707.1,-14.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,38.6,38.44,True,True,0.16
2152,2152.T,幼児活動研究会,2024-06,OUT,7,59.82,63.44,True,True,3.62,2023-12,1230.0,1411.0,1411.0,14.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07,1375.0,11.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,63.44,59.82,True,True,3.62
2153,2153.T,Ｅ・Ｊホールディングス,2024-06,OUT,1,68.88,70.39,True,True,1.51,2024-06,1910.0,1910.0,1910.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07,1813.0,-5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,70.39,68.88,True,True,1.51
2156,2156.T,セーラー広告,2024-06,OUT,1,55.96,57.63,True,True,1.67,2024-06,320.0,320.0,320.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07,316.0,-1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,57.63,55.96,True,True,1.67
2158,2158.T,ＦＲＯＮＴＥＯ,2024-06,OUT,1,44.47,44.6,True,True,0.14,2024-06,645.0,645.0,645.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07,615.0,-4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,44.6,44.47,True,True,0.14
2164,2164.T,地域新聞社,2024-06,OUT,6,56.44,62.48,True,False,6.04,2024-01,104.44,177.78,177.78,70.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07,111.94,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,62.48,56.44,False,True,6.04
2217,2217.T,モロゾフ,2024-06,OUT,1,72.43,78.51,True,True,6.08,2024-06,1628.33,1628.33,1628.33,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07,1498.33,-7.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,78.51,72.43,True,True,6.08
2300,2300.T,きょくとう,2024-06,OUT,1,57.72,61.66,False,True,3.93,2024-06,535.0,535.0,535.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07,519.0,-2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,61.66,57.72,True,False,3.93
2303,2303.T,ドーン,2024-06,OUT,2,49.62,51.64,True,True,2.02,2024-05,1000.0,1030.5,1030.5,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07,996.5,-0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,51.64,49.62,True,True,2.02
