code,ticker,name,signal_month,status,months_active,rsi14,rsi5,rsi14_up,rsi5_up,diff,gc_month,gc_price,signal_month_close,period_price,return_since_gc_pct,sma25,sma75,sma200,price_above_sma25,price_above_sma75,price_above_sma200,perfect_order,sma25_up,sma75_up,sma200_up,avg_volume30,high52_price,high52_distance_pct,high52_breakout,volume_ratio_5_30,atr14_pct,atr_ratio_10_20,vcp_tight,stage,supertrend_up,rsr_score,rsr_momentum,mvp_signal
4462,4462.T,石原ケミカル,2022-12,CONTINUE,2,36.84,37.42,False,False,0.59,2022-11,1234.0,1228.0,1228.0,-0.49,,,,,,,,,,,,,,,,,,,,,,,
9616,9616.T,共立メンテナンス,2022-12,CONTINUE,9,81.18,81.75,False,False,0.57,2022-04,2375.0,2950.0,2950.0,24.21,,,,,,,,,,,,,,,,,,,,,,,
3116,3116.T,トヨタ紡織,2022-12,NEW,1,34.22,34.77,False,False,0.55,2022-12,1766.0,1766.0,1766.0,0.0,1817.64,1877.79,1963.37,False,False,False,False,False,False,False,340337.0,2488.0,-29.02,False,0.64,1.59,1.06,False,4,False,-11.07,0.25,False
4251,4251.T,恵和,2022-12,CONTINUE,2,40.01,40.49,False,False,0.47,2022-11,1862.5,1555.0,1555.0,-16.51,,,,,,,,,,,,,,,,,,,,,,,
4559,4559.T,ゼリア新薬工業,2022-12,CONTINUE,9,61.96,62.42,True,False,0.45,2022-04,1990.0,2263.0,2263.0,13.72,,,,,,,,,,,,,,,,,,,,,,,
4004,4004.T,レゾナック・ホールディングス,2022-12,NEW,1,28.47,28.88,False,False,0.41,2022-12,2020.0,2020.0,2020.0,0.0,2164.28,2160.96,2265.85,False,False,False,False,False,False,False,1437840.0,2724.0,-25.84,False,0.9,2.2,1.06,False,4,False,-11.48,-3.39,False
6997,6997.T,日本ケミコン,2022-12,CONTINUE,8,30.77,31.09,False,False,0.32,2022-05,1822.0,1557.0,1557.0,-14.54,,,,,,,,,,,,,,,,,,,,,,,
6958,6958.T,日本シイエムケイ,2022-12,CONTINUE,3,51.67,51.86,False,False,0.2,2022-10,536.0,460.0,460.0,-14.18,,,,,,,,,,,,,,,,,,,,,,,
9605,9605.T,東映,2022-12,CONTINUE,8,34.39,34.57,False,False,0.18,2022-05,3692.0,3530.0,3530.0,-4.39,,,,,,,,,,,,,,,,,,,,,,,
5563,5563.T,新日本電工,2022-12,CONTINUE,2,48.16,48.33,False,False,0.17,2022-11,422.0,352.0,352.0,-16.59,,,,,,,,,,,,,,,,,,,,,,,
6113,6113.T,アマダ,2022-12,CONTINUE,6,44.86,44.95,False,False,0.09,2022-07,1067.0,1034.0,1034.0,-3.09,,,,,,,,,,,,,,,,,,,,,,,
4046,4046.T,大阪ソーダ,2022-12,CONTINUE,5,65.57,65.6,False,False,0.04,2022-08,757.0,766.0,766.0,1.19,,,,,,,,,,,,,,,,,,,,,,,
7744,7744.T,ノーリツ鋼機,2022-12,CONTINUE,7,50.35,50.38,False,False,0.04,2022-06,766.0,793.67,793.67,3.61,,,,,,,,,,,,,,,,,,,,,,,
8058,8058.T,三菱商事,2022-12,CONTINUE,2,57.68,57.72,False,False,0.03,2022-11,1535.0,1427.67,1427.67,-6.99,,,,,,,,,,,,,,,,,,,,,,,
2212,2212.T,山崎製パン,2022-12,CONTINUE,9,43.82,43.84,True,True,0.02,2022-04,1606.0,1574.0,1574.0,-1.99,,,,,,,,,,,,,,,,,,,,,,,
