code,ticker,name,signal_month,status,months_active,rsi14,rsi5,rsi14_up,rsi5_up,diff,gc_month,gc_price,signal_month_close,period_price,return_since_gc_pct,sma25,sma75,sma200,price_above_sma25,price_above_sma75,price_above_sma200,perfect_order,sma25_up,sma75_up,sma200_up,avg_volume30,high52_price,high52_distance_pct,high52_breakout,volume_ratio_5_30,atr14_pct,atr_ratio_10_20,vcp_tight,stage,supertrend_up,rsr_score,rsr_momentum,mvp_signal,cosmos_focus,cosmos_focus_type,sector,industry,quote_type,exit_month,exit_price,return_at_exit_pct,per,forward_per,pbr,book_value,forward_annual_dividend,trailing_annual_dividend,dividend_change_pct,dividend_yield_pct,payout_ratio_pct,roe_pct,roa_pct,profit_margin_pct,operating_margin_pct,revenue_growth_pct,earnings_growth_pct,current_ratio,quick_ratio,debt_to_equity_pct,equity_ratio_pct,market_cap_oku,enterprise_value_oku,operating_cashflow_oku,free_cashflow_oku,total_cash_oku,total_debt_oku,ebitda_oku,beta,shares_outstanding_million,data_completeness_pct,next_earnings_date,earnings_date_start,earnings_date_end,ex_dividend_date,last_dividend_date,signal_version,monthly_rsi14,monthly_rsi_ma5,monthly_rsi14_up,monthly_rsi_ma5_up,monthly_rsi_spread
1333,1333.T,Ｕｍｉｏｓ,2024-07,OUT,1,69.19,71.86,True,True,2.66,2024-07,1124.0,1124.0,1124.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08,1015.33,-9.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,71.86,69.19,True,True,2.66
1376,1376.T,カネコ種苗,2024-07,OUT,2,46.11,46.45,True,False,0.34,2024-06,1435.0,1430.0,1430.0,-0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08,1372.0,-4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,46.45,46.11,False,True,0.34
1380,1380.T,秋川牧園,2024-07,OUT,1,48.56,51.94,True,True,3.38,2024-07,1050.0,1050.0,1050.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08,1001.0,-4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,51.94,48.56,True,True,3.38
1435,1435.T,ｒｏｂｏｔ　ｈｏｍｅ,2024-07,OUT,3,43.92,45.71,True,False,1.79,2024-05,165.0,173.0,173.0,4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08,161.0,-2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,45.71,43.92,False,True,1.79
1450,1450.T,ＴＡＮＡＫＥＮ,2024-07,OUT,4,50.9,52.94,True,False,2.04,2024-04,1084.0,1134.0,1134.0,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08,1099.5,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,52.94,50.9,False,True,2.04
1518,1518.T,三井松島ホールディングス,2024-07,OUT,4,66.33,74.71,True,True,8.38,2024-04,635.0,1050.0,1050.0,65.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08,944.0,48.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,74.71,66.33,True,True,8.38
1719,1719.T,安藤・間,2024-07,OUT,1,63.3,65.19,False,True,1.89,2024-07,1217.0,1217.0,1217.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08,1155.0,-5.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,65.19,63.3,True,False,1.89
1762,1762.T,高松コンストラクショングループ,2024-07,OUT,2,65.08,69.67,True,True,4.6,2024-06,3100.0,3145.0,3145.0,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08,2979.0,-3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,69.67,65.08,True,True,4.6
1766,1766.T,東建コーポレーション,2024-07,OUT,12,73.41,76.57,True,False,3.17,2023-08,7670.0,11880.0,11880.0,54.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08,11380.0,48.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,76.57,73.41,False,True,3.17
1787,1787.T,ナカボーテック,2024-07,OUT,2,52.53,55.32,True,False,2.8,2024-06,5450.0,5310.0,5310.0,-2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08,4890.0,-10.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,55.32,52.53,False,True,2.8
