code,ticker,name,signal_month,status,months_active,rsi14,rsi5,rsi14_up,rsi5_up,diff,gc_month,gc_price,signal_month_close,period_price,return_since_gc_pct,sma25,sma75,sma200,price_above_sma25,price_above_sma75,price_above_sma200,perfect_order,sma25_up,sma75_up,sma200_up,avg_volume30,high52_price,high52_distance_pct,high52_breakout,volume_ratio_5_30,atr14_pct,atr_ratio_10_20,vcp_tight,stage,supertrend_up,rsr_score,rsr_momentum,mvp_signal,cosmos_focus,cosmos_focus_type,sector,industry,quote_type,exit_month,exit_price,return_at_exit_pct,per,forward_per,pbr,book_value,forward_annual_dividend,trailing_annual_dividend,dividend_change_pct,dividend_yield_pct,payout_ratio_pct,roe_pct,roa_pct,profit_margin_pct,operating_margin_pct,revenue_growth_pct,earnings_growth_pct,current_ratio,quick_ratio,debt_to_equity_pct,equity_ratio_pct,market_cap_oku,enterprise_value_oku,operating_cashflow_oku,free_cashflow_oku,total_cash_oku,total_debt_oku,ebitda_oku,beta,shares_outstanding_million,data_completeness_pct,next_earnings_date,earnings_date_start,earnings_date_end,ex_dividend_date,last_dividend_date,signal_version,monthly_rsi14,monthly_rsi_ma5,monthly_rsi14_up,monthly_rsi_ma5_up,monthly_rsi_spread
1376,1376.T,カネコ種苗,2022-05,OUT,6,58.11,64.51,True,True,6.41,2021-12,1504.0,1806.0,1806.0,20.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06,1590.0,5.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,64.51,58.11,True,True,6.41
1381,1381.T,アクシーズ,2022-05,OUT,1,53.99,56.0,True,True,2.01,2022-05,3320.0,3320.0,3320.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06,3215.0,-3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,56.0,53.99,True,True,2.01
1401,1401.T,エムビーエス,2022-05,OUT,4,40.56,41.45,True,False,0.89,2022-02,494.0,506.0,506.0,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06,496.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,41.45,40.56,False,True,0.89
1418,1418.T,インターライフホールディングス,2022-05,OUT,3,39.6,40.65,True,False,1.05,2022-03,172.0,172.0,172.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06,165.0,-4.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,40.65,39.6,False,True,1.05
1433,1433.T,ベステラ,2022-05,OUT,1,43.2,43.98,False,True,0.78,2022-05,1220.0,1220.0,1220.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06,1158.0,-5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,43.98,43.2,True,False,0.78
1436,1436.T,グリーンエナジー＆カンパニー,2022-05,OUT,1,47.02,49.03,False,True,2.01,2022-05,292.33,292.33,292.33,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06,266.67,-8.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,49.03,47.02,True,False,2.01
1514,1514.T,住石ホールディングス,2022-05,OUT,4,63.49,73.37,True,True,9.89,2022-02,144.0,206.0,206.0,43.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06,180.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,73.37,63.49,True,True,9.89
1605,1605.T,ＩＮＰＥＸ,2022-05,OUT,9,71.97,78.6,True,True,6.63,2021-09,876.0,1679.0,1679.0,91.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06,1470.0,67.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,78.6,71.97,True,True,6.63
1718,1718.T,美樹工業,2022-05,OUT,1,49.89,52.25,False,True,2.36,2022-05,4055.0,4055.0,4055.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06,3890.0,-4.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,52.25,49.89,True,False,2.36
1762,1762.T,高松コンストラクショングループ,2022-05,OUT,6,45.64,46.2,True,False,0.55,2021-12,1971.0,2066.0,2066.0,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06,2063.0,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,46.2,45.64,False,True,0.55
