code,ticker,name,signal_month,status,months_active,rsi14,rsi5,rsi14_up,rsi5_up,diff,gc_month,gc_price,signal_month_close,period_price,return_since_gc_pct,sma25,sma75,sma200,price_above_sma25,price_above_sma75,price_above_sma200,perfect_order,sma25_up,sma75_up,sma200_up,avg_volume30,high52_price,high52_distance_pct,high52_breakout,volume_ratio_5_30,atr14_pct,atr_ratio_10_20,vcp_tight,stage,supertrend_up,rsr_score,rsr_momentum,mvp_signal,cosmos_focus,cosmos_focus_type,sector,industry,quote_type,exit_month,exit_price,return_at_exit_pct,per,forward_per,pbr,book_value,forward_annual_dividend,trailing_annual_dividend,dividend_change_pct,dividend_yield_pct,payout_ratio_pct,roe_pct,roa_pct,profit_margin_pct,operating_margin_pct,revenue_growth_pct,earnings_growth_pct,current_ratio,quick_ratio,debt_to_equity_pct,equity_ratio_pct,market_cap_oku,enterprise_value_oku,operating_cashflow_oku,free_cashflow_oku,total_cash_oku,total_debt_oku,ebitda_oku,beta,shares_outstanding_million,data_completeness_pct,next_earnings_date,earnings_date_start,earnings_date_end,ex_dividend_date,last_dividend_date,signal_version,monthly_rsi14,monthly_rsi_ma5,monthly_rsi14_up,monthly_rsi_ma5_up,monthly_rsi_spread
1382,1382.T,ホーブ,2025-06,OUT,2,48.5,54.57,True,True,6.08,2025-05,1806.0,2030.0,2030.0,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07,1755.0,-2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,54.57,48.5,True,True,6.08
1407,1407.T,ウエストホールディングス,2025-06,OUT,2,33.7,35.35,True,True,1.65,2025-05,1580.0,1664.0,1664.0,5.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07,1513.0,-4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,35.35,33.7,True,True,1.65
1444,1444.T,ニッソウ,2025-06,OUT,1,55.25,59.1,True,True,3.85,2025-06,2814.0,2814.0,2814.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07,2598.0,-7.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,59.1,55.25,True,True,3.85
1948,1948.T,弘電社,2025-06,OUT,2,82.32,85.41,False,True,3.1,2025-05,2249.0,2349.0,2349.0,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07,2275.0,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,85.41,82.32,True,False,3.1
2122,2122.T,インタースペース,2025-06,OUT,7,47.94,48.77,True,False,0.82,2024-12,889.0,940.0,940.0,5.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07,931.0,4.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,48.77,47.94,False,True,0.82
2130,2130.T,メンバーズ,2025-06,OUT,1,47.3,50.43,True,True,3.13,2025-06,1258.0,1258.0,1258.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07,1141.0,-9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,50.43,47.3,True,True,3.13
2160,2160.T,ジーエヌアイグループ,2025-06,OUT,2,55.41,56.18,False,False,0.77,2025-05,4290.0,3435.0,3435.0,-19.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07,2802.0,-34.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,56.18,55.41,False,False,0.77
2163,2163.T,アルトナー,2025-06,OUT,2,53.54,56.39,True,True,2.85,2025-05,963.5,985.5,985.5,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07,947.5,-1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,56.39,53.54,True,True,2.85
2168,2168.T,パソナグループ,2025-06,OUT,5,51.29,52.64,True,False,1.36,2025-02,2021.0,2238.0,2238.0,10.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07,2073.0,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,52.64,51.29,False,True,1.36
2264,2264.T,森永乳業,2025-06,OUT,4,54.95,55.12,True,False,0.17,2025-03,778.75,809.25,809.25,3.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07,821.5,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,55.12,54.95,False,True,0.17
