code,ticker,name,signal_month,status,months_active,rsi14,rsi5,rsi14_up,rsi5_up,diff,gc_month,gc_price,signal_month_close,period_price,return_since_gc_pct,sma25,sma75,sma200,price_above_sma25,price_above_sma75,price_above_sma200,perfect_order,sma25_up,sma75_up,sma200_up,avg_volume30,high52_price,high52_distance_pct,high52_breakout,volume_ratio_5_30,atr14_pct,atr_ratio_10_20,vcp_tight,stage,supertrend_up,rsr_score,rsr_momentum,mvp_signal,cosmos_focus,cosmos_focus_type,signal_version,monthly_rsi14,monthly_rsi_ma5,monthly_rsi14_up,monthly_rsi_ma5_up,monthly_rsi_spread
9365,9365.T,トレーディア,2023-02,CONTINUE,3,45.26,73.91,True,True,28.65,2022-12,1194.0,1720.0,1720.0,44.05,1181.88,1174.67,1199.12,True,True,False,False,True,False,False,660.0,1403.0,-14.9,False,1.48,1.23,1.36,False,4,True,-2.24,0.85,False,False,,tv_wilder_rsi14_sma5_v1,73.91,45.26,True,True,28.65
3896,3896.T,阿波製紙,2023-02,CONTINUE,4,52.66,81.21,True,True,28.54,2022-11,303.0,745.0,745.0,145.87,302.16,302.95,315.57,True,True,False,False,True,True,False,9107.0,385.0,-21.3,False,1.11,1.11,0.96,True,4,False,-6.63,0.84,False,False,,tv_wilder_rsi14_sma5_v1,81.21,52.66,True,True,28.54
3175,3175.T,エー・ピーホールディングス,2023-02,CONTINUE,4,54.15,79.93,True,True,25.79,2022-11,451.0,760.0,760.0,68.51,443.6,444.08,447.38,True,True,True,False,True,True,True,4230.0,484.0,-6.82,False,1.16,0.95,1.14,False,1,True,-0.32,0.89,False,False,,tv_wilder_rsi14_sma5_v1,79.93,54.15,True,True,25.79
7670,7670.T,オーウエル,2023-02,CONTINUE,4,45.58,70.78,True,True,25.2,2022-11,530.0,683.0,683.0,28.87,521.32,528.8,534.67,True,True,False,False,True,False,False,17083.0,620.0,-14.52,False,2.21,2.28,1.08,False,4,True,-3.72,0.67,False,False,,tv_wilder_rsi14_sma5_v1,70.78,45.58,True,True,25.2
8946,8946.T,ＡＳＩＡＮ　ＳＴＡＲ,2023-02,CONTINUE,8,50.92,74.57,True,True,23.65,2022-07,79.0,133.0,133.0,68.35,78.76,78.28,79.73,True,True,False,False,True,True,False,54473.0,,,,0.58,1.81,0.93,True,4,True,,,,False,,tv_wilder_rsi14_sma5_v1,74.57,50.92,True,True,23.65
5928,5928.T,アルメタックス,2023-02,CONTINUE,5,58.56,81.92,True,True,23.35,2022-10,265.0,430.0,430.0,62.26,259.28,261.71,267.82,True,True,False,False,False,False,False,11847.0,325.0,-18.46,False,4.02,1.86,1.48,False,4,True,-3.29,0.75,False,False,,tv_wilder_rsi14_sma5_v1,81.92,58.56,True,True,23.35
2970,2970.T,ＧＬＣ　ＧＲＯＵＰ,2023-02,CONTINUE,2,47.78,70.69,True,True,22.91,2023-01,162.5,326.5,326.5,100.92,160.62,158.66,162.08,True,True,True,False,True,False,False,17920.0,233.5,-30.41,False,0.21,1.62,0.53,True,1,False,-6.66,0.17,False,False,,tv_wilder_rsi14_sma5_v1,70.69,47.78,True,True,22.91
6568,6568.T,神戸天然物化学,2023-02,CONTINUE,5,40.43,63.25,True,True,22.82,2022-10,1017.0,1665.0,1665.0,63.72,1005.68,1071.59,1079.08,True,False,False,False,False,False,False,9130.0,1381.0,-26.36,False,0.41,1.15,0.81,True,1,False,-7.31,0.31,False,False,,tv_wilder_rsi14_sma5_v1,63.25,40.43,True,True,22.82
7776,7776.T,セルシード,2023-02,CONTINUE,3,48.17,67.89,True,True,19.72,2022-12,168.0,424.0,424.0,152.38,136.96,138.64,145.11,True,True,True,False,True,False,False,866320.0,200.0,-16.0,False,4.98,5.1,1.6,False,1,True,12.01,7.26,True,False,,tv_wilder_rsi14_sma5_v1,67.89,48.17,True,True,19.72
415A,415A.T,ＧＭＯ　ＴＥＣＨホールディングス,2023-02,CONTINUE,2,49.14,68.8,True,True,19.66,2023-01,1710.0,3010.0,3010.0,76.02,1622.48,1632.36,1720.25,True,True,False,False,True,False,True,240.0,2428.0,-29.57,False,0.75,1.1,1.1,False,4,True,0.38,1.0,False,False,,tv_wilder_rsi14_sma5_v1,68.8,49.14,True,True,19.66
9361,9361.T,伏木海陸運送,2023-02,CONTINUE,2,55.36,74.94,True,True,19.58,2023-01,1385.0,1752.0,1752.0,26.5,1338.96,1304.32,1313.97,True,True,True,False,True,False,True,470.0,1408.0,-1.63,False,0.94,0.99,0.89,True,2,True,6.45,2.7,False,False,,tv_wilder_rsi14_sma5_v1,74.94,55.36,True,True,19.58
9644,9644.T,タナベコンサルティンググループ,2023-02,CONTINUE,4,49.01,68.58,True,True,19.56,2022-11,331.0,441.5,441.5,33.38,317.62,316.27,327.53,True,True,True,False,True,False,False,29253.0,378.0,-12.43,False,0.81,1.63,0.79,True,1,True,-1.77,2.37,False,False,,tv_wilder_rsi14_sma5_v1,68.58,49.01,True,True,19.56
9701,9701.T,東京會舘,2023-02,CONTINUE,4,51.14,70.04,True,True,18.9,2022-11,3010.0,3300.0,3300.0,9.63,2982.8,2981.79,2981.18,True,True,True,True,True,True,False,550.0,3035.0,-0.82,False,0.84,0.39,0.78,True,1,True,0.63,0.16,False,False,,tv_wilder_rsi14_sma5_v1,70.04,51.14,True,True,18.9
3566,3566.T,ユニフォームネクスト,2023-02,CONTINUE,5,49.1,67.4,True,True,18.3,2022-10,280.75,502.0,502.0,78.81,277.07,277.7,298.1,True,True,False,False,True,False,False,5440.0,462.5,-39.3,False,0.6,0.95,0.93,True,4,True,-12.44,1.99,False,False,,tv_wilder_rsi14_sma5_v1,67.4,49.1,True,True,18.3
7551,7551.T,ウェッズ,2023-02,CONTINUE,5,59.18,77.12,True,True,17.95,2022-10,496.0,750.0,750.0,51.21,477.56,490.03,480.14,True,True,True,False,False,False,True,12413.0,522.0,-4.98,False,2.1,1.41,1.16,False,2,True,1.59,0.91,True,False,,tv_wilder_rsi14_sma5_v1,77.12,59.18,True,True,17.95
