code,ticker,name,signal_month,status,months_active,rsi14,rsi5,rsi14_up,rsi5_up,diff,gc_month,gc_price,signal_month_close,period_price,return_since_gc_pct,sma25,sma75,sma200,price_above_sma25,price_above_sma75,price_above_sma200,perfect_order,sma25_up,sma75_up,sma200_up,avg_volume30,high52_price,high52_distance_pct,high52_breakout,volume_ratio_5_30,atr14_pct,atr_ratio_10_20,vcp_tight,stage,supertrend_up,rsr_score,rsr_momentum,mvp_signal,cosmos_focus,cosmos_focus_type,signal_version,monthly_rsi14,monthly_rsi_ma5,monthly_rsi14_up,monthly_rsi_ma5_up,monthly_rsi_spread
7815,7815.T,東京ボード工業,2024-03,CONTINUE,2,50.73,77.72,True,True,26.99,2024-02,608.0,1238.0,1238.0,103.62,578.76,569.69,591.3,True,True,True,False,True,False,False,1880.0,770.0,-21.04,False,2.37,3.58,1.41,False,3,True,0.83,4.82,True,False,,tv_wilder_rsi14_sma5_v1,77.72,50.73,True,True,26.99
8742,8742.T,小林洋行,2024-03,CONTINUE,4,61.05,86.7,True,True,25.65,2023-12,238.0,437.0,437.0,83.61,234.72,234.64,235.6,True,True,True,False,True,True,False,25540.0,261.0,-8.81,False,0.43,0.99,0.67,True,3,False,0.78,-0.1,False,False,,tv_wilder_rsi14_sma5_v1,86.7,61.05,True,True,25.65
9704,9704.T,アゴーラ　ホスピタリティー　グループ,2024-03,CONTINUE,2,60.04,84.09,True,True,24.06,2024-02,40.0,55.0,55.0,37.5,26.28,24.13,24.63,True,True,True,False,True,True,True,2100253.0,44.0,-9.09,False,4.09,9.11,1.58,False,1,True,71.61,29.23,True,True,MVP,tv_wilder_rsi14_sma5_v1,84.09,60.04,True,True,24.06
5216,5216.T,倉元製作所,2024-03,CONTINUE,2,43.68,66.4,True,True,22.72,2024-02,117.0,181.0,181.0,54.7,92.68,91.41,106.61,True,True,True,False,True,False,False,613287.0,144.0,-18.75,False,2.95,9.95,1.78,False,3,True,10.06,17.11,False,False,,tv_wilder_rsi14_sma5_v1,66.4,43.68,True,True,22.72
4540,4540.T,ツムラ,2024-03,CONTINUE,2,48.47,70.18,True,True,21.72,2024-02,2760.0,3803.0,3803.0,37.79,2746.7,2724.92,2717.73,True,True,True,True,True,True,True,254330.0,3009.0,-8.28,False,1.05,1.76,0.7,True,3,False,1.13,-0.1,False,False,,tv_wilder_rsi14_sma5_v1,70.18,48.47,True,True,21.72
3744,3744.T,サイオス,2024-03,CONTINUE,2,49.67,70.98,True,True,21.32,2024-02,552.0,686.0,686.0,24.28,419.76,381.51,387.05,True,True,True,False,True,True,True,83400.0,565.0,-2.3,False,1.39,7.23,1.16,False,1,True,45.09,21.24,False,False,,tv_wilder_rsi14_sma5_v1,70.98,49.67,True,True,21.32
6276,6276.T,シリウスビジョン,2024-03,CONTINUE,3,61.51,81.66,True,True,20.15,2024-01,380.0,770.0,770.0,102.63,361.4,346.69,355.85,True,True,True,False,True,True,True,31503.0,478.0,-20.5,False,0.3,3.7,0.64,True,2,True,17.04,3.17,False,False,,tv_wilder_rsi14_sma5_v1,81.66,61.51,True,True,20.15
4813,4813.T,ＡＣＣＥＳＳ,2024-03,CONTINUE,4,56.52,76.5,True,True,19.99,2023-12,831.0,1780.0,1780.0,114.2,756.44,769.13,859.59,True,True,False,False,False,False,False,373713.0,1174.0,-29.22,False,0.75,5.78,0.87,True,4,True,-0.99,9.07,False,False,,tv_wilder_rsi14_sma5_v1,76.5,56.52,True,True,19.99
6858,6858.T,小野測器,2024-03,CONTINUE,3,59.09,77.25,True,True,18.17,2024-01,460.0,707.0,707.0,53.7,450.52,444.97,450.49,True,True,True,False,True,False,True,60780.0,531.0,-13.37,False,3.82,3.14,1.28,False,2,True,3.26,1.4,True,False,,tv_wilder_rsi14_sma5_v1,77.25,59.09,True,True,18.17
7343,7343.T,ブロードマインド,2024-03,CONTINUE,3,54.85,72.94,True,True,18.09,2024-01,1186.0,1811.0,1811.0,52.7,1133.24,1067.65,1090.65,True,True,True,False,True,True,True,6633.0,1255.0,-5.5,False,0.6,2.47,0.71,True,2,True,8.03,0.81,False,False,,tv_wilder_rsi14_sma5_v1,72.94,54.85,True,True,18.09
