code,ticker,name,signal_month,status,months_active,rsi14,rsi5,rsi14_up,rsi5_up,diff,gc_month,gc_price,signal_month_close,period_price,return_since_gc_pct,sma25,sma75,sma200,price_above_sma25,price_above_sma75,price_above_sma200,perfect_order,sma25_up,sma75_up,sma200_up,avg_volume30,high52_price,high52_distance_pct,high52_breakout,volume_ratio_5_30,atr14_pct,atr_ratio_10_20,vcp_tight,stage,supertrend_up,rsr_score,rsr_momentum,mvp_signal,cosmos_focus,cosmos_focus_type,sector,industry,quote_type,exit_month,exit_price,return_at_exit_pct,per,forward_per,pbr,book_value,forward_annual_dividend,trailing_annual_dividend,dividend_change_pct,dividend_yield_pct,payout_ratio_pct,roe_pct,roa_pct,profit_margin_pct,operating_margin_pct,revenue_growth_pct,earnings_growth_pct,current_ratio,quick_ratio,debt_to_equity_pct,equity_ratio_pct,market_cap_oku,enterprise_value_oku,operating_cashflow_oku,free_cashflow_oku,total_cash_oku,total_debt_oku,ebitda_oku,beta,shares_outstanding_million,data_completeness_pct,next_earnings_date,earnings_date_start,earnings_date_end,ex_dividend_date,last_dividend_date,signal_version,monthly_rsi14,monthly_rsi_ma5,monthly_rsi14_up,monthly_rsi_ma5_up,monthly_rsi_spread
1332,1332.T,ニッスイ,2024-04,OUT,5,76.58,77.71,True,False,1.13,2023-12,759.1,948.3,948.3,24.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05,881.6,16.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,77.71,76.58,False,True,1.13
1375,1375.T,ユキグニファクトリー,2024-04,OUT,6,39.7,40.8,True,False,1.1,2023-11,950.0,990.0,990.0,4.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05,968.0,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,40.8,39.7,False,True,1.1
1376,1376.T,カネコ種苗,2024-04,OUT,2,45.58,45.97,True,False,0.39,2024-03,1434.0,1428.0,1428.0,-0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05,1413.0,-1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,45.97,45.58,False,True,0.39
1417,1417.T,ミライト・ワン,2024-04,OUT,2,56.53,57.17,True,True,0.63,2024-03,1916.5,1928.0,1928.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05,1908.0,-0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,57.17,56.53,True,True,0.63
1418,1418.T,インターライフホールディングス,2024-04,OUT,1,56.42,57.28,False,True,0.86,2024-04,219.0,219.0,219.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05,213.0,-2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,57.28,56.42,True,False,0.86
1430,1430.T,ファーストコーポレーション,2024-04,OUT,4,54.41,59.84,True,True,5.42,2024-01,798.0,865.0,865.0,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05,762.0,-4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,59.84,54.41,True,True,5.42
1438,1438.T,岐阜造園,2024-04,OUT,2,83.34,89.13,True,True,5.79,2024-03,1802.0,2144.0,2144.0,18.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05,1970.0,9.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,89.13,83.34,True,True,5.79
1491,1491.T,中外鉱業,2024-04,OUT,4,51.8,56.36,True,True,4.56,2024-01,600.0,640.0,640.0,6.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05,580.0,-3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,56.36,51.8,True,True,4.56
1662,1662.T,石油資源開発,2024-04,OUT,4,67.92,69.97,True,False,2.04,2024-01,1208.0,1338.0,1338.0,10.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05,1318.0,9.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,69.97,67.92,False,True,2.04
1711,1711.T,ＳＤＳホールディングス,2024-04,OUT,6,58.28,65.01,True,True,6.73,2023-11,260.0,576.0,576.0,121.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05,424.0,63.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,65.01,58.28,True,True,6.73
