code,ticker,name,signal_month,status,months_active,rsi14,rsi5,rsi14_up,rsi5_up,diff,gc_month,gc_price,signal_month_close,period_price,return_since_gc_pct,sma25,sma75,sma200,price_above_sma25,price_above_sma75,price_above_sma200,perfect_order,sma25_up,sma75_up,sma200_up,avg_volume30,high52_price,high52_distance_pct,high52_breakout,volume_ratio_5_30,atr14_pct,atr_ratio_10_20,vcp_tight,stage,supertrend_up,rsr_score,rsr_momentum,mvp_signal,cosmos_focus,cosmos_focus_type,signal_version,monthly_rsi14,monthly_rsi_ma5,monthly_rsi14_up,monthly_rsi_ma5_up,monthly_rsi_spread
8139,8139.T,ナガホリ,2021-11,NEW,1,54.22,78.92,True,True,24.7,2021-11,319.0,319.0,319.0,0.0,203.96,186.93,,True,True,,,True,,,1272353.0,,,,5.84,6.92,1.86,False,1,True,,,,False,,tv_wilder_rsi14_sma5_v1,78.92,54.22,True,True,24.7
2195,2195.T,アミタホールディングス,2021-11,CONTINUE,3,55.26,78.96,True,True,23.69,2021-09,193.33,323.0,323.0,67.07,191.29,,,True,,,,,,,7150.0,,,,0.8,0.84,0.56,True,1,True,,,,False,,tv_wilder_rsi14_sma5_v1,78.96,55.26,True,True,23.69
3121,3121.T,マーチャント・バンカーズ,2021-11,CONTINUE,4,65.53,86.8,True,True,21.27,2021-08,340.0,834.0,834.0,145.29,,,,,,,,,,,,,,,,2.79,,,1,True,,,,False,,tv_wilder_rsi14_sma5_v1,86.8,65.53,True,True,21.27
3083,3083.T,スターシーズ,2021-11,CONTINUE,2,52.87,72.99,True,True,20.12,2021-10,640.0,912.0,912.0,42.5,337.32,,,True,,,,True,,,172953.0,,,,5.72,5.52,1.75,False,1,True,,,,False,,tv_wilder_rsi14_sma5_v1,72.99,52.87,True,True,20.12
7734,7734.T,理研計器,2021-11,CONTINUE,4,64.38,83.95,True,True,19.57,2021-08,1421.0,2685.0,2685.0,88.95,,,,,,,,,,,,,,,,2.59,,,1,True,,,,False,,tv_wilder_rsi14_sma5_v1,83.95,64.38,True,True,19.57
6554,6554.T,エスユーエス,2021-11,NEW,1,49.42,68.1,True,True,18.68,2021-11,940.0,940.0,940.0,0.0,820.48,556.39,,True,True,,,True,,,1225173.0,,,,1.05,19.94,1.25,False,1,False,,,,False,,tv_wilder_rsi14_sma5_v1,68.1,49.42,True,True,18.68
4591,4591.T,リボミック,2021-11,CONTINUE,4,47.78,64.99,True,True,17.21,2021-08,346.0,676.0,676.0,95.38,,,,,,,,,,,,,,,,4.27,,,1,True,,,,False,,tv_wilder_rsi14_sma5_v1,64.99,47.78,True,True,17.21
3498,3498.T,霞ヶ関キャピタル,2021-11,CONTINUE,3,63.93,80.48,True,True,16.55,2021-09,1096.0,2600.0,2600.0,137.23,1042.91,,,True,,,,,,,59380.0,,,,1.25,3.82,1.31,False,1,True,,,,False,,tv_wilder_rsi14_sma5_v1,80.48,63.93,True,True,16.55
6658,6658.T,シライ電子工業,2021-11,NEW,1,52.63,69.03,True,True,16.39,2021-11,458.0,458.0,458.0,0.0,354.24,295.87,,True,True,,,True,,,1112097.0,,,,1.91,11.73,1.49,False,1,True,,,,False,,tv_wilder_rsi14_sma5_v1,69.03,52.63,True,True,16.39
4334,4334.T,ユークス,2021-11,CONTINUE,4,50.77,66.2,True,True,15.44,2021-08,367.0,598.0,598.0,62.94,,,,,,,,,,,,,,,,2.34,,,1,True,,,,False,,tv_wilder_rsi14_sma5_v1,66.2,50.77,True,True,15.44
4616,4616.T,川上塗料,2021-11,CONTINUE,9,70.52,85.38,True,True,14.86,2021-03,1200.0,2839.0,2839.0,136.58,,,,,,,,,,,,,,,,,,,,,,,,False,,tv_wilder_rsi14_sma5_v1,85.38,70.52,True,True,14.86
