code,ticker,name,signal_month,status,months_active,rsi14,rsi5,rsi14_up,rsi5_up,diff,gc_month,gc_price,signal_month_close,period_price,return_since_gc_pct,sma25,sma75,sma200,price_above_sma25,price_above_sma75,price_above_sma200,perfect_order,sma25_up,sma75_up,sma200_up,avg_volume30
6750,6750.T,エレコム,2025-01,NEW,1,42.47,82.61,True,True,40.14,2025-01,1496.0,1496.0,1496.0,0.0,1468.24,1456.04,1503.47,True,True,False,False,True,True,False,115427.0
5851,5851.T,リョービ,2025-01,CONTINUE,3,37.09,77.13,False,True,40.04,2024-11,2094.0,2278.0,2278.0,8.79,,,,,,,,,,,
4310,4310.T,ドリームインキュベータ,2025-01,CONTINUE,4,54.89,94.87,False,True,39.98,2024-10,2325.0,3585.0,3585.0,54.19,,,,,,,,,,,
4337,4337.T,ぴあ,2025-01,CONTINUE,5,43.18,82.93,True,True,39.75,2024-09,3050.0,3165.0,3165.0,3.77,,,,,,,,,,,
6474,6474.T,不二越,2025-01,CONTINUE,4,35.14,74.53,True,True,39.38,2024-10,3225.0,3320.0,3320.0,2.95,,,,,,,,,,,
7033,7033.T,マネジメントソリューションズ,2025-01,CONTINUE,5,32.89,72.27,False,True,39.38,2024-09,1649.0,1723.0,1723.0,4.49,,,,,,,,,,,
6395,6395.T,タダノ,2025-01,CONTINUE,3,50.0,89.0,False,True,39.0,2024-11,1132.5,1154.5,1154.5,1.94,,,,,,,,,,,
6432,6432.T,竹内製作所,2025-01,NEW,1,61.18,100.0,True,True,38.82,2025-01,5460.0,5460.0,5460.0,0.0,5079.8,4919.07,5108.88,True,True,True,False,True,True,False,468530.0
4709,4709.T,ＩＤホールディングス,2025-01,CONTINUE,4,61.37,100.0,True,True,38.63,2024-10,740.0,881.5,881.5,19.12,,,,,,,,,,,
7458,7458.T,第一興商,2025-01,CONTINUE,7,33.99,71.92,False,True,37.93,2024-07,1822.5,1812.5,1812.5,-0.55,,,,,,,,,,,
4933,4933.T,Ｉ－ｎｅ,2025-01,CONTINUE,7,37.33,74.96,True,True,37.63,2024-07,1756.0,2119.0,2119.0,20.67,,,,,,,,,,,
5105,5105.T,ＴＯＹＯＴＩＲＥ,2025-01,NEW,1,52.48,90.06,False,True,37.58,2025-01,2558.0,2558.0,2558.0,0.0,2452.08,2341.18,2424.22,True,True,True,False,True,True,False,1301013.0
9684,9684.T,ｽｸｳｪｱ･ｴﾆｯｸｽ･ﾎｰﾙﾃﾞｨﾝｸﾞｽ,2025-01,CONTINUE,5,62.72,100.0,True,False,37.28,2024-09,1898.33,2098.33,2098.33,10.54,,,,,,,,,,,
3636,3636.T,三菱総合研究所,2025-01,CONTINUE,2,50.64,87.34,True,True,36.7,2024-12,4850.0,4840.0,4840.0,-0.21,,,,,,,,,,,
3903,3903.T,ｇｕｍｉ,2025-01,CONTINUE,3,52.61,89.29,True,True,36.67,2024-11,360.0,432.0,432.0,20.0,,,,,,,,,,,
4819,4819.T,デジタルガレージ,2025-01,CONTINUE,5,63.39,100.0,True,False,36.61,2024-09,3060.0,4005.0,4005.0,30.88,,,,,,,,,,,
5202,5202.T,日本板硝子,2025-01,CONTINUE,3,20.88,57.45,True,True,36.57,2024-11,334.0,379.0,379.0,13.47,,,,,,,,,,,
2120,2120.T,ＬＩＦＵＬＬ,2025-01,CONTINUE,5,51.19,87.5,True,True,36.31,2024-09,142.0,200.0,200.0,40.85,,,,,,,,,,,
9003,9003.T,相鉄ホールディングス,2025-01,CONTINUE,4,42.65,78.84,True,True,36.19,2024-10,2397.5,2575.0,2575.0,7.4,,,,,,,,,,,
3771,3771.T,システムリサーチ,2025-01,NEW,1,44.3,80.36,False,True,36.06,2025-01,1628.0,1628.0,1628.0,0.0,1480.8,1442.92,1487.76,True,True,True,False,True,True,False,64890.0
2413,2413.T,エムスリー,2025-01,CONTINUE,5,15.67,51.54,False,True,35.87,2024-09,1438.0,1420.0,1420.0,-1.25,,,,,,,,,,,
3391,3391.T,ツルハホールディングス,2025-01,CONTINUE,2,29.16,65.0,False,True,35.84,2024-12,1745.0,1901.2,1901.2,8.95,,,,,,,,,,,
6752,6752.T,パナソニックホールディングス,2025-01,CONTINUE,3,53.69,89.52,False,False,35.82,2024-11,1465.5,1597.0,1597.0,8.97,,,,,,,,,,,
5440,5440.T,共英製鋼,2025-01,NEW,1,43.82,79.5,False,True,35.68,2025-01,1905.0,1905.0,1905.0,0.0,1897.88,1795.37,1924.07,True,True,False,False,True,True,False,103227.0
4689,4689.T,ＬＩＮＥヤフー,2025-01,CONTINUE,6,53.74,89.32,False,True,35.57,2024-08,399.7,454.9,454.9,13.81,,,,,,,,,,,
9201,9201.T,日本航空,2025-01,CONTINUE,3,36.78,71.98,True,True,35.2,2024-11,2495.5,2557.0,2557.0,2.46,,,,,,,,,,,
6058,6058.T,ベクトル,2025-01,CONTINUE,2,47.27,82.28,False,True,35.01,2024-12,1042.0,1045.0,1045.0,0.29,,,,,,,,,,,
8011,8011.T,三陽商会,2025-01,CONTINUE,3,56.74,91.28,True,True,34.54,2024-11,2647.0,3060.0,3060.0,15.6,,,,,,,,,,,
1885,1885.T,東亜建設工業,2025-01,CONTINUE,3,63.61,98.13,True,True,34.52,2024-11,1189.0,1190.0,1190.0,0.08,,,,,,,,,,,
1377,1377.T,サカタのタネ,2025-01,CONTINUE,5,39.32,73.47,True,True,34.15,2024-09,3530.0,3670.0,3670.0,3.97,,,,,,,,,,,
3932,3932.T,アカツキ,2025-01,CONTINUE,2,60.7,94.83,False,True,34.13,2024-12,2882.0,2973.0,2973.0,3.16,,,,,,,,,,,
6103,6103.T,オークマ,2025-01,NEW,1,58.17,92.24,True,True,34.07,2025-01,3515.0,3515.0,3515.0,0.0,3384.2,3228.83,3316.35,True,True,True,False,True,True,False,302673.0
1950,1950.T,日本電設工業,2025-01,NEW,1,51.25,85.12,True,True,33.87,2025-01,2049.0,2049.0,2049.0,0.0,1957.92,1910.32,1923.81,True,True,True,False,False,True,False,53590.0
3635,3635.T,コーエーテクモホールディングス,2025-01,CONTINUE,6,54.02,87.83,True,False,33.81,2024-08,1629.0,1943.0,1943.0,19.28,,,,,,,,,,,
2326,2326.T,デジタルアーツ,2025-01,CONTINUE,7,61.07,94.59,False,True,33.52,2024-07,4765.0,5950.0,5950.0,24.87,,,,,,,,,,,
6459,6459.T,大和冷機工業,2025-01,NEW,1,58.39,91.76,False,True,33.38,2025-01,1604.0,1604.0,1604.0,0.0,1527.12,1481.81,1495.19,True,True,True,False,True,True,False,19767.0
1925,1925.T,大和ハウス工業,2025-01,CONTINUE,4,66.68,100.0,False,False,33.32,2024-10,4571.0,4898.0,4898.0,7.15,,,,,,,,,,,
2491,2491.T,バリューコマース,2025-01,CONTINUE,2,38.39,71.43,False,True,33.04,2024-12,1176.0,1210.0,1210.0,2.89,,,,,,,,,,,
8622,8622.T,水戸証券,2025-01,NEW,1,66.97,100.0,True,True,33.03,2025-01,584.0,584.0,584.0,0.0,563.92,537.29,515.65,True,True,True,True,False,True,True,148943.0
1893,1893.T,五洋建設,2025-01,CONTINUE,2,27.99,61.01,True,True,33.02,2024-12,654.5,655.6,655.6,0.17,,,,,,,,,,,
6287,6287.T,サトー,2025-01,NEW,1,60.93,93.92,False,True,33.0,2025-01,2209.0,2209.0,2209.0,0.0,2165.4,2170.16,2127.78,True,True,True,False,False,True,False,70400.0
7611,7611.T,ハイデイ日高,2025-01,CONTINUE,2,57.49,90.32,True,True,32.83,2024-12,2794.0,2976.0,2976.0,6.51,,,,,,,,,,,
6908,6908.T,イリソ電子工業,2025-01,NEW,1,15.31,48.03,False,True,32.73,2025-01,2638.0,2638.0,2638.0,0.0,2668.04,2674.16,2785.15,False,False,False,False,False,True,False,81787.0
3086,3086.T,Ｊ．フロントリテイリング,2025-01,NEW,1,67.28,100.0,True,True,32.72,2025-01,2184.5,2184.5,2184.5,0.0,2054.82,1841.15,1682.54,True,True,True,True,True,True,True,1890300.0
7182,7182.T,ゆうちょ銀行,2025-01,NEW,1,58.61,91.29,True,True,32.68,2025-01,1610.5,1610.5,1610.5,0.0,1529.84,1466.29,1472.31,True,True,True,False,True,True,False,5252640.0
4053,4053.T,SUN ASTERISK,2025-01,CONTINUE,3,32.84,65.43,True,True,32.59,2024-11,700.0,696.0,696.0,-0.57,,,,,,,,,,,
2531,2531.T,宝ホールディングス,2025-01,CONTINUE,6,62.1,94.34,True,True,32.23,2024-08,1140.0,1367.0,1367.0,19.91,,,,,,,,,,,
6823,6823.T,リオン,2025-01,CONTINUE,2,60.6,92.82,True,True,32.22,2024-12,2625.0,2795.0,2795.0,6.48,,,,,,,,,,,
7944,7944.T,ローランド,2025-01,CONTINUE,2,38.11,70.33,False,True,32.21,2024-12,3920.0,3960.0,3960.0,1.02,,,,,,,,,,,
6617,6617.T,東光高岳,2025-01,CONTINUE,2,51.17,83.24,True,True,32.07,2024-12,2079.0,2106.0,2106.0,1.3,,,,,,,,,,,
9006,9006.T,京浜急行電鉄,2025-01,CONTINUE,4,57.27,89.33,True,True,32.07,2024-10,1194.5,1362.0,1362.0,14.02,,,,,,,,,,,
7981,7981.T,タカラスタンダード,2025-01,NEW,1,45.2,77.11,True,True,31.91,2025-01,1681.0,1681.0,1681.0,0.0,1664.72,1653.45,1678.78,True,True,True,False,True,True,False,59993.0
3465,3465.T,ケイアイスター不動産,2025-01,CONTINUE,11,66.73,98.44,True,False,31.71,2024-03,1930.0,2170.0,2170.0,12.44,,,,,,,,,,,
6798,6798.T,ＳＭＫ,2025-01,NEW,1,61.27,92.98,True,True,31.71,2025-01,2833.0,2833.0,2833.0,0.0,2695.88,2481.32,2431.82,True,True,True,True,True,True,True,24983.0
6088,6088.T,シグマクシス・ホールディングス,2025-01,CONTINUE,4,68.31,100.0,True,True,31.69,2024-10,864.5,941.0,941.0,8.85,,,,,,,,,,,
3853,3853.T,アステリア,2025-01,NEW,1,37.59,69.23,True,True,31.64,2025-01,595.0,595.0,595.0,0.0,570.56,526.24,543.33,True,True,True,False,True,True,False,150183.0
6995,6995.T,東海理化電機製作所,2025-01,CONTINUE,2,45.28,76.92,False,True,31.64,2024-12,2279.0,2283.0,2283.0,0.18,,,,,,,,,,,
6089,6089.T,ウィルグループ,2025-01,NEW,1,41.45,73.02,False,True,31.57,2025-01,1008.0,1008.0,1008.0,0.0,1001.52,982.72,988.25,True,True,True,False,True,True,False,19953.0
256A,256A.T,飛島ホールディングス,2025-01,CONTINUE,3,69.0,100.0,True,True,31.0,2024-11,1562.0,1652.0,1652.0,5.76,,,,,,,,,,,
8600,8600.T,トモニホールディングス,2025-01,CONTINUE,3,43.62,74.31,True,True,30.69,2024-11,450.0,452.0,452.0,0.44,,,,,,,,,,,
6539,6539.T,ＭＳ－Ｊａｐａｎ,2025-01,CONTINUE,2,39.5,70.16,False,True,30.66,2024-12,1101.0,1093.0,1093.0,-0.73,,,,,,,,,,,
1803,1803.T,清水建設,2025-01,CONTINUE,5,69.68,100.0,True,False,30.32,2024-09,983.5,1349.5,1349.5,37.21,,,,,,,,,,,
9948,9948.T,アークス,2025-01,NEW,1,49.25,79.46,True,True,30.2,2025-01,2699.0,2699.0,2699.0,0.0,2618.92,2555.27,2694.34,True,True,True,False,True,True,False,85970.0
4041,4041.T,日本曹達,2025-01,CONTINUE,4,56.07,86.25,False,True,30.18,2024-10,2553.0,2883.0,2883.0,12.93,,,,,,,,,,,
7952,7952.T,河合楽器製作所,2025-01,CONTINUE,2,47.51,77.67,True,True,30.16,2024-12,2964.0,3030.0,3030.0,2.23,,,,,,,,,,,
7130,7130.T,ヤマエグループホールディングス,2025-01,NEW,1,25.11,55.12,True,True,30.01,2025-01,2022.0,2022.0,2022.0,0.0,1918.8,1975.48,2156.01,True,True,False,False,False,False,False,77920.0
7607,7607.T,進和,2025-01,CONTINUE,2,63.65,93.46,False,True,29.81,2024-12,2994.0,2963.0,2963.0,-1.04,,,,,,,,,,,
9008,9008.T,京王電鉄,2025-01,CONTINUE,3,41.73,71.48,True,True,29.75,2024-11,788.6,787.2,787.2,-0.18,,,,,,,,,,,
3694,3694.T,オプティム,2025-01,CONTINUE,3,46.91,76.64,True,True,29.74,2024-11,741.0,772.0,772.0,4.18,,,,,,,,,,,
8366,8366.T,滋賀銀行,2025-01,NEW,1,60.67,90.26,True,True,29.59,2025-01,927.0,927.0,927.0,0.0,817.56,746.35,762.21,True,True,True,False,True,True,False,558817.0
4714,4714.T,リソー教育グループ,2025-01,CONTINUE,4,63.94,93.44,True,False,29.5,2024-10,282.0,299.0,299.0,6.03,,,,,,,,,,,
6036,6036.T,ＫｅｅＰｅｒ技研,2025-01,CONTINUE,5,39.29,68.78,False,False,29.49,2024-09,4285.0,4470.0,4470.0,4.32,,,,,,,,,,,
4221,4221.T,大倉工業,2025-01,CONTINUE,3,54.49,83.73,False,True,29.25,2024-11,3105.0,3025.0,3025.0,-2.58,,,,,,,,,,,
3486,3486.T,グローバル・リンク・マネジメント,2025-01,CONTINUE,4,58.43,87.59,False,True,29.16,2024-10,1155.5,1532.5,1532.5,32.63,,,,,,,,,,,
6947,6947.T,図研,2025-01,CONTINUE,2,57.57,86.72,True,True,29.15,2024-12,4150.0,4905.0,4905.0,18.19,,,,,,,,,,,
4042,4042.T,東ソー,2025-01,NEW,1,53.8,82.94,False,True,29.14,2025-01,2070.0,2070.0,2070.0,0.0,2080.72,2037.39,2014.08,False,True,True,True,True,True,False,821423.0
1808,1808.T,長谷工コーポレーション,2025-01,CONTINUE,4,63.6,92.65,True,True,29.05,2024-10,1852.5,2041.5,2041.5,10.2,,,,,,,,,,,
5715,5715.T,古河機械金属,2025-01,NEW,1,53.75,82.8,True,True,29.04,2025-01,1979.0,1979.0,1979.0,0.0,1675.92,1638.47,1730.17,True,True,True,False,True,True,False,173290.0
9045,9045.T,京阪ホールディングス,2025-01,CONTINUE,5,42.85,71.86,True,True,29.02,2024-09,3029.0,3344.0,3344.0,10.4,,,,,,,,,,,
1515,1515.T,日鉄鉱業,2025-01,NEW,1,35.35,64.29,False,True,28.93,2025-01,951.0,951.0,951.0,0.0,904.68,871.44,920.25,True,True,True,False,True,True,False,167717.0
3031,3031.T,ラクーンホールディングス,2025-01,CONTINUE,5,63.71,92.54,True,True,28.83,2024-09,749.0,907.0,907.0,21.09,,,,,,,,,,,
7242,7242.T,カヤバ,2025-01,NEW,1,71.33,100.0,False,True,28.67,2025-01,2939.0,2939.0,2939.0,0.0,2887.2,2631.91,2566.3,True,True,True,True,True,True,True,128927.0
4668,4668.T,明光ネットワークジャパン,2025-01,NEW,1,52.69,81.16,False,True,28.46,2025-01,735.0,735.0,735.0,0.0,735.28,710.29,713.89,False,True,True,False,True,True,True,63067.0
5261,5261.T,リソルホールディングス,2025-01,CONTINUE,4,47.47,75.85,False,False,28.38,2024-10,4950.0,5260.0,5260.0,6.26,,,,,,,,,,,
1938,1938.T,日本リーテック,2025-01,CONTINUE,2,54.31,82.64,True,True,28.33,2024-12,1291.0,1364.0,1364.0,5.65,,,,,,,,,,,
3371,3371.T,ソフトクリエイトホールディングス,2025-01,CONTINUE,2,71.76,100.0,True,True,28.24,2024-12,2304.0,2307.0,2307.0,0.13,,,,,,,,,,,
4373,4373.T,シンプレクス・ホールディングス,2025-01,CONTINUE,2,55.32,83.55,True,True,28.23,2024-12,622.0,727.75,727.75,17.0,,,,,,,,,,,
8179,8179.T,ロイヤルホールディングス,2025-01,NEW,1,45.76,73.98,True,True,28.22,2025-01,1290.0,1290.0,1290.0,0.0,1189.9,1213.04,1229.85,True,True,True,False,False,False,False,576000.0
2121,2121.T,ＭＩＸＩ,2025-01,NEW,1,68.97,97.18,True,True,28.21,2025-01,3225.0,3225.0,3225.0,0.0,3027.76,2902.11,2836.34,True,True,True,True,True,True,True,489120.0
9065,9065.T,山九,2025-01,NEW,1,57.75,85.73,False,True,27.97,2025-01,5551.0,5551.0,5551.0,0.0,5450.84,5236.48,5185.11,True,True,True,True,True,True,True,130240.0
4718,4718.T,早稲田アカデミー,2025-01,CONTINUE,5,68.28,96.22,False,True,27.95,2024-09,1588.0,1970.0,1970.0,24.06,,,,,,,,,,,
5659,5659.T,日本精線,2025-01,CONTINUE,2,72.09,100.0,True,True,27.91,2024-12,1340.0,1373.0,1373.0,2.46,,,,,,,,,,,
5032,5032.T,ＡＮＹＣＯＬＯＲ,2025-01,CONTINUE,2,43.82,71.65,True,True,27.83,2024-12,2816.0,3190.0,3190.0,13.28,,,,,,,,,,,
6268,6268.T,ナブテスコ,2025-01,NEW,1,50.43,78.19,False,True,27.75,2025-01,2786.0,2786.0,2786.0,0.0,2760.74,2566.97,2587.73,True,True,True,False,True,True,True,560030.0
6572,6572.T,オープングループ,2025-01,NEW,1,43.01,70.59,True,True,27.57,2025-01,264.0,264.0,264.0,0.0,220.96,205.88,228.16,True,True,True,False,True,True,False,302000.0
7532,7532.T,ﾊﾟﾝ･ﾊﾟｼﾌｨｯｸ･ｲﾝﾀｰﾅｼｮﾅﾙﾎｰﾙﾃﾞｨﾝｸﾞｽ,2025-01,CONTINUE,2,67.76,95.09,False,True,27.33,2024-12,863.2,866.4,866.4,0.37,,,,,,,,,,,
6958,6958.T,日本シイエムケイ,2025-01,NEW,1,24.51,51.75,False,True,27.24,2025-01,462.0,462.0,462.0,0.0,429.76,420.4,487.67,True,True,False,False,True,True,False,561287.0
4205,4205.T,日本ゼオン,2025-01,CONTINUE,4,52.84,80.05,False,True,27.21,2024-10,1432.0,1445.5,1445.5,0.94,,,,,,,,,,,
4776,4776.T,サイボウズ,2025-01,CONTINUE,8,62.33,89.37,False,False,27.05,2024-06,1999.0,2758.0,2758.0,37.97,,,,,,,,,,,
8233,8233.T,高島屋,2025-01,NEW,1,63.07,90.04,True,True,26.97,2025-01,1320.5,1320.5,1320.5,0.0,1251.94,1233.21,1236.73,True,True,True,False,True,True,True,2153950.0
7575,7575.T,日本ライフライン,2025-01,CONTINUE,4,67.06,93.91,True,True,26.86,2024-10,1204.0,1426.0,1426.0,18.44,,,,,,,,,,,
2935,2935.T,ピックルスホールディングス,2025-01,NEW,1,36.67,63.43,True,True,26.77,2025-01,1071.0,1071.0,1071.0,0.0,1024.4,1040.31,1084.2,True,True,False,False,False,False,False,22213.0
3475,3475.T,グッドコムアセット,2025-01,NEW,1,46.66,73.37,False,True,26.72,2025-01,930.0,930.0,930.0,0.0,876.44,859.07,825.13,True,True,True,True,True,True,True,316717.0
7868,7868.T,広済堂ホールディングス,2025-01,NEW,1,43.09,69.48,False,True,26.39,2025-01,533.0,533.0,533.0,0.0,504.08,518.53,551.66,True,True,False,False,False,False,False,507180.0
9706,9706.T,日本空港ビルデング,2025-01,CONTINUE,4,24.45,50.83,True,True,26.37,2024-10,5624.0,5048.0,5048.0,-10.24,,,,,,,,,,,
6333,6333.T,ＴＥＩＫＯＫＵ,2025-01,CONTINUE,6,43.04,69.19,False,True,26.15,2024-08,2651.0,2803.0,2803.0,5.73,,,,,,,,,,,
6013,6013.T,タクマ,2025-01,NEW,1,52.19,78.3,False,True,26.11,2025-01,1684.0,1684.0,1684.0,0.0,1638.92,1624.45,1672.44,True,True,True,False,True,True,False,166350.0
2929,2929.T,ファーマフーズ,2025-01,NEW,1,36.71,62.79,True,True,26.09,2025-01,986.0,986.0,986.0,0.0,980.96,951.72,942.68,True,True,True,True,True,True,True,204380.0
9621,9621.T,建設技術研究所,2025-01,NEW,1,56.02,82.01,True,True,25.99,2025-01,2659.0,2659.0,2659.0,0.0,2551.64,2435.85,2399.94,True,True,True,True,True,True,False,38680.0
8346,8346.T,東邦銀行,2025-01,NEW,1,54.42,80.33,True,True,25.9,2025-01,311.0,311.0,311.0,0.0,296.4,280.96,296.58,True,True,True,False,True,True,False,753903.0
3107,3107.T,ダイワボウホールディングス,2025-01,CONTINUE,4,53.16,79.04,False,True,25.88,2024-10,2770.5,3027.0,3027.0,9.26,,,,,,,,,,,
9310,9310.T,日本トランスシティ,2025-01,NEW,1,74.17,100.0,True,True,25.83,2025-01,1043.0,1043.0,1043.0,0.0,999.0,989.08,924.18,True,True,True,True,False,True,True,52277.0
7102,7102.T,日本車輌製造,2025-01,NEW,1,54.92,80.73,False,True,25.81,2025-01,2230.0,2230.0,2230.0,0.0,2154.32,2197.37,2265.64,True,True,False,False,False,False,False,13850.0
4516,4516.T,日本新薬,2025-01,CONTINUE,5,33.03,58.79,True,False,25.76,2024-09,3726.0,3765.0,3765.0,1.05,,,,,,,,,,,
5121,5121.T,藤倉コンポジット,2025-01,CONTINUE,2,57.88,83.64,False,True,25.75,2024-12,1599.0,1576.0,1576.0,-1.44,,,,,,,,,,,
8919,8919.T,カチタス,2025-01,CONTINUE,8,50.82,76.4,False,False,25.58,2024-06,1743.0,2180.0,2180.0,25.07,,,,,,,,,,,
4820,4820.T,イーエムシステムズ,2025-01,CONTINUE,5,57.28,82.77,True,True,25.49,2024-09,507.0,800.0,800.0,57.79,,,,,,,,,,,
6184,6184.T,鎌倉新書,2025-01,CONTINUE,5,45.05,70.53,False,False,25.48,2024-09,534.0,509.0,509.0,-4.68,,,,,,,,,,,
2130,2130.T,メンバーズ,2025-01,CONTINUE,7,44.82,70.02,True,True,25.2,2024-07,927.0,994.0,994.0,7.23,,,,,,,,,,,
6481,6481.T,ＴＨＫ,2025-01,CONTINUE,3,63.55,88.72,False,True,25.17,2024-11,3609.0,3851.0,3851.0,6.71,,,,,,,,,,,
3183,3183.T,ウイン・パートナーズ,2025-01,CONTINUE,2,60.08,85.21,False,True,25.13,2024-12,1368.0,1335.0,1335.0,-2.41,,,,,,,,,,,
7972,7972.T,イトーキ,2025-01,CONTINUE,2,59.04,84.17,True,True,25.13,2024-12,1647.0,1622.0,1622.0,-1.52,,,,,,,,,,,
9742,9742.T,アイネス,2025-01,NEW,1,57.63,82.69,False,True,25.06,2025-01,1840.0,1840.0,1840.0,0.0,1827.72,1728.41,1675.24,True,True,True,True,True,True,True,28593.0
1780,1780.T,ヤマウラ,2025-01,NEW,1,40.23,65.26,False,True,25.04,2025-01,1249.0,1249.0,1249.0,0.0,1220.08,1194.6,1241.04,True,True,True,False,True,True,False,26403.0
4743,4743.T,アイティフォー,2025-01,NEW,1,67.82,92.74,False,True,24.93,2025-01,1443.0,1443.0,1443.0,0.0,1422.04,1407.32,1394.24,True,True,True,True,False,True,True,32620.0
8008,8008.T,ヨンドシーホールディングス,2025-01,NEW,1,46.43,71.3,False,True,24.86,2025-01,1914.0,1914.0,1914.0,0.0,1881.32,1857.56,1878.88,True,True,True,False,True,True,True,36137.0
4719,4719.T,アルファシステムズ,2025-01,CONTINUE,4,67.17,91.99,True,True,24.82,2024-10,3210.0,3520.0,3520.0,9.66,,,,,,,,,,,
2590,2590.T,ダイドーグループホールディングス,2025-01,CONTINUE,6,57.1,81.9,False,False,24.81,2024-08,2822.0,3245.0,3245.0,14.99,,,,,,,,,,,
4751,4751.T,サイバーエージェント,2025-01,CONTINUE,2,67.99,92.76,False,True,24.76,2024-12,1096.0,1164.0,1164.0,6.2,,,,,,,,,,,
9837,9837.T,モリト,2025-01,CONTINUE,2,66.39,91.1,True,True,24.7,2024-12,1553.0,1536.0,1536.0,-1.09,,,,,,,,,,,
6258,6258.T,平田機工,2025-01,NEW,1,42.04,66.67,True,True,24.63,2025-01,1820.0,1820.0,1820.0,0.0,1803.87,1741.47,1929.55,True,True,False,False,True,True,False,163670.0
3741,3741.T,セック,2025-01,CONTINUE,2,56.64,81.25,False,True,24.61,2024-12,2440.0,2445.0,2445.0,0.2,,,,,,,,,,,
4676,4676.T,フジ・メディア・ホールディングス,2025-01,NEW,1,73.8,98.38,True,True,24.58,2025-01,2191.0,2191.0,2191.0,0.0,1826.46,1751.85,1774.93,True,True,True,False,True,True,False,16658743.0
9090,9090.T,ＡＺ－ＣＯＭ丸和ホールディングス,2025-01,CONTINUE,5,32.57,57.09,True,True,24.52,2024-09,1147.0,1150.0,1150.0,0.26,,,,,,,,,,,
4997,4997.T,日本農薬,2025-01,NEW,1,62.78,86.93,True,True,24.15,2025-01,758.0,758.0,758.0,0.0,706.92,679.71,690.82,True,True,True,False,True,True,False,89207.0
6238,6238.T,フリュー,2025-01,CONTINUE,4,40.86,64.85,True,True,23.99,2024-10,1107.0,1070.0,1070.0,-3.34,,,,,,,,,,,
1887,1887.T,日本国土開発,2025-01,CONTINUE,5,34.26,58.14,False,False,23.88,2024-09,500.0,498.0,498.0,-0.4,,,,,,,,,,,
4919,4919.T,ミルボン,2025-01,CONTINUE,9,38.19,61.97,False,True,23.78,2024-05,3392.0,3200.0,3200.0,-5.66,,,,,,,,,,,
3402,3402.T,東レ,2025-01,CONTINUE,9,74.2,97.96,True,True,23.76,2024-05,785.8,1079.5,1079.5,37.38,,,,,,,,,,,
9658,9658.T,ビジネスブレイン太田昭和,2025-01,CONTINUE,2,50.97,74.68,False,True,23.71,2024-12,714.0,721.67,721.67,1.07,,,,,,,,,,,
3046,3046.T,ジンズホールディングス,2025-01,CONTINUE,5,70.28,93.95,True,True,23.67,2024-09,5260.0,7090.0,7090.0,34.79,,,,,,,,,,,
6118,6118.T,アイダエンジニアリング,2025-01,NEW,1,42.12,65.71,True,True,23.59,2025-01,812.0,812.0,812.0,0.0,800.6,790.92,824.46,True,True,False,False,True,True,False,104537.0
3116,3116.T,トヨタ紡織,2025-01,CONTINUE,3,37.84,61.41,True,True,23.57,2024-11,1903.5,2063.0,2063.0,8.38,,,,,,,,,,,
9757,9757.T,船井総研ホールディングス,2025-01,CONTINUE,5,44.35,67.9,False,False,23.55,2024-09,1206.0,1206.0,1206.0,0.0,,,,,,,,,,,
9990,9990.T,サックスバーホールディングス,2025-01,CONTINUE,5,52.39,75.81,False,False,23.43,2024-09,833.0,926.0,926.0,11.16,,,,,,,,,,,
6383,6383.T,ダイフク,2025-01,CONTINUE,4,57.42,80.61,False,False,23.2,2024-10,2931.0,3217.0,3217.0,9.76,,,,,,,,,,,
3844,3844.T,コムチュア,2025-01,CONTINUE,4,54.24,77.37,False,True,23.13,2024-10,2335.0,2184.0,2184.0,-6.47,,,,,,,,,,,
6473,6473.T,ジェイテクト,2025-01,CONTINUE,2,43.73,66.83,False,True,23.1,2024-12,1179.5,1224.0,1224.0,3.77,,,,,,,,,,,
7840,7840.T,フランスベッドホールディングス,2025-01,CONTINUE,2,52.53,75.47,False,False,22.94,2024-12,1306.0,1285.0,1285.0,-1.61,,,,,,,,,,,
6532,6532.T,ベイカレント,2025-01,CONTINUE,8,62.14,85.06,True,True,22.92,2024-06,3240.0,6645.0,6645.0,105.09,,,,,,,,,,,
2206,2206.T,江崎グリコ,2025-01,NEW,1,61.7,84.59,True,True,22.89,2025-01,4683.0,4683.0,4683.0,0.0,4596.08,4488.77,4332.13,True,True,True,True,True,True,True,132640.0
3661,3661.T,エムアップホールディングス,2025-01,CONTINUE,5,69.62,92.5,True,True,22.88,2024-09,662.5,806.0,806.0,21.66,,,,,,,,,,,
3563,3563.T,FOOD & LIFE COMPANIES,2025-01,CONTINUE,4,67.21,90.0,False,True,22.79,2024-10,1519.5,1743.5,1743.5,14.74,,,,,,,,,,,
8850,8850.T,スターツコーポレーション,2025-01,CONTINUE,4,77.23,100.0,True,True,22.77,2024-10,3540.0,3865.0,3865.0,9.18,,,,,,,,,,,
8795,8795.T,Ｔ＆Ｄホールディングス,2025-01,NEW,1,72.62,95.35,True,True,22.72,2025-01,2965.0,2965.0,2965.0,0.0,2876.0,2699.03,2636.53,True,True,True,True,True,True,True,1700743.0
9072,9072.T,ニッコンホールディングス,2025-01,CONTINUE,7,77.29,100.0,True,True,22.71,2024-07,1895.5,2262.0,2262.0,19.34,,,,,,,,,,,
