code,ticker,name,signal_month,status,months_active,rsi14,rsi5,rsi14_up,rsi5_up,diff,gc_month,gc_price,signal_month_close,period_price,return_since_gc_pct,sma25,sma75,sma200,price_above_sma25,price_above_sma75,price_above_sma200,perfect_order,sma25_up,sma75_up,sma200_up,avg_volume30,high52_price,high52_distance_pct,high52_breakout,volume_ratio_5_30,atr14_pct,atr_ratio_10_20,vcp_tight,stage,supertrend_up,rsr_score,rsr_momentum,mvp_signal,cosmos_focus,cosmos_focus_type,sector,industry,quote_type,exit_month,exit_price,return_at_exit_pct,per,forward_per,pbr,book_value,forward_annual_dividend,trailing_annual_dividend,dividend_change_pct,dividend_yield_pct,payout_ratio_pct,roe_pct,roa_pct,profit_margin_pct,operating_margin_pct,revenue_growth_pct,earnings_growth_pct,current_ratio,quick_ratio,debt_to_equity_pct,equity_ratio_pct,market_cap_oku,enterprise_value_oku,operating_cashflow_oku,free_cashflow_oku,total_cash_oku,total_debt_oku,ebitda_oku,beta,shares_outstanding_million,data_completeness_pct,next_earnings_date,earnings_date_start,earnings_date_end,ex_dividend_date,last_dividend_date,signal_version,monthly_rsi14,monthly_rsi_ma5,monthly_rsi14_up,monthly_rsi_ma5_up,monthly_rsi_spread
1382,1382.T,ホーブ,2021-11,OUT,1,49.32,50.14,True,True,0.82,2021-11,960.0,960.0,960.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12,931.0,-3.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,50.14,49.32,True,True,0.82
1407,1407.T,ウエストホールディングス,2021-11,OUT,6,86.23,89.55,True,True,3.32,2021-06,3925.0,6550.0,6550.0,66.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12,5730.0,45.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,89.55,86.23,True,True,3.32
1436,1436.T,グリーンエナジー＆カンパニー,2021-11,OUT,3,52.06,52.97,True,True,0.91,2021-09,385.0,338.33,338.33,-12.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12,318.33,-17.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,52.97,52.06,True,True,0.91
1663,1663.T,Ｋ＆Ｏエナジーグループ,2021-11,OUT,3,46.24,51.32,True,False,5.08,2021-09,705.5,751.0,751.0,6.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12,718.0,1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,51.32,46.24,False,True,5.08
1718,1718.T,美樹工業,2021-11,OUT,3,56.6,58.22,True,False,1.62,2021-09,4275.0,4245.0,4245.0,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12,4100.0,-4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,58.22,56.6,False,True,1.62
1783,1783.T,ｆａｎｔａｓｉｓｔａ,2021-11,OUT,10,61.37,67.02,True,False,5.65,2021-02,50.0,91.0,91.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12,72.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,67.02,61.37,False,True,5.65
1897,1897.T,金下建設,2021-11,OUT,1,43.22,44.8,True,True,1.58,2021-11,3625.0,3625.0,3625.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12,3495.0,-3.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,44.8,43.22,True,True,1.58
1926,1926.T,ライト工業,2021-11,OUT,5,63.79,64.99,True,True,1.19,2021-07,1956.0,2025.0,2025.0,3.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12,1981.0,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,64.99,63.79,True,True,1.19
1981,1981.T,協和日成,2021-11,OUT,19,79.14,79.75,True,True,0.61,2020-05,746.0,1336.0,1336.0,79.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12,1299.0,74.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,79.75,79.14,True,True,0.61
2168,2168.T,パソナグループ,2021-11,OUT,6,73.95,80.09,True,True,6.14,2021-06,2160.0,3545.0,3545.0,64.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12,3300.0,52.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,80.09,73.95,True,True,6.14
2183,2183.T,リニカル,2021-11,OUT,1,45.55,46.98,True,True,1.43,2021-11,851.0,851.0,851.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12,778.0,-8.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,46.98,45.55,True,True,1.43
2268,2268.T,Ｂ－Ｒ　サーティワン　アイスクリーム,2021-11,OUT,3,57.09,60.49,True,True,3.4,2021-09,4045.0,4080.0,4080.0,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12,4020.0,-0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,60.49,57.09,True,True,3.4
2304,2304.T,ＣＳＳホールディングス,2021-11,OUT,3,46.16,46.42,True,False,0.26,2021-09,314.0,283.0,283.0,-9.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12,274.0,-12.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,46.42,46.16,False,True,0.26
2326,2326.T,デジタルアーツ,2021-11,OUT,4,54.46,57.57,True,True,3.11,2021-08,8740.0,9430.0,9430.0,7.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12,8440.0,-3.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,57.57,54.46,True,True,3.11
2329,2329.T,東北新社,2021-11,OUT,1,50.71,52.65,True,True,1.94,2021-11,226.0,226.0,226.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12,215.0,-4.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,52.65,50.71,True,True,1.94
2330,2330.T,フォーサイド,2021-11,OUT,1,45.86,45.99,False,True,0.12,2021-11,108.0,108.0,108.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12,106.0,-1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,45.99,45.86,True,False,0.12
2349,2349.T,エヌアイデイ,2021-11,OUT,1,58.51,59.49,False,True,0.98,2021-11,1520.0,1520.0,1520.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12,1497.0,-1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,59.49,58.51,True,False,0.98
2379,2379.T,ディップ,2021-11,OUT,4,63.93,64.18,True,False,0.26,2021-08,3500.0,3980.0,3980.0,13.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12,3915.0,11.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,64.18,63.93,False,True,0.26
2385,2385.T,総医研ホールディングス,2021-11,OUT,1,38.84,39.41,False,True,0.57,2021-11,352.0,352.0,352.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12,317.0,-9.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,39.41,38.84,True,False,0.57
2404,2404.T,鉄人化ホールディングス,2021-11,OUT,3,58.39,60.92,True,False,2.53,2021-09,346.0,449.0,449.0,29.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12,377.0,8.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,60.92,58.39,False,True,2.53
2408,2408.T,ＫＧ情報,2021-11,OUT,12,47.16,47.54,True,False,0.38,2020-12,282.0,344.0,344.0,21.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12,326.0,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,47.54,47.16,False,True,0.38
2436,2436.T,共同ピーアール,2021-11,OUT,7,50.72,51.83,True,True,1.11,2021-05,210.5,248.75,248.75,18.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12,220.25,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,51.83,50.72,True,True,1.11
254A,254A.T,ＡＩフュージョンキャピタルグループ,2021-11,OUT,1,46.18,47.3,True,True,1.12,2021-11,681.0,681.0,681.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12,642.0,-5.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,47.3,46.18,True,True,1.12
2573,2573.T,北海道コカ・コーラボトリング,2021-11,OUT,3,58.57,60.13,True,True,1.57,2021-09,2075.0,2085.0,2085.0,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12,2040.0,-1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,60.13,58.57,True,True,1.57
2656,2656.T,ベクターホールディングス,2021-11,OUT,2,51.17,53.32,True,True,2.15,2021-10,320.0,350.0,350.0,9.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12,306.0,-4.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,53.32,51.17,True,True,2.15
2668,2668.T,タビオ,2021-11,OUT,6,49.82,50.07,True,False,0.25,2021-06,1031.0,1052.0,1052.0,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12,1048.0,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,50.07,49.82,False,True,0.25
2693,2693.T,ＹＫＴ,2021-11,OUT,3,43.81,44.81,True,True,1.01,2021-09,280.0,282.0,282.0,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12,276.0,-1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,44.81,43.81,True,True,1.01
2698,2698.T,キャンドゥ,2021-11,OUT,2,56.71,60.25,True,False,3.54,2021-10,2554.0,2315.0,2315.0,-9.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12,2252.0,-11.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,60.25,56.71,False,True,3.54
2700,2700.T,木徳神糧,2021-11,OUT,4,54.21,56.79,True,True,2.58,2021-08,710.0,728.0,728.0,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12,709.0,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,56.79,54.21,True,True,2.58
2767,2767.T,円谷フィールズホールディングス,2021-11,OUT,5,49.23,49.89,True,True,0.66,2021-07,266.0,266.0,266.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12,255.5,-3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,49.89,49.23,True,True,0.66
2818,2818.T,ピエトロ,2021-11,OUT,4,56.71,57.34,True,False,0.64,2021-08,1750.0,1770.0,1770.0,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12,1773.0,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,57.34,56.71,False,True,0.64
2876,2876.T,デルソーレ,2021-11,OUT,1,57.36,58.26,False,True,0.9,2021-11,539.0,539.0,539.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12,528.0,-2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,58.26,57.36,True,False,0.9
2978,2978.T,ツクルバ,2021-11,OUT,6,45.69,45.71,True,True,0.02,2021-06,703.0,1134.0,1134.0,61.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12,1079.0,53.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,45.71,45.69,True,True,0.02
2980,2980.T,ＳＲＥホールディングス,2021-11,OUT,1,75.59,79.3,False,True,3.71,2021-11,9050.0,9050.0,9050.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12,7260.0,-19.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,79.3,75.59,True,False,3.71
3053,3053.T,ペッパーフードサービス,2021-11,OUT,1,36.56,36.94,False,True,0.38,2021-11,391.0,391.0,391.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12,361.0,-7.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,36.94,36.56,True,False,0.38
3121,3121.T,マーチャント・バンカーズ,2021-11,OUT,4,65.53,86.8,True,True,21.27,2021-08,340.0,834.0,834.0,145.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12,363.0,6.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,86.8,65.53,True,True,21.27
3138,3138.T,富士山マガジンサービス,2021-11,OUT,4,45.97,47.02,True,True,1.05,2021-08,855.0,871.0,871.0,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12,849.0,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,47.02,45.97,True,True,1.05
3191,3191.T,ジョイフル本田,2021-11,OUT,6,53.42,56.64,True,False,3.22,2021-06,1354.0,1560.0,1560.0,15.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12,1473.0,8.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,56.64,53.42,False,True,3.22
3236,3236.T,プロパスト,2021-11,OUT,3,48.09,50.03,True,False,1.95,2021-09,149.0,164.0,164.0,10.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12,151.0,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,50.03,48.09,False,True,1.95
3241,3241.T,ウィル,2021-11,OUT,3,56.53,56.56,True,False,0.03,2021-09,373.0,368.0,368.0,-1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12,346.0,-7.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,56.56,56.53,False,True,0.03
3261,3261.T,グランディーズ,2021-11,OUT,1,52.86,53.23,False,True,0.36,2021-11,443.0,443.0,443.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12,432.0,-2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,53.23,52.86,True,False,0.36
3426,3426.T,アトムリビンテック,2021-11,OUT,3,60.22,61.9,True,False,1.68,2021-09,1578.0,1580.0,1580.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12,1568.0,-0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,61.9,60.22,False,True,1.68
3437,3437.T,特殊電極,2021-11,OUT,1,51.53,52.74,True,True,1.21,2021-11,2327.0,2327.0,2327.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12,2248.0,-3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,52.74,51.53,True,True,1.21
