code,ticker,name,signal_month,status,months_active,rsi14,rsi5,rsi14_up,rsi5_up,diff,gc_month,gc_price,signal_month_close,period_price,return_since_gc_pct,sma25,sma75,sma200,price_above_sma25,price_above_sma75,price_above_sma200,perfect_order,sma25_up,sma75_up,sma200_up,avg_volume30,high52_price,high52_distance_pct,high52_breakout,volume_ratio_5_30,atr14_pct,atr_ratio_10_20,vcp_tight,stage,supertrend_up,rsr_score,rsr_momentum,mvp_signal,cosmos_focus,cosmos_focus_type,signal_version,monthly_rsi14,monthly_rsi_ma5,monthly_rsi14_up,monthly_rsi_ma5_up,monthly_rsi_spread
9127,9127.T,玉井商船,2021-08,NEW,1,58.83,85.58,True,True,26.75,2021-08,2104.0,2104.0,2104.0,0.0,,,,,,,,,,,,,,,,17.51,1.12,False,1,True,,,,False,,tv_wilder_rsi14_sma5_v1,85.58,58.83,True,True,26.75
3936,3936.T,グローバルウェイ,2021-08,CONTINUE,2,50.54,76.53,True,True,26.0,2021-07,103.5,208.0,208.0,100.97,,,,,,,,,,,,,,,,,,,,,,,,False,,tv_wilder_rsi14_sma5_v1,76.53,50.54,True,True,26.0
5820,5820.T,三ッ星,2021-08,CONTINUE,2,57.82,83.49,True,True,25.67,2021-07,519.0,938.33,938.33,80.8,,,,,,,,,,,,,,,,,,,,,,,,False,,tv_wilder_rsi14_sma5_v1,83.49,57.82,True,True,25.67
9941,9941.T,太洋物産,2021-08,CONTINUE,5,51.62,73.75,True,True,22.13,2021-04,420.0,1010.0,1010.0,140.48,,,,,,,,,,,,,,,,,,,,,,,,False,,tv_wilder_rsi14_sma5_v1,73.75,51.62,True,True,22.13
9268,9268.T,オプティマスグループ,2021-08,CONTINUE,16,57.01,77.15,True,True,20.13,2020-05,67.33,184.25,184.25,173.64,,,,,,,,,,,,,,,,,,,,,,,,False,,tv_wilder_rsi14_sma5_v1,77.15,57.01,True,True,20.13
9885,9885.T,シャルレ,2021-08,CONTINUE,3,47.08,66.47,True,True,19.39,2021-06,372.0,466.0,466.0,25.27,,,,,,,,,,,,,,,,,,,,,,,,False,,tv_wilder_rsi14_sma5_v1,66.47,47.08,True,True,19.39
7769,7769.T,リズム,2021-08,CONTINUE,2,47.46,66.27,True,True,18.81,2021-07,838.0,1413.0,1413.0,68.62,,,,,,,,,,,,,,,,,,,,,,,,False,,tv_wilder_rsi14_sma5_v1,66.27,47.46,True,True,18.81
9818,9818.T,大丸エナウィン,2021-08,CONTINUE,3,63.45,81.59,True,True,18.14,2021-06,1434.0,2167.0,2167.0,51.12,,,,,,,,,,,,,,,,,,,,,,,,False,,tv_wilder_rsi14_sma5_v1,81.59,63.45,True,True,18.14
9308,9308.T,乾汽船,2021-08,CONTINUE,6,65.61,83.53,True,True,17.92,2021-03,1062.0,2389.0,2389.0,124.95,,,,,,,,,,,,,,,,,,,,,,,,False,,tv_wilder_rsi14_sma5_v1,83.53,65.61,True,True,17.92
4093,4093.T,東邦アセチレン,2021-08,NEW,1,47.28,64.97,True,True,17.69,2021-08,323.8,323.8,323.8,0.0,,,,,,,,,,,,,,,,11.54,1.54,False,1,True,,,,False,,tv_wilder_rsi14_sma5_v1,64.97,47.28,True,True,17.69
6083,6083.T,ＥＲＩホールディングス,2021-08,CONTINUE,3,51.59,68.94,True,True,17.35,2021-06,215.0,354.67,354.67,64.96,,,,,,,,,,,,,,,,,,,,,,,,False,,tv_wilder_rsi14_sma5_v1,68.94,51.59,True,True,17.35
6137,6137.T,小池酸素工業,2021-08,NEW,1,51.45,68.65,True,True,17.2,2021-08,601.0,601.0,601.0,0.0,,,,,,,,,,,,,,,,12.28,1.17,False,1,True,,,,False,,tv_wilder_rsi14_sma5_v1,68.65,51.45,True,True,17.2
9274,9274.T,ＫＰＰグループホールディングス,2021-08,CONTINUE,6,46.64,62.67,True,True,16.03,2021-03,255.0,366.0,366.0,43.53,,,,,,,,,,,,,,,,,,,,,,,,False,,tv_wilder_rsi14_sma5_v1,62.67,46.64,True,True,16.03
5273,5273.T,三谷セキサン,2021-08,CONTINUE,3,53.77,68.83,True,True,15.06,2021-06,1055.0,1580.0,1580.0,49.76,,,,,,,,,,,,,,,,,,,,,,,,False,,tv_wilder_rsi14_sma5_v1,68.83,53.77,True,True,15.06
7036,7036.T,イーエムネットジャパン,2021-08,CONTINUE,7,63.96,78.65,True,True,14.69,2021-02,1261.0,3565.0,3565.0,182.71,,,,,,,,,,,,,,,,,,,,,,,,False,,tv_wilder_rsi14_sma5_v1,78.65,63.96,True,True,14.69
9073,9073.T,京極運輸商事,2021-08,CONTINUE,6,76.57,91.18,True,True,14.62,2021-03,540.0,1243.0,1243.0,130.19,,,,,,,,,,,,,,,,,,,,,,,,False,,tv_wilder_rsi14_sma5_v1,91.18,76.57,True,True,14.62
6034,6034.T,ＭＲＴ,2021-08,CONTINUE,4,57.99,72.54,True,True,14.55,2021-05,1541.0,2421.0,2421.0,57.11,,,,,,,,,,,,,,,,,,,,,,,,False,,tv_wilder_rsi14_sma5_v1,72.54,57.99,True,True,14.55
2978,2978.T,ツクルバ,2021-08,CONTINUE,3,37.05,50.54,True,True,13.5,2021-06,703.0,1398.0,1398.0,98.86,,,,,,,,,,,,,,,,,,,,,,,,False,,tv_wilder_rsi14_sma5_v1,50.54,37.05,True,True,13.5
4362,4362.T,日本精化,2021-08,CONTINUE,3,60.41,73.81,True,True,13.4,2021-06,1499.0,2098.0,2098.0,39.96,,,,,,,,,,,,,,,,,,,,,,,,False,,tv_wilder_rsi14_sma5_v1,73.81,60.41,True,True,13.4
3964,3964.T,オークネット,2021-08,CONTINUE,4,59.23,72.62,True,True,13.39,2021-05,343.0,521.25,521.25,51.97,,,,,,,,,,,,,,,,,,,,,,,,False,,tv_wilder_rsi14_sma5_v1,72.62,59.23,True,True,13.39
7634,7634.T,星医療酸器,2021-08,NEW,1,48.65,61.84,True,True,13.19,2021-08,4525.0,4525.0,4525.0,0.0,,,,,,,,,,,,,,,,13.41,0.83,True,1,True,,,,False,,tv_wilder_rsi14_sma5_v1,61.84,48.65,True,True,13.19
6620,6620.T,宮越ホールディングス,2021-08,CONTINUE,8,59.03,72.15,True,True,13.12,2021-01,702.0,1821.0,1821.0,159.4,,,,,,,,,,,,,,,,,,,,,,,,False,,tv_wilder_rsi14_sma5_v1,72.15,59.03,True,True,13.12
6763,6763.T,帝国通信工業,2021-08,CONTINUE,4,51.83,64.88,True,True,13.06,2021-05,1166.0,1415.0,1415.0,21.36,,,,,,,,,,,,,,,,,,,,,,,,False,,tv_wilder_rsi14_sma5_v1,64.88,51.83,True,True,13.06
6493,6493.T,ＮＩＴＴＡＮ,2021-08,CONTINUE,9,59.43,72.33,True,True,12.9,2020-12,206.0,368.0,368.0,78.64,,,,,,,,,,,,,,,,,,,,,,,,False,,tv_wilder_rsi14_sma5_v1,72.33,59.43,True,True,12.9
1888,1888.T,若築建設,2021-08,CONTINUE,9,58.6,71.22,True,True,12.62,2020-12,1173.0,1953.0,1953.0,66.5,,,,,,,,,,,,,,,,,,,,,,,,False,,tv_wilder_rsi14_sma5_v1,71.22,58.6,True,True,12.62
1518,1518.T,三井松島ホールディングス,2021-08,CONTINUE,10,51.27,63.84,True,True,12.57,2020-11,147.6,263.8,263.8,78.73,,,,,,,,,,,,,,,,,,,,,,,,False,,tv_wilder_rsi14_sma5_v1,63.84,51.27,True,True,12.57
3925,3925.T,ダブルスタンダード,2021-08,CONTINUE,4,56.27,68.67,True,True,12.4,2021-05,2427.5,3975.0,3975.0,63.75,,,,,,,,,,,,,,,,,,,,,,,,False,,tv_wilder_rsi14_sma5_v1,68.67,56.27,True,True,12.4
7990,7990.T,グローブライド,2021-08,CONTINUE,3,71.01,83.09,True,True,12.07,2021-06,2242.5,3700.0,3700.0,64.99,,,,,,,,,,,,,,,,,,,,,,,,False,,tv_wilder_rsi14_sma5_v1,83.09,71.01,True,True,12.07
5729,5729.T,日本精鉱,2021-08,CONTINUE,3,58.84,70.85,True,True,12.01,2021-06,705.0,946.25,946.25,34.22,,,,,,,,,,,,,,,,,,,,,,,,False,,tv_wilder_rsi14_sma5_v1,70.85,58.84,True,True,12.01
9110,9110.T,ＮＳユナイテッド海運,2021-08,CONTINUE,9,64.99,76.75,True,True,11.76,2020-12,1395.0,3655.0,3655.0,162.01,,,,,,,,,,,,,,,,,,,,,,,,False,,tv_wilder_rsi14_sma5_v1,76.75,64.99,True,True,11.76
7254,7254.T,ユニバンス,2021-08,NEW,1,60.56,72.24,False,True,11.67,2021-08,545.0,545.0,545.0,0.0,,,,,,,,,,,,,,,,9.0,1.04,False,1,True,,,,False,,tv_wilder_rsi14_sma5_v1,72.24,60.56,True,False,11.67
6626,6626.T,ＳＥＭＩＴＥＣ,2021-08,CONTINUE,3,58.51,70.01,True,True,11.49,2021-06,1380.0,2125.0,2125.0,53.99,,,,,,,,,,,,,,,,,,,,,,,,False,,tv_wilder_rsi14_sma5_v1,70.01,58.51,True,True,11.49
5121,5121.T,藤倉コンポジット,2021-08,NEW,1,55.93,67.38,True,True,11.46,2021-08,721.0,721.0,721.0,0.0,,,,,,,,,,,,,,,,4.98,0.99,True,1,True,,,,False,,tv_wilder_rsi14_sma5_v1,67.38,55.93,True,True,11.46
7414,7414.T,小野建,2021-08,CONTINUE,2,51.75,63.19,True,True,11.45,2021-07,1336.0,1590.0,1590.0,19.01,,,,,,,,,,,,,,,,,,,,,,,,False,,tv_wilder_rsi14_sma5_v1,63.19,51.75,True,True,11.45
2158,2158.T,ＦＲＯＮＴＥＯ,2021-08,CONTINUE,7,63.52,74.88,True,True,11.35,2021-02,713.0,1790.0,1790.0,151.05,,,,,,,,,,,,,,,,,,,,,,,,False,,tv_wilder_rsi14_sma5_v1,74.88,63.52,True,True,11.35
9639,9639.T,三協フロンテア,2021-08,CONTINUE,4,62.26,73.59,True,True,11.32,2021-05,1940.0,2525.0,2525.0,30.15,,,,,,,,,,,,,,,,,,,,,,,,False,,tv_wilder_rsi14_sma5_v1,73.59,62.26,True,True,11.32
5632,5632.T,三菱製鋼,2021-08,CONTINUE,10,49.14,60.44,True,True,11.3,2020-11,554.0,1262.0,1262.0,127.8,,,,,,,,,,,,,,,,,,,,,,,,False,,tv_wilder_rsi14_sma5_v1,60.44,49.14,True,True,11.3
6413,6413.T,理想科学工業,2021-08,CONTINUE,4,54.75,65.97,True,True,11.22,2021-05,864.5,1164.5,1164.5,34.7,,,,,,,,,,,,,,,,,,,,,,,,False,,tv_wilder_rsi14_sma5_v1,65.97,54.75,True,True,11.22
7885,7885.T,タカノ,2021-08,CONTINUE,7,45.03,56.1,True,True,11.07,2021-02,605.0,745.0,745.0,23.14,,,,,,,,,,,,,,,,,,,,,,,,False,,tv_wilder_rsi14_sma5_v1,56.1,45.03,True,True,11.07
9267,9267.T,Ｇｅｎｋｙ　ＤｒｕｇＳｔｏｒｅｓ,2021-08,CONTINUE,3,56.84,67.53,True,True,10.69,2021-06,1940.0,2575.0,2575.0,32.73,,,,,,,,,,,,,,,,,,,,,,,,False,,tv_wilder_rsi14_sma5_v1,67.53,56.84,True,True,10.69
4689,4689.T,ＬＩＮＥヤフー,2021-08,CONTINUE,2,54.08,64.66,True,True,10.57,2021-07,546.5,717.0,717.0,31.2,,,,,,,,,,,,,,,,,,,,,,,,False,,tv_wilder_rsi14_sma5_v1,64.66,54.08,True,True,10.57
4526,4526.T,理研ビタミン,2021-08,CONTINUE,6,43.02,53.55,True,True,10.52,2021-03,1365.0,1823.0,1823.0,33.55,,,,,,,,,,,,,,,,,,,,,,,,False,,tv_wilder_rsi14_sma5_v1,53.55,43.02,True,True,10.52
9104,9104.T,商船三井,2021-08,CONTINUE,13,76.18,86.69,True,True,10.51,2020-08,654.33,2833.33,2833.33,333.01,,,,,,,,,,,,,,,,,,,,,,,,False,,tv_wilder_rsi14_sma5_v1,86.69,76.18,True,True,10.51
8075,8075.T,神鋼商事,2021-08,CONTINUE,7,60.18,70.61,True,True,10.43,2021-02,641.33,1063.33,1063.33,65.8,,,,,,,,,,,,,,,,,,,,,,,,False,,tv_wilder_rsi14_sma5_v1,70.61,60.18,True,True,10.43
5408,5408.T,中山製鋼所,2021-08,NEW,1,48.57,58.84,True,True,10.27,2021-08,505.0,505.0,505.0,0.0,,,,,,,,,,,,,,,,3.73,1.28,False,1,True,,,,False,,tv_wilder_rsi14_sma5_v1,58.84,48.57,True,True,10.27
6932,6932.T,遠藤照明,2021-08,NEW,1,56.5,66.77,True,True,10.26,2021-08,973.0,973.0,973.0,0.0,,,,,,,,,,,,,,,,3.59,1.37,False,1,True,,,,False,,tv_wilder_rsi14_sma5_v1,66.77,56.5,True,True,10.26
6069,6069.T,トレンダーズ,2021-08,NEW,1,52.38,62.6,True,True,10.22,2021-08,1063.0,1063.0,1063.0,0.0,,,,,,,,,,,,,,,,8.38,1.39,False,1,True,,,,False,,tv_wilder_rsi14_sma5_v1,62.6,52.38,True,True,10.22
