code,ticker,name,signal_month,status,months_active,rsi14,rsi5,rsi14_up,rsi5_up,diff,gc_month,gc_price,signal_month_close,period_price,return_since_gc_pct,sma25,sma75,sma200,price_above_sma25,price_above_sma75,price_above_sma200,perfect_order,sma25_up,sma75_up,sma200_up,avg_volume30,high52_price,high52_distance_pct,high52_breakout,volume_ratio_5_30,atr14_pct,atr_ratio_10_20,vcp_tight,stage,supertrend_up,rsr_score,rsr_momentum,mvp_signal,cosmos_focus,cosmos_focus_type,sector,industry,quote_type,exit_month,exit_price,return_at_exit_pct,per,forward_per,pbr,book_value,forward_annual_dividend,trailing_annual_dividend,dividend_change_pct,dividend_yield_pct,payout_ratio_pct,roe_pct,roa_pct,profit_margin_pct,operating_margin_pct,revenue_growth_pct,earnings_growth_pct,current_ratio,quick_ratio,debt_to_equity_pct,equity_ratio_pct,market_cap_oku,enterprise_value_oku,operating_cashflow_oku,free_cashflow_oku,total_cash_oku,total_debt_oku,ebitda_oku,beta,shares_outstanding_million,data_completeness_pct,next_earnings_date,earnings_date_start,earnings_date_end,ex_dividend_date,last_dividend_date,signal_version,monthly_rsi14,monthly_rsi_ma5,monthly_rsi14_up,monthly_rsi_ma5_up,monthly_rsi_spread
1447,1447.T,ＳＡＡＦホールディングス,2022-06,OUT,4,50.58,53.19,True,True,2.61,2022-03,625.0,547.0,547.0,-12.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07,477.0,-23.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,53.19,50.58,True,True,2.61
1768,1768.T,ソネック,2022-06,OUT,1,58.09,60.12,False,True,2.04,2022-06,1073.0,1073.0,1073.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07,1010.0,-5.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,60.12,58.09,True,False,2.04
1793,1793.T,大本組,2022-06,OUT,2,59.77,63.05,True,True,3.28,2022-05,1068.33,1111.67,1111.67,4.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07,1066.67,-0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,63.05,59.77,True,True,3.28
1820,1820.T,西松建設,2022-06,OUT,2,71.83,72.74,False,False,0.92,2022-05,4110.0,4065.0,4065.0,-1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07,3980.0,-3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,72.74,71.83,False,False,0.92
1822,1822.T,大豊建設,2022-06,OUT,4,62.3,65.92,True,True,3.62,2022-03,906.0,921.0,921.0,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07,854.0,-5.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,65.92,62.3,True,True,3.62
1844,1844.T,大盛工業,2022-06,OUT,3,44.36,46.22,True,False,1.87,2022-04,195.0,191.0,191.0,-2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07,189.0,-3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,46.22,44.36,False,True,1.87
1960,1960.T,サンテック,2022-06,OUT,4,47.77,55.08,True,True,7.32,2022-03,674.0,724.0,724.0,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07,681.0,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,55.08,47.77,True,True,7.32
1963,1963.T,日揮ホールディングス,2022-06,OUT,6,59.48,64.42,True,False,4.94,2022-01,1121.0,1754.0,1754.0,56.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07,1633.0,45.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,64.42,59.48,False,True,4.94
1981,1981.T,協和日成,2022-06,OUT,1,60.46,63.0,False,True,2.54,2022-06,1320.0,1320.0,1320.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07,1280.0,-3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,63.0,60.46,True,False,2.54
2003,2003.T,日東富士製粉,2022-06,OUT,1,72.07,72.36,True,True,0.28,2022-06,1172.5,1172.5,1172.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07,1142.5,-2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,72.36,72.07,True,True,0.28
