code,ticker,name,signal_month,status,months_active,rsi14,rsi5,rsi14_up,rsi5_up,diff,gc_month,gc_price,signal_month_close,period_price,return_since_gc_pct,sma25,sma75,sma200,price_above_sma25,price_above_sma75,price_above_sma200,perfect_order,sma25_up,sma75_up,sma200_up,avg_volume30,high52_price,high52_distance_pct,high52_breakout,volume_ratio_5_30,atr14_pct,atr_ratio_10_20,vcp_tight,stage,supertrend_up,rsr_score,rsr_momentum,mvp_signal,cosmos_focus,cosmos_focus_type,sector,industry,quote_type,exit_month,exit_price,return_at_exit_pct,per,forward_per,pbr,book_value,forward_annual_dividend,trailing_annual_dividend,dividend_change_pct,dividend_yield_pct,payout_ratio_pct,roe_pct,roa_pct,profit_margin_pct,operating_margin_pct,revenue_growth_pct,earnings_growth_pct,current_ratio,quick_ratio,debt_to_equity_pct,equity_ratio_pct,market_cap_oku,enterprise_value_oku,operating_cashflow_oku,free_cashflow_oku,total_cash_oku,total_debt_oku,ebitda_oku,beta,shares_outstanding_million,data_completeness_pct,next_earnings_date,earnings_date_start,earnings_date_end,ex_dividend_date,last_dividend_date,signal_version,monthly_rsi14,monthly_rsi_ma5,monthly_rsi14_up,monthly_rsi_ma5_up,monthly_rsi_spread
1301,1301.T,極洋,2023-01,OUT,3,72.58,75.54,True,True,2.96,2022-11,3695.0,3830.0,3830.0,3.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02,3650.0,-1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,75.54,72.58,True,True,2.96
1333,1333.T,Ｕｍｉｏｓ,2023-01,OUT,3,48.42,49.42,False,False,1.0,2022-11,818.67,821.67,821.67,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02,808.0,-1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,49.42,48.42,False,False,1.0
1381,1381.T,アクシーズ,2023-01,OUT,1,41.94,42.45,False,True,0.51,2023-01,2903.0,2903.0,2903.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02,2879.0,-0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,42.45,41.94,True,False,0.51
1514,1514.T,住石ホールディングス,2023-01,OUT,3,69.61,80.78,True,True,11.17,2022-11,254.0,420.0,420.0,65.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02,364.0,43.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,80.78,69.61,True,True,11.17
1783,1783.T,ｆａｎｔａｓｉｓｔａ,2023-01,OUT,3,49.8,49.96,True,False,0.17,2022-11,72.0,64.0,64.0,-11.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02,60.0,-16.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,49.96,49.8,False,True,0.17
1820,1820.T,西松建設,2023-01,OUT,1,61.45,64.88,False,True,3.43,2023-01,4055.0,4055.0,4055.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02,3640.0,-10.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,64.88,61.45,True,False,3.43
1945,1945.T,東京エネシス,2023-01,OUT,1,47.86,48.36,False,True,0.5,2023-01,946.0,946.0,946.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02,906.0,-4.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,48.36,47.86,True,False,0.5
2002,2002.T,日清製粉グループ本社,2023-01,OUT,4,45.63,47.22,True,False,1.59,2022-10,1608.0,1625.0,1625.0,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02,1574.0,-2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,47.22,45.63,False,True,1.59
2120,2120.T,ＬＩＦＵＬＬ,2023-01,OUT,4,37.39,41.3,True,False,3.9,2022-10,165.0,222.0,222.0,34.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02,200.0,21.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,41.3,37.39,False,True,3.9
2154,2154.T,オープンアップグループ,2023-01,OUT,1,59.1,60.52,True,True,1.42,2023-01,1906.0,1906.0,1906.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02,1862.0,-2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,60.52,59.1,True,True,1.42
2158,2158.T,ＦＲＯＮＴＥＯ,2023-01,OUT,4,44.12,44.71,True,True,0.59,2022-10,854.0,890.0,890.0,4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02,642.0,-24.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,44.71,44.12,True,True,0.59
2168,2168.T,パソナグループ,2023-01,OUT,1,47.21,49.21,True,True,2.0,2023-01,2083.0,2083.0,2083.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02,1911.0,-8.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,49.21,47.21,True,True,2.0
2169,2169.T,ＣＤＳ,2023-01,OUT,3,55.91,56.66,False,False,0.74,2022-11,1839.0,1815.0,1815.0,-1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02,1815.0,-1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,56.66,55.91,False,False,0.74
2175,2175.T,エス・エム・エス,2023-01,OUT,4,51.4,51.7,True,True,0.3,2022-10,3420.0,3380.0,3380.0,-1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02,3265.0,-4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,51.7,51.4,True,True,0.3
2183,2183.T,リニカル,2023-01,OUT,1,44.01,44.3,False,True,0.29,2023-01,721.0,721.0,721.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02,700.0,-2.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,44.3,44.01,True,False,0.29
