code,ticker,name,signal_month,status,months_active,rsi14,rsi5,rsi14_up,rsi5_up,diff,gc_month,gc_price,signal_month_close,period_price,return_since_gc_pct,sma25,sma75,sma200,price_above_sma25,price_above_sma75,price_above_sma200,perfect_order,sma25_up,sma75_up,sma200_up,avg_volume30,high52_price,high52_distance_pct,high52_breakout,volume_ratio_5_30,atr14_pct,atr_ratio_10_20,vcp_tight,stage,supertrend_up,rsr_score,rsr_momentum,mvp_signal,cosmos_focus,cosmos_focus_type,sector,industry,quote_type,exit_month,exit_price,return_at_exit_pct,per,forward_per,pbr,book_value,forward_annual_dividend,trailing_annual_dividend,dividend_change_pct,dividend_yield_pct,payout_ratio_pct,roe_pct,roa_pct,profit_margin_pct,operating_margin_pct,revenue_growth_pct,earnings_growth_pct,current_ratio,quick_ratio,debt_to_equity_pct,equity_ratio_pct,market_cap_oku,enterprise_value_oku,operating_cashflow_oku,free_cashflow_oku,total_cash_oku,total_debt_oku,ebitda_oku,beta,shares_outstanding_million,data_completeness_pct,next_earnings_date,earnings_date_start,earnings_date_end,ex_dividend_date,last_dividend_date,signal_version,monthly_rsi14,monthly_rsi_ma5,monthly_rsi14_up,monthly_rsi_ma5_up,monthly_rsi_spread
1381,1381.T,アクシーズ,2025-08,OUT,1,54.66,54.78,True,True,0.12,2025-08,3055.0,3055.0,3055.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09,3050.0,-0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,54.78,54.66,True,True,0.12
1433,1433.T,ベステラ,2025-08,OUT,5,57.04,62.4,True,True,5.36,2025-04,1110.0,1244.0,1244.0,12.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09,1067.0,-3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,62.4,57.04,True,True,5.36
1446,1446.T,キャンディル,2025-08,OUT,3,48.16,49.34,True,False,1.19,2025-06,566.0,565.0,565.0,-0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09,545.0,-3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,49.34,48.16,False,True,1.19
1450,1450.T,ＴＡＮＡＫＥＮ,2025-08,OUT,3,65.02,65.13,True,False,0.11,2025-06,1399.0,1454.0,1454.0,3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09,1424.0,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,65.13,65.02,False,True,0.11
1822,1822.T,大豊建設,2025-08,OUT,8,59.06,60.44,True,True,1.38,2025-01,687.0,842.0,842.0,22.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09,829.0,20.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,60.44,59.06,True,True,1.38
1844,1844.T,大盛工業,2025-08,OUT,8,77.38,92.57,True,True,15.19,2025-01,241.0,928.0,928.0,285.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09,768.0,218.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,92.57,77.38,True,True,15.19
1867,1867.T,植木組,2025-08,OUT,9,75.59,84.33,True,True,8.74,2024-12,1619.0,2479.0,2479.0,53.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09,2368.0,46.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,84.33,75.59,True,True,8.74
1882,1882.T,東亜道路工業,2025-08,OUT,2,69.77,71.13,True,False,1.35,2025-07,1620.0,1614.0,1614.0,-0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09,1548.0,-4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,71.13,69.77,False,True,1.35
1888,1888.T,若築建設,2025-08,OUT,6,72.43,82.84,True,True,10.41,2025-03,3795.0,5700.0,5700.0,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09,5190.0,36.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,82.84,72.43,True,True,10.41
1926,1926.T,ライト工業,2025-08,OUT,7,76.55,81.5,True,True,4.95,2025-02,2525.0,3300.0,3300.0,30.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09,3225.0,27.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,81.5,76.55,True,True,4.95
