code,ticker,name,signal_month,status,months_active,rsi14,rsi5,rsi14_up,rsi5_up,diff,gc_month,gc_price,signal_month_close,period_price,return_since_gc_pct,sma25,sma75,sma200,price_above_sma25,price_above_sma75,price_above_sma200,perfect_order,sma25_up,sma75_up,sma200_up,avg_volume30,high52_price,high52_distance_pct,high52_breakout,volume_ratio_5_30,atr14_pct,atr_ratio_10_20,vcp_tight,stage,supertrend_up,rsr_score,rsr_momentum,mvp_signal,cosmos_focus,cosmos_focus_type,sector,industry,quote_type,exit_month,exit_price,return_at_exit_pct,per,forward_per,pbr,book_value,forward_annual_dividend,trailing_annual_dividend,dividend_change_pct,dividend_yield_pct,payout_ratio_pct,roe_pct,roa_pct,profit_margin_pct,operating_margin_pct,revenue_growth_pct,earnings_growth_pct,current_ratio,quick_ratio,debt_to_equity_pct,equity_ratio_pct,market_cap_oku,enterprise_value_oku,operating_cashflow_oku,free_cashflow_oku,total_cash_oku,total_debt_oku,ebitda_oku,beta,shares_outstanding_million,data_completeness_pct,next_earnings_date,earnings_date_start,earnings_date_end,ex_dividend_date,last_dividend_date,signal_version,monthly_rsi14,monthly_rsi_ma5,monthly_rsi14_up,monthly_rsi_ma5_up,monthly_rsi_spread
1333,1333.T,Ｕｍｉｏｓ,2023-04,OUT,1,49.36,52.0,True,True,2.64,2023-04,843.33,843.33,843.33,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05,814.67,-3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,52.0,49.36,True,True,2.64
1375,1375.T,ユキグニファクトリー,2023-04,OUT,10,32.15,32.79,True,True,0.64,2022-07,953.0,1017.0,1017.0,6.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05,950.0,-0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,32.79,32.15,True,True,0.64
1376,1376.T,カネコ種苗,2023-04,OUT,4,52.68,52.74,True,False,0.06,2023-01,1580.0,1597.0,1597.0,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05,1419.0,-10.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,52.74,52.68,False,True,0.06
1401,1401.T,エムビーエス,2023-04,OUT,4,42.27,43.12,True,True,0.84,2023-01,496.0,495.0,495.0,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05,491.0,-1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,43.12,42.27,True,True,0.84
1419,1419.T,タマホーム,2023-04,OUT,6,73.11,78.79,True,True,5.68,2022-11,2479.0,3715.0,3715.0,49.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05,3485.0,40.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,78.79,73.11,True,True,5.68
1430,1430.T,ファーストコーポレーション,2023-04,OUT,3,57.03,68.39,True,True,11.36,2023-02,794.0,927.0,927.0,16.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05,795.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,68.39,57.03,True,True,11.36
1431,1431.T,Ｌｉｂ　Ｗｏｒｋ,2023-04,OUT,3,53.46,55.44,True,True,1.99,2023-02,795.0,813.0,813.0,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05,792.0,-0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,55.44,53.46,True,True,1.99
1435,1435.T,ｒｏｂｏｔ　ｈｏｍｅ,2023-04,OUT,4,45.93,51.21,True,True,5.28,2023-01,168.0,225.0,225.0,33.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05,179.0,6.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,51.21,45.93,True,True,5.28
1450,1450.T,ＴＡＮＡＫＥＮ,2023-04,OUT,11,62.28,63.1,True,False,0.82,2022-06,890.5,1300.0,1300.0,45.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05,1179.0,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,63.1,62.28,False,True,0.82
1491,1491.T,中外鉱業,2023-04,OUT,4,52.74,54.77,True,False,2.02,2023-01,640.0,640.0,640.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05,600.0,-6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,54.77,52.74,False,True,2.02
