code,ticker,name,signal_month,status,months_active,rsi14,rsi5,rsi14_up,rsi5_up,diff,gc_month,gc_price,signal_month_close,period_price,return_since_gc_pct,sma25,sma75,sma200,price_above_sma25,price_above_sma75,price_above_sma200,perfect_order,sma25_up,sma75_up,sma200_up,avg_volume30,high52_price,high52_distance_pct,high52_breakout,volume_ratio_5_30,atr14_pct,atr_ratio_10_20,vcp_tight,stage,supertrend_up,rsr_score,rsr_momentum,mvp_signal,cosmos_focus,cosmos_focus_type,sector,industry,quote_type,exit_month,exit_price,return_at_exit_pct,per,forward_per,pbr,book_value,forward_annual_dividend,trailing_annual_dividend,dividend_change_pct,dividend_yield_pct,payout_ratio_pct,roe_pct,roa_pct,profit_margin_pct,operating_margin_pct,revenue_growth_pct,earnings_growth_pct,current_ratio,quick_ratio,debt_to_equity_pct,equity_ratio_pct,market_cap_oku,enterprise_value_oku,operating_cashflow_oku,free_cashflow_oku,total_cash_oku,total_debt_oku,ebitda_oku,beta,shares_outstanding_million,data_completeness_pct,next_earnings_date,earnings_date_start,earnings_date_end,ex_dividend_date,last_dividend_date,signal_version,monthly_rsi14,monthly_rsi_ma5,monthly_rsi14_up,monthly_rsi_ma5_up,monthly_rsi_spread
1381,1381.T,アクシーズ,2025-05,OUT,5,49.5,62.62,True,True,13.13,2025-01,2694.0,3195.0,3195.0,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06,2910.0,8.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,62.62,49.5,True,True,13.13
1414,1414.T,ショーボンドホールディングス,2025-05,OUT,2,35.81,38.44,False,False,2.63,2025-04,1280.25,1224.5,1224.5,-4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06,1177.5,-8.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,38.44,35.81,False,False,2.63
1764,1764.T,工藤建設,2025-05,OUT,7,58.98,64.41,True,True,5.42,2024-11,2450.0,3035.0,3035.0,23.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06,2700.0,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,64.41,58.98,True,True,5.42
1826,1826.T,佐田建設,2025-05,OUT,1,81.4,82.65,True,True,1.25,2025-05,1165.0,1165.0,1165.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06,1085.0,-6.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,82.65,81.4,True,True,1.25
1833,1833.T,奥村組,2025-05,OUT,4,50.59,51.29,True,False,0.7,2025-02,4275.0,4270.0,4270.0,-0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06,4305.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,51.29,50.59,False,True,0.7
1878,1878.T,大東建託,2025-05,OUT,1,49.84,51.9,False,True,2.06,2025-05,3248.0,3248.0,3248.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06,3135.0,-3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,51.9,49.84,True,False,2.06
1882,1882.T,東亜道路工業,2025-05,OUT,4,67.9,69.48,True,False,1.58,2025-02,1491.0,1524.0,1524.0,2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06,1495.0,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,69.48,67.9,False,True,1.58
2002,2002.T,日清製粉グループ本社,2025-05,OUT,2,46.32,46.38,False,False,0.06,2025-04,1842.5,1740.5,1740.5,-5.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06,1722.5,-6.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,46.38,46.32,False,False,0.06
2003,2003.T,日東富士製粉,2025-05,OUT,3,65.31,71.07,True,True,5.76,2025-03,1672.5,1852.5,1852.5,10.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06,1780.0,6.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,71.07,65.31,True,True,5.76
2162,2162.T,ｎｍｓ　ホールディングス,2025-05,OUT,5,59.17,67.29,True,True,8.11,2025-01,399.0,624.0,624.0,56.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06,509.0,27.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,67.29,59.17,True,True,8.11
