code,ticker,name,signal_month,status,months_active,rsi14,rsi5,rsi14_up,rsi5_up,diff,gc_month,gc_price,signal_month_close,period_price,return_since_gc_pct,sma25,sma75,sma200,price_above_sma25,price_above_sma75,price_above_sma200,perfect_order,sma25_up,sma75_up,sma200_up,avg_volume30,high52_price,high52_distance_pct,high52_breakout,volume_ratio_5_30,atr14_pct,atr_ratio_10_20,vcp_tight,stage,supertrend_up,rsr_score,rsr_momentum,mvp_signal,cosmos_focus,cosmos_focus_type,signal_version,monthly_rsi14,monthly_rsi_ma5,monthly_rsi14_up,monthly_rsi_ma5_up,monthly_rsi_spread
4664,4664.T,アール・エス・シー,2024-10,NEW,1,50.05,78.21,True,True,28.15,2024-10,1400.0,1400.0,1400.0,0.0,645.92,561.24,637.29,True,True,True,False,True,True,False,196613.0,1100.0,27.27,True,3.36,7.85,1.76,False,1,True,115.43,45.91,False,False,,tv_wilder_rsi14_sma5_v1,78.21,50.05,True,True,28.15
2156,2156.T,セーラー広告,2024-10,CONTINUE,2,62.45,86.87,True,True,24.42,2024-09,332.0,593.0,593.0,78.61,302.8,309.84,308.88,True,True,True,False,False,False,True,54963.0,380.0,-12.63,False,5.1,3.21,1.23,False,2,True,5.21,1.23,True,True,MVP,tv_wilder_rsi14_sma5_v1,86.87,62.45,True,True,24.42
2586,2586.T,フルッタフルッタ,2024-10,CONTINUE,5,52.34,76.52,True,True,24.18,2024-06,38.0,244.0,244.0,542.11,37.84,38.0,47.62,True,False,False,False,False,False,False,187173.0,106.0,-64.15,False,0.97,4.14,1.14,False,4,True,-20.37,3.06,False,False,,tv_wilder_rsi14_sma5_v1,76.52,52.34,True,True,24.18
6467,6467.T,ニチダイ,2024-10,NEW,1,45.13,63.77,True,True,18.64,2024-10,464.0,464.0,464.0,0.0,398.96,356.41,360.62,True,True,True,False,True,True,True,211983.0,523.0,-11.28,False,0.84,9.41,1.03,False,1,False,27.27,6.56,False,False,,tv_wilder_rsi14_sma5_v1,63.77,45.13,True,True,18.64
8185,8185.T,チヨダ,2024-10,CONTINUE,2,58.84,74.63,True,True,15.79,2024-09,984.0,1331.0,1331.0,35.26,933.84,925.65,898.73,True,True,True,True,True,True,True,82017.0,1046.0,-5.93,False,1.24,2.46,1.07,False,2,True,7.68,5.01,False,False,,tv_wilder_rsi14_sma5_v1,74.63,58.84,True,True,15.79
2901,2901.T,ウェルディッシュ,2024-10,CONTINUE,8,78.81,93.97,True,True,15.16,2024-03,153.0,755.0,755.0,393.46,152.32,150.0,156.63,True,True,False,False,True,True,False,30760.0,256.0,-40.23,False,1.63,2.05,1.16,False,4,True,-4.57,0.91,False,False,,tv_wilder_rsi14_sma5_v1,93.97,78.81,True,True,15.16
4179,4179.T,ジーネクスト,2024-10,CONTINUE,5,23.59,38.36,True,True,14.77,2024-06,297.0,410.0,410.0,38.05,285.04,312.73,312.1,True,False,False,False,False,False,False,100870.0,468.0,-36.54,False,1.32,6.06,0.88,True,1,True,-11.36,2.68,False,False,,tv_wilder_rsi14_sma5_v1,38.36,23.59,True,True,14.77
9362,9362.T,兵機海運,2024-10,CONTINUE,3,66.11,80.2,True,True,14.08,2024-08,2495.0,3545.0,3545.0,42.08,2335.52,2373.16,2357.38,True,True,True,False,False,False,True,2813.0,2700.0,-7.59,False,1.76,1.5,0.66,True,2,True,8.35,4.25,False,False,,tv_wilder_rsi14_sma5_v1,80.2,66.11,True,True,14.08
3562,3562.T,Ｎｏ．１,2024-10,NEW,1,53.67,67.63,True,True,13.96,2024-10,1632.0,1632.0,1632.0,0.0,960.48,988.63,984.02,True,True,True,False,True,False,True,70610.0,1675.0,-2.57,False,4.29,4.51,1.8,False,2,True,65.21,29.2,False,False,,tv_wilder_rsi14_sma5_v1,67.63,53.67,True,True,13.96
4902,4902.T,コニカミノルタ,2024-10,NEW,1,48.15,61.92,True,True,13.77,2024-10,644.6,644.6,644.6,0.0,502.41,446.86,466.51,True,True,True,False,True,True,True,4984153.0,683.0,-5.62,False,2.69,4.07,1.47,False,2,True,44.11,20.85,False,False,,tv_wilder_rsi14_sma5_v1,61.92,48.15,True,True,13.77
7711,7711.T,助川電気工業,2024-10,CONTINUE,2,70.04,81.95,True,True,11.91,2024-09,1860.0,2680.0,2680.0,44.09,1628.32,1653.21,1461.61,True,True,True,False,True,False,True,146730.0,2367.0,-21.42,False,3.86,8.33,1.48,False,2,True,31.01,15.41,False,False,,tv_wilder_rsi14_sma5_v1,81.95,70.04,True,True,11.91
6676,6676.T,ＢＵＦＦＡＬＯ,2024-10,CONTINUE,3,56.79,68.36,True,True,11.57,2024-08,950.46,1226.0,1226.0,28.99,820.89,893.52,908.0,True,True,True,False,False,False,False,82346.0,1075.84,-11.65,False,1.84,2.8,0.74,True,3,True,5.76,8.19,False,False,,tv_wilder_rsi14_sma5_v1,68.36,56.79,True,True,11.57
8410,8410.T,セブン銀行,2024-10,CONTINUE,4,53.14,64.58,True,True,11.44,2024-07,283.5,322.6,322.6,13.79,275.04,271.5,289.22,True,True,False,False,True,False,False,4637257.0,331.7,-14.53,False,0.93,1.38,1.01,False,4,True,-2.1,1.64,True,False,,tv_wilder_rsi14_sma5_v1,64.58,53.14,True,True,11.44
4499,4499.T,Ｓｐｅｅｅ,2024-10,CONTINUE,3,45.84,57.24,True,True,11.4,2024-08,1580.0,2945.0,2945.0,86.39,1311.56,1402.49,1691.47,True,True,False,False,False,False,False,47353.0,4425.0,-64.29,False,1.02,4.8,0.76,True,4,True,-18.06,11.49,False,False,,tv_wilder_rsi14_sma5_v1,57.24,45.84,True,True,11.4
4439,4439.T,東名,2024-10,CONTINUE,10,67.82,79.18,True,True,11.36,2024-01,563.0,1119.5,1119.5,98.85,504.43,466.53,549.14,True,True,True,False,True,False,False,169680.0,953.75,-40.97,False,0.47,5.44,0.8,True,3,True,19.37,13.74,False,False,,tv_wilder_rsi14_sma5_v1,79.18,67.82,True,True,11.36
3844,3844.T,コムチュア,2024-10,CONTINUE,2,43.66,55.0,True,True,11.34,2024-09,1740.0,2335.0,2335.0,34.2,1612.76,1705.59,1819.96,True,True,False,False,False,False,False,140243.0,2445.0,-28.83,False,1.85,2.59,1.0,False,4,True,-10.65,3.45,False,False,,tv_wilder_rsi14_sma5_v1,55.0,43.66,True,True,11.34
9069,9069.T,センコーグループホールディングス,2024-10,CONTINUE,4,65.7,76.86,True,True,11.16,2024-07,1152.0,1437.0,1437.0,24.74,1116.6,1133.25,1111.53,True,True,True,False,False,False,True,339740.0,1208.0,-4.64,False,1.11,1.42,1.03,False,2,True,4.98,1.56,False,False,,tv_wilder_rsi14_sma5_v1,76.86,65.7,True,True,11.16
2936,2936.T,ベースフード,2024-10,NEW,1,39.97,50.56,True,True,10.59,2024-10,477.0,477.0,477.0,0.0,318.8,262.4,347.25,True,True,True,False,True,False,False,6094870.0,629.0,-24.17,False,1.84,15.41,1.63,False,1,True,47.52,50.68,False,False,,tv_wilder_rsi14_sma5_v1,50.56,39.97,True,True,10.59
6566,6566.T,要興業,2024-10,CONTINUE,2,62.49,72.94,True,True,10.45,2024-09,1030.0,1120.0,1120.0,8.74,937.36,906.11,872.01,True,True,True,True,True,True,True,9883.0,1032.0,-0.19,False,0.82,3.24,1.16,False,2,True,21.6,7.27,False,False,,tv_wilder_rsi14_sma5_v1,72.94,62.49,True,True,10.45
2726,2726.T,パルグループホールディングス,2024-10,CONTINUE,3,62.31,72.75,True,True,10.44,2024-08,1182.0,1530.0,1530.0,29.44,1059.42,941.23,1063.38,True,True,True,False,True,True,True,1626973.0,1338.0,-11.66,False,0.9,3.57,0.91,True,1,True,15.98,6.89,False,False,,tv_wilder_rsi14_sma5_v1,72.75,62.31,True,True,10.44
4912,4912.T,ライオン,2024-10,CONTINUE,3,49.87,59.89,True,True,10.03,2024-08,1484.5,1678.0,1678.0,13.03,1377.98,1312.21,1322.47,True,True,True,False,True,True,False,1347397.0,1607.0,-7.62,False,0.96,1.67,0.66,True,1,True,11.33,6.35,False,False,,tv_wilder_rsi14_sma5_v1,59.89,49.87,True,True,10.03
4019,4019.T,スタメン,2024-10,CONTINUE,5,45.7,55.57,True,True,9.87,2024-06,597.0,939.0,939.0,57.29,578.44,612.8,691.97,True,False,False,False,False,False,False,22190.0,1179.0,-49.36,False,0.54,3.13,1.04,False,4,True,-19.66,0.28,False,False,,tv_wilder_rsi14_sma5_v1,55.57,45.7,True,True,9.87
6445,6445.T,ジャノメ,2024-10,CONTINUE,5,62.1,71.94,True,True,9.83,2024-06,691.0,914.0,914.0,32.27,682.44,678.4,690.18,True,True,True,False,True,False,True,28357.0,780.0,-11.41,False,1.35,1.66,1.07,False,1,True,2.62,0.12,False,False,,tv_wilder_rsi14_sma5_v1,71.94,62.1,True,True,9.83
7522,7522.T,ワタミ,2024-10,NEW,1,46.79,56.56,True,True,9.77,2024-10,1069.0,1069.0,1069.0,0.0,930.96,905.89,941.51,True,True,True,False,True,True,False,230163.0,1199.0,-10.84,False,3.42,2.98,1.44,False,3,True,8.61,8.1,False,False,,tv_wilder_rsi14_sma5_v1,56.56,46.79,True,True,9.77
7278,7278.T,エクセディ,2024-10,CONTINUE,4,70.08,79.75,True,True,9.67,2024-07,3200.0,4225.0,4225.0,32.03,3079.16,2913.57,2793.2,True,True,True,True,True,True,True,547897.0,3200.0,0.0,False,1.3,1.91,0.94,True,2,True,19.77,1.82,True,False,,tv_wilder_rsi14_sma5_v1,79.75,70.08,True,True,9.67
3185,3185.T,夢展望,2024-10,NEW,1,37.09,46.69,True,True,9.6,2024-10,164.0,164.0,164.0,0.0,143.44,141.32,153.88,True,True,True,False,True,False,False,2810797.0,216.0,-24.07,False,2.75,11.85,1.9,False,1,True,3.87,18.87,False,False,,tv_wilder_rsi14_sma5_v1,46.69,37.09,True,True,9.6
4476,4476.T,ＡＩ　ＣＲＯＳＳ,2024-10,CONTINUE,4,56.58,65.96,True,True,9.38,2024-07,1159.0,1804.0,1804.0,55.65,1071.24,1029.6,1137.8,True,True,True,False,True,True,False,9983.0,1535.0,-24.5,False,1.57,3.35,1.03,False,3,True,1.23,4.33,True,False,,tv_wilder_rsi14_sma5_v1,65.96,56.58,True,True,9.38
9302,9302.T,三井倉庫ホールディングス,2024-10,CONTINUE,4,73.02,82.38,True,True,9.36,2024-07,1606.67,2366.67,2366.67,47.3,1591.93,1523.13,1538.56,True,True,True,False,True,True,True,216630.0,1690.0,-4.93,False,0.75,2.04,1.05,False,2,True,11.77,0.16,False,False,,tv_wilder_rsi14_sma5_v1,82.38,73.02,True,True,9.36
9605,9605.T,東映,2024-10,CONTINUE,4,60.18,69.32,True,True,9.14,2024-07,3880.0,4910.0,4910.0,26.55,3807.6,3728.13,3813.76,True,True,True,False,True,False,False,47540.0,4348.0,-10.76,False,1.07,1.82,1.0,False,1,True,4.47,1.02,False,False,,tv_wilder_rsi14_sma5_v1,69.32,60.18,True,True,9.14
8894,8894.T,ＲＥＶＯＬＵＴＩＯＮ,2024-10,CONTINUE,10,75.06,83.99,True,True,8.93,2024-01,160.0,472.0,472.0,195.0,150.0,160.93,159.2,True,False,True,False,False,False,True,60971.0,190.0,-15.79,False,1.17,8.93,1.0,False,2,False,1.84,0.76,False,False,,tv_wilder_rsi14_sma5_v1,83.99,75.06,True,True,8.93
2157,2157.T,コシダカホールディングス,2024-10,CONTINUE,4,53.21,62.02,True,True,8.81,2024-07,1012.0,1203.0,1203.0,18.87,898.04,877.56,958.12,True,True,True,False,True,False,False,705020.0,1415.0,-28.48,False,1.47,3.68,1.08,False,3,True,5.18,9.39,False,False,,tv_wilder_rsi14_sma5_v1,62.02,53.21,True,True,8.81
3046,3046.T,ジンズホールディングス,2024-10,CONTINUE,5,55.53,64.23,True,True,8.7,2024-06,3915.0,6230.0,6230.0,59.13,3816.2,3843.87,3994.4,True,True,False,False,True,False,True,129027.0,4840.0,-19.11,False,1.0,1.95,0.94,True,1,True,3.91,2.67,False,False,,tv_wilder_rsi14_sma5_v1,64.23,55.53,True,True,8.7
9601,9601.T,松竹,2024-10,CONTINUE,4,44.75,53.44,True,True,8.69,2024-07,9640.0,11040.0,11040.0,14.52,9304.32,9380.03,9593.81,True,True,True,False,False,False,False,47173.0,11280.0,-14.54,False,0.83,2.42,1.02,False,3,True,-1.13,2.93,False,False,,tv_wilder_rsi14_sma5_v1,53.44,44.75,True,True,8.69
7284,7284.T,盟和産業,2024-10,CONTINUE,5,63.56,72.23,True,True,8.67,2024-06,1026.0,1188.0,1188.0,15.79,1010.08,1005.85,1005.28,True,True,True,True,True,False,False,4083.0,1049.0,-2.19,False,1.39,0.78,1.11,False,1,True,2.42,0.77,True,False,,tv_wilder_rsi14_sma5_v1,72.23,63.56,True,True,8.67
8119,8119.T,三栄コーポレーション,2024-10,CONTINUE,4,69.93,78.57,True,True,8.65,2024-07,650.25,957.0,957.0,47.17,673.48,633.54,625.38,False,True,True,True,True,True,True,4253.0,902.5,-27.95,False,0.28,1.46,0.97,True,2,False,12.65,-5.89,False,False,,tv_wilder_rsi14_sma5_v1,78.57,69.93,True,True,8.65
7419,7419.T,ノジマ,2024-10,CONTINUE,2,60.11,68.68,True,True,8.57,2024-09,675.33,716.67,716.67,6.12,612.31,558.86,570.45,True,True,True,False,True,True,True,942100.0,696.67,-3.06,False,2.21,2.68,1.17,False,1,True,29.16,6.74,False,False,,tv_wilder_rsi14_sma5_v1,68.68,60.11,True,True,8.57
3377,3377.T,バイク王＆カンパニー,2024-10,NEW,1,32.43,40.78,True,True,8.34,2024-10,528.0,528.0,528.0,0.0,492.92,442.35,504.9,True,True,True,False,True,True,False,117597.0,732.0,-27.87,False,0.19,3.8,0.59,True,3,False,-0.09,3.89,False,False,,tv_wilder_rsi14_sma5_v1,40.78,32.43,True,True,8.34
8107,8107.T,キムラタン,2024-10,CONTINUE,5,39.8,48.06,True,True,8.25,2024-06,18.0,19.0,19.0,5.56,17.2,17.4,18.2,True,True,False,False,False,False,False,979277.0,22.0,-18.18,False,0.26,5.56,1.0,False,4,False,-1.65,1.25,False,False,,tv_wilder_rsi14_sma5_v1,48.06,39.8,True,True,8.25
7908,7908.T,きもと,2024-10,NEW,1,61.49,69.73,True,True,8.24,2024-10,302.0,302.0,302.0,0.0,248.68,239.37,225.57,True,True,True,True,True,True,True,991420.0,324.0,-6.79,False,5.03,4.52,1.45,False,2,True,46.14,6.55,True,True,MVP,tv_wilder_rsi14_sma5_v1,69.73,61.49,True,True,8.24
6857,6857.T,アドバンテスト,2024-10,CONTINUE,3,66.49,74.67,True,True,8.18,2024-08,6641.0,9148.0,9148.0,37.75,6209.48,6000.51,5768.23,True,True,True,True,False,True,True,13417507.0,7456.0,-10.93,False,0.74,4.08,0.63,True,2,False,25.74,-0.96,False,False,,tv_wilder_rsi14_sma5_v1,74.67,66.49,True,True,8.18
4256,4256.T,サインド,2024-10,CONTINUE,5,32.97,41.07,True,True,8.1,2024-06,767.0,1018.0,1018.0,32.72,697.76,731.61,769.08,True,True,False,False,False,False,False,25867.0,1059.0,-27.57,False,0.35,6.59,0.84,True,4,True,-6.52,7.83,False,False,,tv_wilder_rsi14_sma5_v1,41.07,32.97,True,True,8.1
3836,3836.T,アバントグループ,2024-10,CONTINUE,5,63.08,71.17,True,False,8.09,2024-06,1379.0,2159.0,2159.0,56.56,1324.36,1290.92,1339.67,True,True,True,False,True,False,False,60980.0,1565.0,-11.88,False,0.98,2.48,1.07,False,3,True,2.09,3.4,False,False,,tv_wilder_rsi14_sma5_v1,71.17,63.08,False,True,8.09
5381,5381.T,マイポックス,2024-10,CONTINUE,3,50.34,58.41,True,True,8.08,2024-08,590.0,731.0,731.0,23.9,480.24,490.93,502.21,True,True,True,False,False,False,False,296807.0,668.0,-11.68,False,1.06,7.0,0.76,True,1,True,14.44,16.53,False,False,,tv_wilder_rsi14_sma5_v1,58.41,50.34,True,True,8.08
8836,8836.T,ＲＩＳＥ,2024-10,CONTINUE,6,51.23,59.31,True,True,8.08,2024-05,19.0,24.0,24.0,26.32,18.2,18.44,18.68,True,True,True,False,False,True,False,194463.0,23.0,-17.39,False,0.7,6.77,1.17,False,3,True,0.85,4.68,False,False,,tv_wilder_rsi14_sma5_v1,59.31,51.23,True,True,8.08
9319,9319.T,中央倉庫,2024-10,CONTINUE,6,74.2,82.23,True,True,8.03,2024-05,1166.0,1620.0,1620.0,38.94,1147.72,1148.36,1121.78,True,True,True,False,True,False,True,18313.0,1209.0,-3.56,False,0.88,0.97,0.98,True,2,True,5.31,0.95,False,False,,tv_wilder_rsi14_sma5_v1,82.23,74.2,True,True,8.03
3803,3803.T,イメージ情報開発,2024-10,NEW,1,52.06,60.05,True,True,7.99,2024-10,559.0,559.0,559.0,0.0,546.92,484.72,454.75,True,True,True,True,True,True,True,269263.0,765.0,-26.93,False,0.8,16.85,0.94,True,2,False,23.14,-0.29,False,False,,tv_wilder_rsi14_sma5_v1,60.05,52.06,True,True,7.99
6836,6836.T,ぷらっとホーム,2024-10,CONTINUE,5,65.48,73.46,True,True,7.98,2024-06,251.33,949.33,949.33,277.72,249.76,247.69,248.34,True,True,True,False,True,False,False,13260.0,456.67,-44.96,False,0.66,2.66,0.94,True,3,True,-5.54,0.16,False,False,,tv_wilder_rsi14_sma5_v1,73.46,65.48,True,True,7.98
2659,2659.T,サンエー,2024-10,CONTINUE,9,68.74,76.71,True,True,7.97,2024-02,2302.5,2865.0,2865.0,24.43,2270.6,2282.23,2337.22,True,True,False,False,False,False,True,387933.0,2600.0,-11.44,False,1.82,1.53,1.0,False,1,False,1.79,0.07,False,False,,tv_wilder_rsi14_sma5_v1,76.71,68.74,True,True,7.97
3663,3663.T,セルシス,2024-10,CONTINUE,9,63.52,71.42,True,True,7.9,2024-02,820.0,1217.0,1217.0,48.41,733.96,736.96,737.97,True,True,True,False,True,True,True,273640.0,910.0,-9.89,False,0.69,3.89,1.16,False,1,True,9.79,5.5,False,False,,tv_wilder_rsi14_sma5_v1,71.42,63.52,True,True,7.9
6574,6574.T,コンヴァノ,2024-10,CONTINUE,7,71.78,79.57,True,True,7.79,2024-04,8.7,25.0,25.0,187.36,7.9,8.07,6.99,True,True,True,False,False,True,True,7600667.0,12.2,-28.69,False,3.2,13.12,1.77,False,2,True,40.38,21.78,False,False,,tv_wilder_rsi14_sma5_v1,79.57,71.78,True,True,7.79
3997,3997.T,トレードワークス,2024-10,CONTINUE,5,50.74,58.45,True,True,7.72,2024-06,96.6,122.9,122.9,27.23,84.41,83.88,91.3,True,True,True,False,True,False,False,196667.0,134.7,-28.29,False,2.14,4.44,1.75,False,1,True,7.39,9.89,False,False,,tv_wilder_rsi14_sma5_v1,58.45,50.74,True,True,7.72
7378,7378.T,アシロ,2024-10,CONTINUE,7,56.43,64.14,True,True,7.7,2024-04,735.0,1056.0,1056.0,43.67,735.92,732.04,773.65,False,True,False,False,False,True,False,26743.0,980.0,-25.0,False,0.33,1.75,0.92,True,4,True,-2.93,-0.2,False,False,,tv_wilder_rsi14_sma5_v1,64.14,56.43,True,True,7.7
3386,3386.T,コスモ・バイオ,2024-10,CONTINUE,8,60.52,68.2,True,True,7.68,2024-03,1020.0,1159.0,1159.0,13.63,988.6,984.52,968.5,True,True,True,True,True,True,True,9003.0,1072.0,-4.85,False,0.78,1.8,1.46,False,2,True,6.04,2.3,False,False,,tv_wilder_rsi14_sma5_v1,68.2,60.52,True,True,7.68
9556,9556.T,ＩＮＴＬＯＯＰ,2024-10,CONTINUE,5,55.5,63.19,True,True,7.68,2024-06,1657.5,2815.0,2815.0,69.83,1549.72,1471.81,1906.22,True,True,False,False,True,False,False,52720.0,3620.0,-54.21,False,1.28,5.21,1.35,False,4,True,-11.28,10.48,False,False,,tv_wilder_rsi14_sma5_v1,63.19,55.5,True,True,7.68
9012,9012.T,秩父鉄道,2024-10,CONTINUE,2,36.65,44.3,True,True,7.65,2024-09,2010.0,2088.0,2088.0,3.88,2044.04,2013.24,2028.82,False,False,False,False,True,True,True,643.0,2200.0,-8.64,False,1.55,1.54,0.96,True,1,False,-2.27,0.02,False,False,,tv_wilder_rsi14_sma5_v1,44.3,36.65,True,True,7.65
